Código IBGE,primeira_estacao_3g,n_estacoes_3g_total,Município-UF,UF,operadora_primeira,faixa_primeira,ano_primeira_3g,mes_primeira_3g,trimestre_primeira_3g
2922656,2010-04-01,5,Nordestina - BA,BA,CLARO,2100,2010,4,2
2305654,2010-04-01,8,Ipaporanga - CE,CE,TIM,2100,2010,4,2
2507804,2010-04-01,6,Junco do Seridó - PB,PB,CLARO,2100,2010,4,2
2902252,2010-04-01,4,Arataca - BA,BA,CLARO,2100,2010,4,2
2109700,2010-04-01,7,Sambaíba - MA,MA,CLARO,850,2010,4,2
2922854,2010-04-01,3,Nova Redenção - BA,BA,TIM,850,2010,4,2
2103174,2010-04-01,9,Centro Novo do Maranhão - MA,MA,CLARO,2100,2010,4,2
2921054,2010-04-01,5,Matina - BA,BA,VIVO,850,2010,4,2
4101655,2010-04-01,4,Arapuã - PR,PR,TIM,850,2010,4,2
2911303,2010-04-01,3,Gentio do Ouro - BA,BA,CLARO,2100,2010,4,2
2509339,2010-04-01,2,Matinhas - PB,PB,TIM,850,2010,4,2
2509370,2010-04-01,3,Mato Grosso - PB,PB,VIVO,850,2010,4,2
2112852,2010-04-01,6,Vila Nova dos Martírios - MA,MA,CLARO,2100,2010,4,2
2105203,2010-04-01,7,Igarapé Grande - MA,MA,CLARO,850,2010,4,2
4311270,2010-04-01,1,Lagoa dos Três Cantos - RS,RS,TIM,2100,2010,4,2
2104909,2010-04-01,6,Guimarães - MA,MA,CLARO,850,2010,4,2
2406403,2010-04-01,9,Lagoa de Velhos - RN,RN,CLARO,2100,2010,4,2
4307831,2010-04-01,1,Eugênio de Castro - RS,RS,TIM,2100,2010,4,2
4311130,2010-04-01,1,Jari - RS,RS,TIM,2100,2010,4,2
2912509,2010-04-01,7,Ibipitanga - BA,BA,VIVO,850,2010,4,2
2406304,2010-04-01,6,Lagoa de Pedras - RN,RN,VIVO,2100,2010,4,2
2917334,2010-04-01,7,Iuiú - BA,BA,CLARO,2100,2010,4,2
2311231,2010-04-01,7,Potiretama - CE,CE,CLARO,2100,2010,4,2
4310751,2010-04-01,1,Ivorá - RS,RS,TIM,2100,2010,4,2
2112274,2010-04-01,7,Tufilândia - MA,MA,TIM,2100,2010,4,2
4100459,2010-04-01,7,Altamira do Paraná - PR,PR,TIM,850,2010,4,2
2406155,2010-04-01,5,Jundiá - RN,RN,VIVO,2100,2010,4,2
2104305,2010-04-01,10,Godofredo Viana - MA,MA,CLARO,2100,2010,4,2
2510659,2010-04-01,2,Parari - PB,PB,TIM,850,2010,4,2
2510204,2010-04-01,2,Nova Olinda - PB,PB,VIVO,850,2010,4,2
2405900,2010-04-01,2,João Dias - RN,RN,TIM,850,2010,4,2
2505907,2010-04-01,1,Emas - PB,PB,TIM,850,2010,4,2
2510600,2010-04-01,2,Ouro Velho - PB,PB,VIVO,850,2010,4,2
2104107,2010-04-01,5,Fortaleza dos Nogueiras - MA,MA,TIM,2100,2010,4,2
2104073,2010-04-01,12,Feira Nova do Maranhão - MA,MA,CLARO,850,2010,4,2
2510402,2010-04-01,6,Olho d'Água - PB,PB,CLARO,2100,2010,4,2
2913002,2010-04-01,4,Ibitiara - BA,BA,VIVO,850,2010,4,2
2403905,2010-04-01,4,Francisco Dantas - RN,RN,TIM,850,2010,4,2
4101853,2010-04-01,5,Ariranha do Ivaí - PR,PR,TIM,850,2010,4,2
2506509,2010-04-01,7,Gurjão - PB,PB,VIVO,2100,2010,4,2
2512077,2010-04-01,2,Poço de José de Moura - PB,PB,TIM,850,2010,4,2
2409209,2010-04-01,7,Passagem - RN,RN,VIVO,2100,2010,4,2
2907558,2010-04-01,5,Caturama - BA,BA,CLARO,2100,2010,4,2
2920809,2010-04-01,5,Marcionílio Souza - BA,BA,VIVO,850,2010,4,2
4322343,2010-04-01,1,Ubiretama - RS,RS,TIM,2100,2010,4,2
2908804,2010-04-01,5,Contendas do Sincorá - BA,BA,CLARO,2100,2010,4,2
2920007,2010-04-01,5,Maiquinique - BA,BA,TIM,850,2010,4,2
2512036,2010-04-01,3,Poço Dantas - PB,PB,VIVO,850,2010,4,2
4103958,2010-04-01,9,Campina do Simão - PR,PR,TIM,850,2010,4,2
2909703,2010-04-01,13,Cristópolis - BA,BA,CLARO,2100,2010,4,2
2509057,2010-04-01,12,Marcação - PB,PB,VIVO,2100,2010,4,2
2408409,2010-04-01,3,Olho-d'Água do Borges - RN,RN,TIM,850,2010,4,2
2407906,2010-04-01,9,Monte das Gameleiras - RN,RN,VIVO,2100,2010,4,2
4103404,2010-04-01,4,Cafeara - PR,PR,TIM,850,2010,4,2
2504850,2010-04-01,1,Coxixola - PB,PB,TIM,850,2010,4,2
2919058,2010-04-01,5,Lajedo do Tabocal - BA,BA,CLARO,2100,2010,4,2
2106300,2010-04-01,5,Magalhães de Almeida - MA,MA,TIM,2100,2010,4,2
2910107,2010-04-01,4,Dom Basílio - BA,BA,VIVO,850,2010,4,2
2918753,2010-04-01,6,Lagoa Real - BA,BA,TIM,850,2010,4,2
2106201,2010-04-01,9,Luís Domingues - MA,MA,CLARO,2100,2010,4,2
2106102,2010-04-01,5,Loreto - MA,MA,CLARO,850,2010,4,2
2918605,2010-04-01,2,Jussiape - BA,BA,TIM,850,2010,4,2
2111607,2010-04-01,4,São Raimundo das Mangabeiras - MA,MA,TIM,2100,2010,4,2
4102703,2010-04-01,2,Barra do Jacaré - PR,PR,VIVO,850,2010,4,2
4323754,2010-04-01,1,Vitória das Missões - RS,RS,TIM,2100,2010,4,2
2918209,2010-04-01,5,Jiquiriçá - BA,BA,CLARO,2100,2010,4,2
2511608,2010-04-01,6,Pilões - PB,PB,CLARO,2100,2010,4,2
2505238,2010-04-01,11,Cuité de Mamanguape - PB,PB,VIVO,850,2010,4,2
2917409,2010-04-01,4,Jacaraci - BA,BA,TIM,850,2010,4,2
4322186,2010-04-01,1,Tupanci do Sul - RS,RS,TIM,2100,2010,4,2
4314555,2010-04-01,1,Pirapó - RS,RS,TIM,2100,2010,4,2
2512762,2010-04-01,9,Riachão do Poço - PB,PB,CLARO,2100,2010,4,2
2203271,2010-04-01,3,Curral Novo do Piauí - PI,PI,CLARO,850,2010,4,2
2930006,2010-04-01,5,Sebastião Laranjeiras - BA,BA,CLARO,2100,2010,4,2
2413607,2010-04-01,7,Severiano Melo - RN,RN,TIM,2100,2010,4,2
2503555,2010-04-01,6,Cacimbas - PB,PB,VIVO,2100,2010,4,2
4116000,2010-04-01,2,Miraselva - PR,PR,TIM,850,2010,4,2
4113429,2010-04-01,5,Lidianópolis - PR,PR,TIM,850,2010,4,2
5214879,2010-04-01,4,Nova Iguaçu de Goiás - GO,GO,TIM,2100,2010,4,2
4205159,2010-04-01,6,Doutor Pedrinho - SC,SC,TIM,850,2010,4,2
2205599,2010-04-01,3,Lagoa do Sítio - PI,PI,VIVO,2100,2010,4,2
4215679,2010-04-01,7,Santa Terezinha - SC,SC,TIM,850,2010,4,2
2502052,2010-04-01,2,Bernardino Batista - PB,PB,VIVO,850,2010,4,2
2413706,2010-04-01,8,Sítio Novo - RN,RN,VIVO,2100,2010,4,2
4122107,2010-04-01,6,Rio Bom - PR,PR,TIM,850,2010,4,2
2514453,2010-04-01,9,São José dos Ramos - PB,PB,CLARO,2100,2010,4,2
4204194,2010-04-01,6,Chapadão do Lageado - SC,SC,TIM,850,2010,4,2
4122172,2010-04-01,7,Rio Branco do Ivaí - PR,PR,TIM,850,2010,4,2
2209609,2010-04-01,2,São Félix do Piauí - PI,PI,VIVO,2100,2010,4,2
2612455,2010-04-01,13,Santa Cruz - PE,PE,CLARO,2100,2010,4,2
2203206,2010-04-01,5,Curimatá - PI,PI,VIVO,2100,2010,4,2
4211892,2010-04-01,4,Painel - SC,SC,VIVO,850,2010,4,2
2612554,2010-04-01,4,Santa Filomena - PE,PE,CLARO,2100,2010,4,2
4211876,2010-04-01,4,Paial - SC,SC,TIM,850,2010,4,2
2517407,2010-04-01,2,Zabelê - PB,PB,TIM,850,2010,4,2
2605152,2010-04-01,12,Dormentes - PE,PE,VIVO,2100,2010,4,2
4203154,2010-04-01,3,Calmon - SC,SC,TIM,850,2010,4,2
4210852,2010-04-01,1,Mirim Doce - SC,SC,TIM,850,2010,4,2
2930808,2010-04-01,14,Souto Soares - BA,BA,VIVO,850,2010,4,2
2411809,2010-04-01,2,São Fernando - RN,RN,TIM,850,2010,4,2
4215208,2010-04-01,4,Romelândia - SC,SC,VIVO,850,2010,4,2
2413508,2010-04-01,6,Serrinha - RN,RN,TIM,850,2010,4,2
2514107,2010-04-01,3,São João do Tigre - PB,PB,TIM,850,2010,4,2
2514552,2010-04-01,2,São José de Princesa - PB,PB,TIM,850,2010,4,2
4210050,2010-04-01,2,Macieira - SC,SC,TIM,850,2010,4,2
2100550,2010-04-01,6,Amapá do Maranhão - MA,MA,TIM,2100,2010,4,2
2210706,2010-04-01,2,Simões - PI,PI,VIVO,2100,2010,4,2
2412104,2010-04-01,4,São João do Sabugi - RN,RN,TIM,2100,2010,4,2
2929701,2010-04-01,5,Sátiro Dias - BA,BA,CLARO,2100,2010,4,2
2204006,2010-04-01,2,Francinópolis - PI,PI,VIVO,2100,2010,4,2
4213906,2010-04-01,2,Presidente Castello Branco - SC,SC,TIM,850,2010,4,2
2503100,2010-04-01,6,Cabaceiras - PB,PB,VIVO,2100,2010,4,2
4209201,2010-04-01,5,Lacerdópolis - SC,SC,VIVO,850,2010,4,2
4115739,2010-04-01,7,Mato Rico - PR,PR,TIM,850,2010,4,2
4116604,2010-04-01,1,Nova América da Colina - PR,PR,TIM,850,2010,4,2
2503308,2010-04-01,8,Cachoeira dos Índios - PB,PB,CLARO,2100,2010,4,2
2413102,2010-04-01,5,Senador Elói de Souza - RN,RN,VIVO,2100,2010,4,2
4207684,2010-04-01,6,Ipuaçu - SC,SC,TIM,850,2010,4,2
2513943,2010-04-01,8,São Domingos do Cariri - PB,PB,TIM,850,2010,4,2
2413300,2010-04-01,7,Serra de São Bento - RN,RN,VIVO,2100,2010,4,2
2514800,2010-04-01,2,São José dos Cordeiros - PB,PB,TIM,850,2010,4,2
2411908,2010-04-01,4,São Francisco do Oeste - RN,RN,TIM,850,2010,4,2
2502300,2010-04-01,4,Bom Sucesso - PB,PB,TIM,850,2010,4,2
4206801,2010-04-01,4,Ibicaré - SC,SC,VIVO,850,2010,4,2
4206751,2010-04-01,2,Ibiam - SC,SC,TIM,850,2010,4,2
4117297,2010-04-01,5,Novo Itacolomi - PR,PR,TIM,850,2010,4,2
2413409,2010-04-01,4,Serra Negra do Norte - RN,RN,TIM,2100,2010,4,2
2502201,2010-04-01,5,Bom Jesus - PB,PB,TIM,2100,2010,4,2
2210383,2010-04-01,3,São Miguel da Baixa Grande - PI,PI,VIVO,2100,2010,4,2
2501575,2010-04-01,7,Barra de Santana - PB,PB,CLARO,2100,2010,4,2
2515906,2010-04-01,6,Serraria - PB,PB,VIVO,850,2010,4,2
2504033,2010-04-01,15,Capim - PB,PB,VIVO,2100,2010,4,2
2205102,2010-04-01,2,Itaueira - PI,PI,VIVO,2100,2010,4,2
2411007,2010-04-01,2,Rodolfo Fernandes - RN,RN,VIVO,850,2010,4,2
4200754,2010-04-01,4,Alto Bela Vista - SC,SC,TIM,850,2010,4,2
2601805,2010-04-01,11,Betânia - PE,PE,VIVO,2100,2010,4,2
4117271,2010-04-01,9,Nova Tebas - PR,PR,CLARO,2100,2010,4,2
2410603,2010-04-01,4,Rafael Godeiro - RN,RN,TIM,850,2010,4,2
4219358,2010-04-01,3,Vitor Meireles - SC,SC,TIM,850,2010,4,2
4219408,2010-04-01,4,Witmarsum - SC,SC,TIM,850,2010,4,2
4211256,2010-04-01,4,Morro Grande - SC,SC,TIM,2100,2010,4,2
4219606,2010-04-01,5,Xavantina - SC,SC,VIVO,850,2010,4,2
2414456,2010-04-01,4,Triunfo Potiguar - RN,RN,TIM,850,2010,4,2
5221577,2010-04-01,3,Uirapuru - GO,GO,TIM,2100,2010,4,2
2500734,2010-04-01,2,Amparo - PB,PB,VIVO,2100,2010,4,2
2500205,2010-04-01,3,Aguiar - PB,PB,VIVO,2100,2010,4,2
2513000,2010-04-01,2,Salgadinho - PB,PB,VIVO,2100,2010,4,2
2504074,2010-04-01,4,Caraúbas - PB,PB,VIVO,2100,2010,4,2
4108551,2010-04-01,2,Godoy Moreira - PR,PR,VIVO,850,2010,4,2
2504108,2010-04-01,2,Carrapateira - PB,PB,TIM,850,2010,4,2
2512804,2010-04-01,6,Riacho dos Cavalos - PB,PB,TIM,850,2010,4,2
4211454,2010-04-01,5,Nova Itaberaba - SC,SC,TIM,850,2010,4,2
2512788,2010-04-01,5,Riacho de Santo Antônio - PB,PB,TIM,850,2010,4,2
2500536,2010-04-01,9,Alcantil - PB,PB,VIVO,2100,2010,4,2
4128302,2010-04-01,2,Uniflor - PR,PR,VIVO,850,2010,4,2
2208601,2010-04-01,2,Prata do Piauí - PI,PI,VIVO,2100,2010,4,2
2204402,2010-04-01,4,Gilbués - PI,PI,TIM,2100,2010,4,2
4201273,2010-04-01,4,Arabutã - SC,SC,TIM,850,2010,4,2
2513653,2010-04-01,2,Joca Claudino - PB,PB,VIVO,850,2010,4,2
4123600,2010-04-01,5,Santa Inês - PR,PR,TIM,850,2010,4,2
2209153,2010-04-01,2,Santa Cruz dos Milagres - PI,PI,VIVO,2100,2010,4,2
2926657,2010-04-01,5,Ribeirão do Largo - BA,BA,CLARO,2100,2010,4,2
2208908,2010-04-01,3,Ribeiro Gonçalves - PI,PI,TIM,2100,2010,4,2
4124301,2010-04-01,7,Santo Antônio do Paraíso - PR,PR,TIM,850,2010,4,2
4202131,2010-04-01,4,Bela Vista do Toldo - SC,SC,CLARO,2100,2010,4,2
2211407,2010-04-01,3,Várzea Grande - PI,PI,TIM,850,2010,4,2
2206902,2010-04-01,2,Novo Oriente do Piauí - PI,PI,VIVO,2100,2010,4,2
2101806,2010-04-01,8,Benedito Leite - MA,MA,TIM,2100,2010,4,2
2503902,2010-04-01,3,Camalaú - PB,PB,TIM,850,2010,4,2
2501351,2010-04-01,2,Assunção - PB,PB,TIM,850,2010,4,2
4201653,2010-04-01,4,Arvoredo - SC,SC,TIM,850,2010,4,2
4218350,2010-04-01,4,Treviso - SC,SC,VIVO,850,2010,4,2
5219738,2010-04-01,6,Santo Antônio de Goiás - GO,GO,CLARO,2100,2010,4,2
5200829,2010-04-01,1,Amaralina - GO,GO,TIM,2100,2010,4,2
2414308,2010-04-01,2,Timbaúba dos Batistas - RN,RN,VIVO,2100,2010,4,2
5200803,2010-05-01,4,Alvorada do Norte - GO,GO,VIVO,2100,2010,5,2
5207600,2010-05-01,10,Fazenda Nova - GO,GO,CLARO,850,2010,5,2
5214101,2010-05-01,2,Mutunópolis - GO,GO,CLARO,850,2010,5,2
1720937,2010-05-01,4,Taipas do Tocantins - TO,TO,CLARO,850,2010,5,2
1504752,2010-08-01,11,Mojuí dos Campos - PA,PA,VIVO,850,2010,8,3
2312007,2010-08-01,11,Santana do Acaraú - CE,CE,VIVO,2100,2010,8,3
2510105,2010-08-01,4,Nova Floresta - PB,PB,VIVO,2100,2010,8,3
2902302,2010-08-01,6,Aratuípe - BA,BA,CLARO,2100,2010,8,3
2513927,2010-08-01,7,São Bentinho - PB,PB,TIM,2100,2010,8,3
4217501,2010-10-01,9,Seara - SC,SC,VIVO,2100,2010,10,4
3168002,2010-10-01,14,Taiobeiras - MG,MG,TIM,2100,2010,10,4
2101509,2010-10-01,8,Barão de Grajaú - MA,MA,CLARO,2100,2010,10,4
2201408,2010-10-01,5,Barro Duro - PI,PI,TIM,2100,2010,10,4
4310306,2010-11-01,4,Ilópolis - RS,RS,VIVO,850,2010,11,4
2931053,2010-12-01,8,Tanque Novo - BA,BA,CLARO,850,2010,12,4
2107100,2010-12-01,7,Morros - MA,MA,VIVO,2100,2010,12,4
2807204,2010-12-01,6,Siriri - SE,SE,CLARO,2100,2010,12,4
2903276,2010-12-01,4,Barrocas - BA,BA,TIM,850,2010,12,4
2616100,2010-12-01,4,Verdejante - PE,PE,VIVO,2100,2010,12,4
4301859,2010-12-01,2,Barra do Guarita - RS,RS,VIVO,850,2010,12,4
2616209,2010-12-01,4,Vertentes - PE,PE,VIVO,2100,2010,12,4
5221551,2010-12-01,2,Turvelândia - GO,GO,CLARO,2100,2010,12,4
5102793,2011-01-01,2,Carlinda - MT,MT,TIM,850,2011,1,1
5212600,2011-01-01,4,Mairipotaba - GO,GO,CLARO,850,2011,1,1
3157336,2011-01-01,9,Santa Cruz de Minas - MG,MG,CLARO,2100,2011,1,1
1506104,2011-01-01,17,Primavera - PA,PA,VIVO,2100,2011,1,1
1701002,2011-01-01,6,Ananás - TO,TO,CLARO,850,2011,1,1
5008404,2011-02-01,8,Vicentina - MS,MS,VIVO,850,2011,2,1
2707800,2011-02-01,5,Roteiro - AL,AL,TIM,850,2011,2,1
2706505,2011-02-01,2,Passo de Camaragibe - AL,AL,TIM,850,2011,2,1
2615904,2011-02-01,11,Tuparetama - PE,PE,VIVO,2100,2011,2,1
2206407,2011-02-01,3,Monsenhor Gil - PI,PI,VIVO,2100,2011,2,1
2702603,2011-02-01,11,Feira Grande - AL,AL,CLARO,850,2011,2,1
2203107,2011-02-01,3,Cristino Castro - PI,PI,VIVO,2100,2011,2,1
2703205,2011-02-01,2,Igreja Nova - AL,AL,TIM,850,2011,2,1
2503753,2011-02-01,6,Cajazeirinhas - PB,PB,VIVO,2100,2011,2,1
2704203,2011-02-01,7,Limoeiro de Anadia - AL,AL,VIVO,2100,2011,2,1
2509206,2011-02-01,2,Massaranduba - PB,PB,VIVO,2100,2011,2,1
2404903,2011-02-01,4,Itaú - RN,RN,VIVO,2100,2011,2,1
2709103,2011-02-01,5,Taquarana - AL,AL,TIM,850,2011,2,1
1101492,2011-03-01,4,São Francisco do Guaporé - RO,RO,CLARO,850,2011,3,1
2309904,2011-03-01,12,Pacujá - CE,CE,VIVO,2100,2011,3,1
2407708,2011-03-01,1,Montanhas - RN,RN,TIM,850,2011,3,1
2902401,2011-04-01,5,Aurelino Leal - BA,BA,CLARO,2100,2011,4,2
2206720,2011-05-01,1,Nazária - PI,PI,TIM,850,2011,5,2
3100906,2011-06-01,7,Águas Formosas - MG,MG,VIVO,850,2011,6,2
2516508,2011-06-01,6,Taperoá - PB,PB,VIVO,2100,2011,6,2
2931202,2011-06-01,8,Taperoá - BA,BA,CLARO,850,2011,6,2
3161205,2011-06-01,4,São Francisco de Paula - MG,MG,VIVO,850,2011,6,2
2303303,2011-06-01,9,Cariús - CE,CE,TIM,2100,2011,6,2
2703403,2011-06-01,1,Jacaré dos Homens - AL,AL,TIM,850,2011,6,2
2707909,2011-06-01,4,Santa Luzia do Norte - AL,AL,TIM,850,2011,6,2
2702207,2011-06-01,1,Coqueiro Seco - AL,AL,TIM,850,2011,6,2
2301851,2011-06-01,15,Banabuiú - CE,CE,VIVO,2100,2011,6,2
2705002,2011-06-01,2,Mata Grande - AL,AL,VIVO,2100,2011,6,2
4218756,2011-06-01,1,Tunápolis - SC,SC,TIM,850,2011,6,2
3155900,2011-07-01,9,Rio Preto - MG,MG,CLARO,2100,2011,7,3
4200556,2011-07-01,5,Águas Frias - SC,SC,VIVO,850,2011,7,3
2507101,2011-08-01,3,Itapororoca - PB,PB,TIM,850,2011,8,3
3159506,2011-09-01,9,Santa Rita do Itueto - MG,MG,VIVO,850,2011,9,3
1500305,2011-11-01,12,Afuá - PA,PA,CLARO,2100,2011,11,4
2303659,2011-11-01,14,Catunda - CE,CE,VIVO,2100,2011,11,4
1506401,2011-11-01,6,Santa Cruz do Arari - PA,PA,CLARO,2100,2011,11,4
5103254,2012-01-01,3,Colniza - MT,MT,TIM,2100,2012,1,1
2503803,2012-02-01,7,Caldas Brandão - PB,PB,VIVO,2100,2012,2,1
2915700,2012-03-01,8,Itamari - BA,BA,VIVO,850,2012,3,1
2922755,2012-03-01,4,Nova Ibiá - BA,BA,VIVO,850,2012,3,1
2805109,2012-03-01,4,Pedrinhas - SE,SE,VIVO,2100,2012,3,1
2901957,2012-03-01,6,Apuarema - BA,BA,VIVO,850,2012,3,1
2933174,2012-03-01,5,Varzedo - BA,BA,VIVO,850,2012,3,1
1300805,2012-04-01,10,Borba - AM,AM,VIVO,2100,2012,4,2
2400703,2012-04-01,5,Alto do Rodrigues - RN,RN,TIM,2100,2012,4,2
2910206,2012-04-01,7,Dom Macedo Costa - BA,BA,CLARO,2100,2012,4,2
1302702,2012-04-01,9,Manicoré - AM,AM,VIVO,850,2012,4,2
1303809,2012-04-01,14,São Gabriel da Cachoeira - AM,AM,CLARO,850,2012,4,2
4125902,2012-05-01,3,São Pedro do Paraná - PR,PR,VIVO,850,2012,5,2
1502509,2012-05-01,6,Chaves - PA,PA,CLARO,850,2012,5,2
3162609,2012-06-01,11,São João do Oriente - MG,MG,TIM,850,2012,6,2
2905305,2012-06-01,6,Cafarnaum - BA,BA,VIVO,850,2012,6,2
2912400,2012-06-01,17,Ibipeba - BA,BA,VIVO,850,2012,6,2
2207504,2012-07-01,10,Palmeirais - PI,PI,CLARO,2100,2012,7,3
3133204,2012-07-01,7,Itanhomi - MG,MG,CLARO,2100,2012,7,3
2512408,2012-07-01,3,Puxinanã - PB,PB,VIVO,2100,2012,7,3
3152170,2012-07-01,5,Ponto dos Volantes - MG,MG,VIVO,850,2012,7,3
1301654,2012-07-01,16,Guajará - AM,AM,VIVO,2100,2012,7,3
2933059,2012-08-01,6,Várzea da Roça - BA,BA,VIVO,850,2012,8,3
4304622,2012-08-01,6,Capão Bonito do Sul - RS,RS,VIVO,850,2012,8,3
2927903,2012-08-01,3,Santa Inês - BA,BA,TIM,2100,2012,8,3
3167707,2012-08-01,5,Sobrália - MG,MG,VIVO,850,2012,8,3
2932408,2012-08-01,4,Uibaí - BA,BA,VIVO,850,2012,8,3
3158805,2012-08-01,1,Santana do Jacaré - MG,MG,TIM,850,2012,8,3
2933406,2012-08-01,5,Wagner - BA,BA,VIVO,850,2012,8,3
2929800,2012-08-01,5,Saúde - BA,BA,VIVO,850,2012,8,3
2932457,2012-08-01,8,Umburanas - BA,BA,CLARO,2100,2012,8,3
3140530,2012-09-01,11,Martins Soares - MG,MG,CLARO,2100,2012,9,3
2410900,2012-09-01,5,Riachuelo - RN,RN,CLARO,850,2012,9,3
1302553,2012-09-01,18,Manaquiri - AM,AM,VIVO,2100,2012,9,3
1200807,2012-10-01,19,Porto Acre - AC,AC,CLARO,2100,2012,10,4
4204251,2012-11-01,9,Cocal do Sul - SC,SC,CLARO,2100,2012,11,4
2102374,2012-12-01,5,Cachoeira Grande - MA,MA,VIVO,2100,2012,12,4
2926806,2013-01-01,4,Rio do Antônio - BA,BA,CLARO,2100,2013,1,1
1500206,2013-02-01,13,Acará - PA,PA,CLARO,850,2013,2,1
1500909,2013-02-01,11,Augusto Corrêa - PA,PA,VIVO,850,2013,2,1
1504307,2013-02-01,3,Maracanã - PA,PA,CLARO,850,2013,2,1
5203104,2013-02-01,3,Baliza - GO,GO,VIVO,850,2013,2,1
2210979,2013-03-01,6,Tanque do Piauí - PI,PI,CLARO,850,2013,3,1
3150158,2013-04-01,4,Piedade de Caratinga - MG,MG,VIVO,850,2013,4,2
1502608,2013-04-01,9,Colares - PA,PA,CLARO,850,2013,4,2
2609105,2013-05-01,2,Machados - PE,PE,TIM,2100,2013,5,2
2611533,2013-06-01,6,Quixaba - PE,PE,TIM,850,2013,6,2
2411106,2013-07-01,5,Ruy Barbosa - RN,RN,VIVO,2100,2013,7,3
2929057,2013-09-01,3,São Félix do Coribe - BA,BA,VIVO,850,2013,9,3
2108306,2013-11-01,8,Penalva - MA,MA,CLARO,850,2013,11,4
2107407,2013-11-01,9,Olho d'Água das Cunhãs - MA,MA,TIM,2100,2013,11,4
2301802,2013-11-01,1,Baixio - CE,CE,TIM,850,2013,11,4
4123204,2013-12-01,7,Santa Cecília do Pavão - PR,PR,VIVO,850,2013,12,4
3160207,2014-01-01,8,Santo Antônio do Itambé - MG,MG,CLARO,2100,2014,1,1
5007554,2014-01-01,6,Santa Rita do Pardo - MS,MS,CLARO,2100,2014,1,1
4212650,2014-02-01,7,Pescaria Brava - SC,SC,TIM,850,2014,2,1
4122800,2014-03-01,10,Salgado Filho - PR,PR,CLARO,2100,2014,3,1
4120408,2014-03-01,2,Presidente Castelo Branco - PR,PR,TIM,850,2014,3,1
4119251,2014-03-01,4,Pinhal de São Bento - PR,PR,VIVO,850,2014,3,1
4110409,2014-03-01,5,Indianópolis - PR,PR,CLARO,2100,2014,3,1
4211652,2014-04-01,10,Novo Horizonte - SC,SC,VIVO,850,2014,4,2
4207858,2014-04-01,4,Irati - SC,SC,TIM,2100,2014,4,2
4113403,2014-04-01,4,Leópolis - PR,PR,TIM,2100,2014,4,2
3171808,2014-04-01,9,Virginópolis - MG,MG,VIVO,850,2014,4,2
4217956,2014-04-01,3,Tigrinhos - SC,SC,TIM,2100,2014,4,2
4126652,2014-04-01,4,Sulina - PR,PR,TIM,2100,2014,4,2
4208955,2014-04-01,5,Jardinópolis - SC,SC,CLARO,2100,2014,4,2
4215752,2014-04-01,8,São Bernardino - SC,SC,CLARO,2100,2014,4,2
4116950,2014-04-01,8,Nova Esperança do Sudoeste - PR,PR,TIM,850,2014,4,2
4214151,2014-04-01,2,Princesa - SC,SC,TIM,850,2014,4,2
4113106,2014-04-01,3,Kaloré - PR,PR,TIM,850,2014,4,2
3137007,2014-04-01,8,Ladainha - MG,MG,VIVO,850,2014,4,2
3102852,2014-04-01,9,Angelândia - MG,MG,VIVO,850,2014,4,2
4122651,2014-04-01,5,Rosário do Ivaí - PR,PR,VIVO,850,2014,4,2
4213153,2014-04-01,2,Planalto Alegre - SC,SC,VIVO,850,2014,4,2
2612471,2014-04-01,10,Santa Cruz da Baixa Verde - PE,PE,CLARO,2100,2014,4,2
2110856,2014-04-01,11,São Francisco do Brejão - MA,MA,CLARO,850,2014,4,2
4113452,2014-04-01,6,Lindoeste - PR,PR,VIVO,850,2014,4,2
4114351,2014-04-01,6,Manfrinópolis - PR,PR,TIM,2100,2014,4,2
4121109,2014-04-01,3,Quinta do Sol - PR,PR,TIM,850,2014,4,2
4113759,2014-04-01,3,Lunardelli - PR,PR,TIM,2100,2014,4,2
4103024,2014-04-01,5,Boa Esperança do Iguaçu - PR,PR,CLARO,2100,2014,4,2
4125753,2014-04-01,10,São Pedro do Iguaçu - PR,PR,CLARO,2100,2014,4,2
4120309,2014-04-01,4,Porto Vitória - PR,PR,TIM,850,2014,4,2
4120150,2014-04-01,8,Porto Barreiro - PR,PR,TIM,850,2014,4,2
4206603,2014-04-01,4,Guarujá do Sul - SC,SC,TIM,850,2014,4,2
4121604,2014-04-01,6,Renascença - PR,PR,TIM,850,2014,4,2
4217758,2014-04-01,3,Sul Brasil - SC,SC,TIM,2100,2014,4,2
4123105,2014-04-01,4,Santa Amélia - PR,PR,VIVO,850,2014,4,2
4122909,2014-04-01,7,Salto do Itararé - PR,PR,VIVO,850,2014,4,2
4306379,2014-04-01,9,Dilermando de Aguiar - RS,RS,VIVO,850,2014,4,2
4212239,2014-04-01,2,Paraíso - SC,SC,VIVO,850,2014,4,2
4217154,2014-04-01,5,São Miguel da Boa Vista - SC,SC,TIM,2100,2014,4,2
4128807,2014-04-01,5,Xambrê - PR,PR,TIM,850,2014,4,2
3156809,2014-05-01,16,Sabinópolis - MG,MG,CLARO,2100,2014,5,2
4202578,2014-05-01,4,Bom Jesus do Oeste - SC,SC,VIVO,850,2014,5,2
4202099,2014-05-01,5,Barra Bonita - SC,SC,VIVO,850,2014,5,2
4200309,2014-05-01,4,Agronômica - SC,SC,TIM,850,2014,5,2
