codigo_tse,sigla_partido,votos
86193,PT,16309
86193,PV,3811
86207,PCB,2
86207,PCO,1
86207,PRTB,9
86207,PSDB,1769
86207,PSDC,2
86207,PSOL,28
86207,PSTU,1
86207,PT,2433
86207,PV,123
86215,PCB,1
86215,PCO,1
86215,PRTB,7
86215,PSDB,3045
86215,PSDC,9
86215,PSOL,62
86215,PSTU,3
86215,PT,4250
86215,PV,490
86223,PRTB,4
86223,PSDB,1673
86223,PSDC,4
86223,PSOL,33
86223,PT,1785
86223,PV,182
86231,PRTB,6
86231,PSDB,1315
86231,PSDC,4
86231,PSOL,13
86231,PSTU,4
86231,PT,1524
86231,PV,141
86240,PCB,1
86240,PRTB,6
86240,PSDB,6851
86240,PSDC,13
86240,PSOL,160
86240,PSTU,18
86240,PT,8511
86240,PV,2630
86258,PCB,4
86258,PCO,4
86258,PRTB,7
86258,PSDB,6621
86258,PSDC,8
86258,PSOL,81
86258,PSTU,2
86258,PT,9791
86258,PV,1210
86274,PCB,2
86274,PCO,1
86274,PRTB,11
86274,PSDB,2931
86274,PSDC,10
86274,PSOL,57
86274,PSTU,4
86274,PT,4720
86274,PV,333
86282,PRTB,1
86282,PSDB,962
86282,PSDC,2
86282,PSOL,11
86282,PSTU,1
86282,PT,954
86282,PV,88
86290,PCB,5
86290,PCO,3
86290,PRTB,8
86290,PSDB,8975
86290,PSDC,14
86290,PSOL,84
86290,PSTU,7
86290,PT,12119
86290,PV,1303
86304,PCB,2
86304,PCO,1
86304,PRTB,1
86304,PSDB,1694
86304,PSDC,4
86304,PSOL,12
86304,PSTU,6
86304,PT,2298
86304,PV,197
86312,PRTB,2
86312,PSDB,1153
86312,PSDC,6
86312,PSOL,35
86312,PSTU,2
86312,PT,1060
86312,PV,191
86320,PCB,2
86320,PSDB,1127
86320,PSDC,2
86320,PSOL,23
86320,PT,1089
86320,PV,216
86339,PCB,5
86339,PCO,1
86339,PRTB,4
86339,PSDB,5141
86339,PSDC,8
86339,PSOL,73
86339,PSTU,7
86339,PT,6158
86339,PV,1228
86347,PCO,1
86347,PRTB,3
86347,PSDB,1837
86347,PSDC,2
86347,PSOL,33
86347,PSTU,4
86347,PT,1727
86347,PV,223
86355,PCB,7
86355,PCO,2
86355,PRTB,13
86355,PSDB,5802
86355,PSDC,8
86355,PSOL,65
86355,PSTU,9
86355,PT,7639
86355,PV,1047
86363,PCB,1
86363,PCO,2
86363,PRTB,1
86363,PSDB,751
86363,PSDC,1
86363,PSOL,11
86363,PSTU,2
86363,PT,1019
86363,PV,104
86371,PCB,17
86371,PCO,1
86371,PRTB,26
86371,PSDB,23956
86371,PSDC,32
86371,PSOL,375
86371,PSTU,33
86371,PT,27015
86371,PV,5414
86380,PCB,4
86380,PRTB,2
86380,PSDB,682
86380,PSDC,1
86380,PSOL,8
86380,PT,796
86380,PV,64
86398,PRTB,1
86398,PSDB,1384
86398,PSDC,4
86398,PSOL,27
86398,PSTU,2
86398,PT,2526
86398,PV,228
86401,PCB,1
86401,PCO,1
86401,PSDB,728
86401,PSDC,2
86401,PSOL,17
86401,PSTU,1
86401,PT,1016
86401,PV,117
86410,PCB,4
86410,PRTB,5
86410,PSDB,1259
86410,PSOL,26
86410,PSTU,3
86410,PT,1757
86410,PV,140
86428,PCB,2
86428,PRTB,2
86428,PSDB,541
86428,PSOL,10
86428,PT,848
86428,PV,105
86436,PCB,2
86436,PRTB,1
86436,PSDB,1572
86436,PSDC,2
86436,PSOL,16
86436,PSTU,5
86436,PT,2810
86436,PV,139
86444,PRTB,1
86444,PSDB,563
86444,PSDC,1
86444,PSOL,11
86444,PT,1041
86444,PV,110
86452,PSDB,1090
86452,PSDC,3
86452,PSOL,10
86452,PT,739
86452,PV,67
86460,PCB,2
86460,PRTB,1
86460,PSDB,1024
86460,PSDC,7
86460,PSOL,22
86460,PT,825
86460,PV,78
86479,PCB,1
86479,PCO,1
86479,PRTB,9
86479,PSDB,4941
86479,PSDC,3
86479,PSOL,71
86479,PSTU,5
86479,PT,4067
86479,PV,536
86487,PCB,2
86487,PRTB,1
86487,PSDB,1602
86487,PSDC,3
86487,PSOL,31
86487,PSTU,1
86487,PT,3439
86487,PV,427
86495,PCB,4
86495,PCO,3
86495,PRTB,12
86495,PSDB,9751
86495,PSDC,10
86495,PSOL,138
86495,PSTU,14
86495,PT,12524
86495,PV,2510
86509,PCB,1
86509,PCO,1
86509,PRTB,1
86509,PSDB,585
86509,PSDC,3
86509,PSOL,8
86509,PSTU,1
86509,PT,1215
86509,PV,92
86517,PCB,18
86517,PCO,6
86517,PRTB,23
86517,PSDB,17023
86517,PSDC,49
86517,PSOL,559
86517,PSTU,39
86517,PT,27910
86517,PV,7803
86525,PRTB,3
86525,PSDB,578
86525,PSDC,1
86525,PSOL,2
86525,PSTU,2
86525,PT,593
86525,PV,22
86533,PCB,4
86533,PCO,2
86533,PRTB,12
86533,PSDB,7996
86533,PSDC,9
86533,PSOL,134
86533,PSTU,2
86533,PT,9093
86533,PV,2026
86541,PCO,1
86541,PRTB,6
86541,PSDB,1059
86541,PSOL,7
86541,PSTU,6
86541,PT,1035
86541,PV,39
86550,PCB,7
86550,PCO,5
86550,PRTB,27
86550,PSDB,18999
86550,PSDC,41
86550,PSOL,304
86550,PSTU,18
86550,PT,17271
86550,PV,3596
86568,PSDB,1111
86568,PSOL,23
86568,PSTU,1
86568,PT,940
86568,PV,47
86576,PCB,2
86576,PRTB,2
86576,PSDB,1849
86576,PSDC,7
86576,PSOL,37
86576,PSTU,1
86576,PT,2218
86576,PV,362
86584,PRTB,1
86584,PSDB,768
86584,PSDC,4
86584,PSOL,11
86584,PSTU,1
86584,PT,877
86584,PV,163
86592,PCB,3
86592,PCO,1
86592,PRTB,3
86592,PSDB,3273
86592,PSDC,3
86592,PSOL,68
86592,PT,4176
86592,PV,605
86606,PRTB,1
86606,PSDB,987
86606,PSDC,3
86606,PSOL,6
86606,PT,865
86606,PV,54
86614,PCB,9
86614,PCO,2
86614,PRTB,12
86614,PSDB,9249
86614,PSDC,22
86614,PSOL,148
86614,PSTU,15
86614,PT,5582
86614,PV,2091
86622,PSDB,864
86622,PSOL,12
86622,PT,978
86622,PV,52
86630,PCB,2
86630,PCO,3
86630,PRTB,4
86630,PSDB,2281
86630,PSDC,2
86630,PSOL,31
86630,PSTU,4
86630,PT,3683
86630,PV,184
86649,PRTB,2
86649,PSDB,864
86649,PSDC,2
86649,PSOL,5
86649,PSTU,2
86649,PT,1134
86649,PV,88
86657,PCB,2
86657,PRTB,4
86657,PSDB,2263
86657,PSOL,41
86657,PSTU,4
86657,PT,1888
86657,PV,349
86665,PRTB,3
86665,PSDB,1027
86665,PSDC,1
86665,PSOL,5
86665,PSTU,2
86665,PT,1117
86665,PV,65
86673,PCB,6
86673,PCO,1
86673,PRTB,9
86673,PSDB,6947
86673,PSDC,12
86673,PSOL,105
86673,PSTU,7
86673,PT,9423
86673,PV,1117
86681,PSDB,586
86681,PSOL,9
86681,PT,902
86681,PV,31
86690,PCB,1
86690,PCO,3
86690,PRTB,19
86690,PSDB,9581
86690,PSDC,23
86690,PSOL,171
86690,PSTU,13
86690,PT,7246
86690,PV,1745
86703,PSDB,431
86703,PSDC,1
86703,PSOL,8
86703,PSTU,1
86703,PT,501
86703,PV,20
86711,PCB,1
86711,PRTB,4
86711,PSDB,2120
86711,PSDC,3
86711,PSOL,33
86711,PSTU,1
86711,PT,1799
86711,PV,202
86720,PCB,2
86720,PSDB,559
86720,PSOL,12
86720,PSTU,1
86720,PT,1427
86720,PV,86
86738,PCB,1
86738,PCO,1
86738,PRTB,4
86738,PSDB,1914
86738,PSDC,2
86738,PSOL,18
86738,PT,2786
86738,PV,483
86746,PRTB,2
86746,PSDB,628
86746,PSDC,2
86746,PSOL,13
86746,PT,520
86746,PV,45
86754,PCB,2
86754,PCO,1
86754,PRTB,3
86754,PSDB,1932
86754,PSDC,1
86754,PSOL,10
86754,PSTU,1
86754,PT,2676
86754,PV,413
86762,PCB,3
86762,PCO,1
86762,PRTB,2
86762,PSDB,366
86762,PSOL,12
86762,PT,980
86762,PV,69
86770,PCB,3
86770,PCO,1
86770,PRTB,4
86770,PSDB,5625
86770,PSDC,11
86770,PSOL,59
86770,PSTU,6
86770,PT,3763
86770,PV,555
86789,PRTB,8
86789,PSDB,623
86789,PSDC,6
86789,PSOL,23
86789,PSTU,4
86789,PT,1454
86789,PV,173
86797,PCB,2
86797,PCO,1
86797,PRTB,3
86797,PSDB,4570
86797,PSDC,3
86797,PSOL,40
86797,PSTU,5
86797,PT,5102
86797,PV,567
86800,PSDB,1254
86800,PSOL,14
86800,PSTU,2
86800,PT,2020
86800,PV,210
86819,PCB,5
86819,PCO,3
86819,PRTB,8
86819,PSDB,12445
86819,PSDC,16
86819,PSOL,163
86819,PSTU,4
86819,PT,6066
86819,PV,2513
86827,PCB,2
86827,PCO,1
86827,PRTB,4
86827,PSDB,494
86827,PSDC,1
86827,PSOL,8
86827,PSTU,1
86827,PT,894
86827,PV,97
86835,PCB,43
86835,PCO,17
86835,PRTB,59
86835,PSDB,57313
86835,PSDC,134
86835,PSOL,1228
86835,PSTU,183
86835,PT,58555
86835,PV,21816
86843,PSDB,544
86843,PSOL,5
86843,PSTU,1
86843,PT,843
86843,PV,43
86851,PCB,20
86851,PCO,4
86851,PRTB,20
86851,PSDB,22778
86851,PSDC,58
86851,PSOL,549
86851,PSTU,32
86851,PT,23342
86851,PV,8777
86860,PRTB,9
86860,PSDB,378
86860,PSDC,1
86860,PSOL,9
86860,PSTU,1
86860,PT,947
86860,PV,53
86878,PCB,1
86878,PCO,2
86878,PRTB,10
86878,PSDB,5819
86878,PSDC,13
86878,PSOL,167
86878,PSTU,9
86878,PT,6211
86878,PV,1235
86886,PCB,1
86886,PRTB,3
86886,PSDB,673
86886,PSDC,2
86886,PSOL,12
86886,PSTU,1
86886,PT,450
86886,PV,38
86894,PCB,4
86894,PCO,1
86894,PRTB,3
86894,PSDB,1905
86894,PSDC,1
86894,PSOL,38
86894,PSTU,2
86894,PT,3067
86894,PV,259
86908,PCO,2
86908,PRTB,4
86908,PSDB,934
86908,PSDC,3
86908,PSOL,19
86908,PSTU,1
86908,PT,2296
86908,PV,182
86916,PCB,1
86916,PCO,1
86916,PRTB,4
86916,PSDB,4583
86916,PSDC,7
86916,PSOL,47
86916,PSTU,5
86916,PT,6294
86916,PV,989
86924,PCO,1
86924,PRTB,2
86924,PSDB,457
86924,PSOL,2
86924,PSTU,1
86924,PT,520
86924,PV,82
86932,PCB,3
86932,PCO,3
86932,PRTB,6
86932,PSDB,7472
86932,PSDC,20
86932,PSOL,147
86932,PSTU,11
86932,PT,8249
86932,PV,2549
86940,PCB,2
86940,PSDB,1401
86940,PSDC,2
86940,PSOL,14
86940,PSTU,1
86940,PT,2685
86940,PV,130
86959,PCB,2
86959,PCO,1
86959,PRTB,1
86959,PSDB,1175
86959,PSDC,1
86959,PSOL,26
86959,PSTU,1
86959,PT,1938
86959,PV,215
86967,PCB,2
86967,PRTB,4
86967,PSDB,1489
86967,PSDC,7
86967,PSOL,15
86967,PSTU,1
86967,PT,2890
86967,PV,151
86975,PCB,1
86975,PCO,1
86975,PRTB,1
86975,PSDB,1393
86975,PSDC,8
86975,PSOL,25
86975,PSTU,2
86975,PT,1392
86975,PV,187
86983,PCO,1
86983,PSDB,699
86983,PSOL,16
86983,PT,1098
86983,PV,89
86991,PCB,1
86991,PCO,3
86991,PRTB,14
86991,PSDB,2299
86991,PSDC,7
86991,PSOL,37
86991,PSTU,2
86991,PT,1772
86991,PV,232
87009,PRTB,4
87009,PSDB,1275
87009,PSOL,23
87009,PSTU,3
87009,PT,1167
87009,PV,186
87017,PCB,5
87017,PCO,1
87017,PRTB,6
87017,PSDB,5394
87017,PSDC,7
87017,PSOL,127
87017,PSTU,5
87017,PT,6269
87017,PV,751
87025,PRTB,2
87025,PSDB,982
87025,PSDC,1
87025,PSOL,7
87025,PT,904
87025,PV,68
87033,PCB,3
87033,PRTB,12
87033,PSDB,7361
87033,PSDC,16
87033,PSOL,108
87033,PSTU,4
87033,PT,10041
87033,PV,2238
87041,PRTB,1
87041,PSDB,951
87041,PSDC,5
87041,PSOL,14
87041,PT,1619
87041,PV,119
87050,PCB,9
87050,PCO,5
87050,PRTB,21
87050,PSDB,18247
87050,PSDC,28
87050,PSOL,288
87050,PSTU,17
87050,PT,24949
87050,PV,4401
87068,PCB,1
87068,PRTB,2
87068,PSDB,2782
87068,PSDC,6
87068,PSOL,21
87068,PSTU,7
87068,PT,1502
87068,PV,496
87076,PCB,1
87076,PRTB,2
87076,PSDB,1097
87076,PSDC,2
87076,PSOL,19
87076,PSTU,1
87076,PT,1253
87076,PV,182
87084,PRTB,4
87084,PSDB,1118
87084,PSDC,1
87084,PSOL,31
87084,PSTU,2
87084,PT,850
87084,PV,127
87092,PCB,2
87092,PRTB,6
87092,PSDB,1909
87092,PSDC,2
87092,PSOL,38
87092,PSTU,1
87092,PT,2308
87092,PV,256
87106,PRTB,2
87106,PSDB,814
87106,PSDC,5
87106,PSOL,7
87106,PT,930
87106,PV,43
87114,PCB,2
87114,PRTB,4
87114,PSDB,1650
87114,PSDC,2
87114,PSOL,27
87114,PSTU,3
87114,PT,2847
87114,PV,198
87122,PCO,1
87122,PSDB,1057
87122,PSDC,5
87122,PSOL,29
87122,PSTU,4
87122,PT,1426
87122,PV,146
87130,PCB,5
87130,PRTB,11
87130,PSDB,8207
87130,PSDC,12
87130,PSOL,92
87130,PSTU,4
87130,PT,10297
87130,PV,1861
87149,PCB,1
87149,PCO,3
87149,PRTB,4
87149,PSDB,1872
87149,PSDC,1
87149,PSOL,32
87149,PSTU,4
87149,PT,1869
87149,PV,242
87157,PCB,1
87157,PRTB,3
87157,PSDB,1036
87157,PSOL,15
87157,PSTU,1
87157,PT,1869
87157,PV,70
87165,PRTB,2
87165,PSDB,548
87165,PSDC,1
87165,PSOL,12
87165,PT,724
87165,PV,53
87173,PCB,3
87173,PCO,1
87173,PRTB,6
87173,PSDB,4834
87173,PSDC,9
87173,PSOL,82
87173,PSTU,14
87173,PT,6130
87173,PV,1232
87181,PSDB,805
87181,PSOL,4
87181,PSTU,4
87181,PT,469
87181,PV,36
87190,PCB,2
87190,PRTB,3
87190,PSDB,1224
87190,PSDC,2
87190,PSOL,11
87190,PT,928
87190,PV,126
87203,PCB,2
87203,PRTB,4
87203,PSDB,783
87203,PSDC,3
87203,PSOL,15
87203,PSTU,1
87203,PT,737
87203,PV,49
87211,PCB,7
87211,PRTB,14
87211,PSDB,8211
87211,PSDC,6
87211,PSOL,127
87211,PSTU,12
87211,PT,6930
87211,PV,1175
87220,PCB,2
87220,PRTB,5
87220,PSDB,1173
87220,PSDC,3
87220,PSOL,16
87220,PSTU,1
87220,PT,410
87220,PV,129
87238,PCB,5
87238,PRTB,9
87238,PSDB,3016
87238,PSDC,3
87238,PSOL,71
87238,PSTU,6
87238,PT,3856
87238,PV,518
87246,PCB,8
87246,PCO,1
87246,PRTB,9
87246,PSDB,4199
87246,PSDC,17
87246,PSOL,81
87246,PSTU,9
87246,PT,7097
87246,PV,1401
87254,PCB,2
87254,PCO,2
87254,PRTB,13
87254,PSDB,4719
87254,PSDC,5
87254,PSOL,90
87254,PSTU,3
87254,PT,6307
87254,PV,851
87262,PRTB,1
87262,PSDB,1145
87262,PSDC,1
87262,PSOL,9
87262,PSTU,2
87262,PT,1560
87262,PV,124
87270,PCB,5
87270,PRTB,11
87270,PSDB,8133
87270,PSDC,13
87270,PSOL,88
87270,PSTU,4
87270,PT,6388
87270,PV,1138
87289,PCO,3
87289,PRTB,1
87289,PSDB,1561
87289,PSDC,4
87289,PSOL,8
87289,PT,1140
87289,PV,54
87297,PCB,10
87297,PCO,6
87297,PRTB,17
87297,PSDB,16356
87297,PSDC,30
87297,PSOL,320
87297,PSTU,21
87297,PT,20904
87297,PV,4605
87300,PRTB,4
87300,PSDB,410
87300,PSDC,2
87300,PSOL,13
87300,PT,847
87300,PV,65
87319,PRTB,3
87319,PSDB,2018
87319,PSDC,3
87319,PSOL,19
87319,PSTU,2
87319,PT,2391
87319,PV,310
87327,PRTB,2
87327,PSDB,1041
87327,PSOL,19
87327,PSTU,2
87327,PT,1110
87327,PV,168
87335,PCB,3
87335,PCO,2
87335,PSDB,1204
87335,PSOL,16
87335,PSTU,3
87335,PT,1970
87335,PV,90
87343,PCO,1
87343,PRTB,1
87343,PSDB,798
87343,PSDC,4
87343,PSOL,17
87343,PSTU,1
87343,PT,2888
87343,PV,229
87351,PCB,1
87351,PRTB,2
87351,PSDB,1244
87351,PSDC,1
87351,PSOL,16
87351,PSTU,3
87351,PT,1898
87351,PV,194
87360,PRTB,2
87360,PSDB,1597
87360,PSDC,1
87360,PSOL,21
87360,PT,1503
87360,PV,278
87378,PCB,5
87378,PCO,8
87378,PRTB,13
87378,PSDB,10832
87378,PSDC,16
87378,PSOL,131
87378,PSTU,10
87378,PT,8805
87378,PV,1680
87386,PCB,2
87386,PRTB,6
87386,PSDB,876
87386,PSDC,3
87386,PSOL,27
87386,PSTU,3
87386,PT,1743
87386,PV,285
87394,PCB,1
87394,PRTB,1
87394,PSDB,1413
87394,PSDC,6
87394,PSOL,31
87394,PSTU,3
87394,PT,1874
87394,PV,180
87408,PCB,2
87408,PRTB,1
87408,PSDB,899
87408,PSOL,13
87408,PSTU,2
87408,PT,1613
87408,PV,74
87416,PRTB,3
87416,PSDB,487
87416,PSDC,1
87416,PSOL,17
87416,PT,945
87416,PV,86
87424,PRTB,4
87424,PSDB,1141
87424,PSDC,3
87424,PSOL,32
87424,PSTU,2
87424,PT,1435
87424,PV,73
87432,PCO,1
87432,PRTB,4
87432,PSDB,1474
87432,PSOL,15
87432,PSTU,1
87432,PT,1454
87432,PV,194
87440,PCO,1
87440,PRTB,2
87440,PSDB,734
87440,PSDC,4
87440,PSOL,20
87440,PSTU,3
87440,PT,642
87440,PV,49
87459,PCB,1
87459,PRTB,4
87459,PSDB,1438
87459,PSOL,25
87459,PT,1416
87459,PV,161
87467,PRTB,2
87467,PSDB,830
87467,PSOL,15
87467,PT,904
87467,PV,71
87475,PRTB,5
87475,PSDB,883
87475,PSDC,3
87475,PSOL,16
87475,PSTU,2
87475,PT,1988
87475,PV,126
87483,PRTB,1
87483,PSDB,468
87483,PSOL,2
87483,PT,861
87483,PV,58
87491,PCB,10
87491,PCO,3
87491,PRTB,17
87491,PSDB,14543
87491,PSDC,22
87491,PSOL,284
87491,PSTU,26
87491,PT,15286
87491,PV,3955
87505,PRTB,2
87505,PSDB,817
87505,PSDC,3
87505,PSOL,22
87505,PT,801
87505,PV,122
87513,PCO,2
87513,PRTB,2
87513,PSDB,3363
87513,PSDC,7
87513,PSOL,37
87513,PSTU,5
87513,PT,2848
87513,PV,636
87521,PRTB,1
87521,PSDB,637
87521,PSDC,1
87521,PSOL,7
87521,PSTU,1
87521,PT,977
87521,PV,60
87530,PCO,1
87530,PSDB,1545
87530,PSDC,4
87530,PSOL,34
87530,PSTU,1
87530,PT,1278
87530,PV,247
87548,PRTB,2
87548,PSDB,761
87548,PSDC,2
87548,PSOL,15
87548,PSTU,2
87548,PT,1508
87548,PV,98
87556,PCB,3
87556,PCO,2
87556,PRTB,8
87556,PSDB,4587
87556,PSDC,5
87556,PSOL,51
87556,PSTU,8
87556,PT,4869
87556,PV,654
87564,PCB,1
87564,PCO,1
87564,PSDB,478
87564,PSDC,1
87564,PSOL,10
87564,PSTU,1
87564,PT,1030
87564,PV,107
87572,PCB,1
87572,PCO,2
87572,PSDB,2327
87572,PSDC,8
87572,PSOL,35
87572,PSTU,4
87572,PT,3894
87572,PV,454
87580,PRTB,5
87580,PSDB,941
87580,PSDC,1
87580,PSOL,17
87580,PSTU,1
87580,PT,997
87580,PV,55
87599,PCB,1
87599,PCO,7
87599,PRTB,3
87599,PSDB,1050
87599,PSDC,1
87599,PSOL,42
87599,PT,1097
87599,PV,207
87602,PCB,2
87602,PCO,3
87602,PRTB,2
87602,PSDB,1293
87602,PSDC,6
87602,PSOL,33
87602,PT,2321
87602,PV,222
87610,PCB,3
87610,PCO,2
87610,PRTB,7
87610,PSDB,2617
87610,PSDC,4
87610,PSOL,74
87610,PSTU,4
87610,PT,2572
87610,PV,254
87629,PRTB,1
87629,PSDB,585
87629,PSDC,1
87629,PSOL,12
87629,PT,671
87629,PV,47
87637,PCO,3
87637,PRTB,2
87637,PSDB,1064
87637,PSDC,2
87637,PSOL,26
87637,PT,889
87637,PV,164
87645,PRTB,3
87645,PSDB,599
87645,PSOL,8
87645,PT,787
87645,PV,113
87653,PCB,2
87653,PCO,1
87653,PRTB,4
87653,PSDB,1819
87653,PSDC,2
87653,PSOL,41
87653,PT,2224
87653,PV,271
87661,PCB,3
87661,PRTB,1
87661,PSDB,848
87661,PSOL,11
87661,PT,581
87661,PV,81
87670,PCB,5
87670,PCO,4
87670,PRTB,11
87670,PSDB,5977
87670,PSDC,13
87670,PSOL,137
87670,PSTU,5
87670,PT,5200
87670,PV,1402
87688,PCB,1
87688,PRTB,2
87688,PSDB,676
87688,PSDC,1
87688,PSOL,24
87688,PSTU,2
87688,PT,925
87688,PV,85
87696,PCB,5
87696,PCO,2
87696,PRTB,4
87696,PSDB,6544
87696,PSDC,9
87696,PSOL,123
87696,PSTU,8
87696,PT,5496
87696,PV,1603
87700,PRTB,3
87700,PSDB,954
87700,PSOL,11
87700,PSTU,2
87700,PT,801
87700,PV,160
87718,PCB,25
87718,PCO,11
87718,PRTB,34
87718,PSDB,57057
87718,PSDC,105
87718,PSOL,1169
87718,PSTU,97
87718,PT,64447
87718,PV,19625
87726,PRTB,8
87726,PSDB,1002
87726,PSDC,4
87726,PSOL,11
87726,PSTU,1
87726,PT,1031
87726,PV,60
87734,PCB,9
87734,PCO,8
87734,PRTB,9
87734,PSDB,9811
87734,PSDC,20
87734,PSOL,187
87734,PSTU,20
87734,PT,12679
87734,PV,2516
87742,PRTB,1
87742,PSDB,612
87742,PSOL,5
87742,PT,1041
87742,PV,71
87750,PRTB,4
87750,PSDB,1227
87750,PSDC,1
87750,PSOL,6
87750,PSTU,2
87750,PT,1685
87750,PV,80
87769,PCB,2
87769,PRTB,1
87769,PSDB,494
87769,PSDC,2
87769,PSOL,8
87769,PSTU,3
87769,PT,1306
87769,PV,132
87777,PCB,6
87777,PCO,2
87777,PRTB,9
87777,PSDB,7884
87777,PSDC,11
87777,PSOL,79
87777,PSTU,5
87777,PT,9178
87777,PV,1388
87785,PSDB,1094
87785,PSDC,2
87785,PSOL,13
87785,PSTU,2
87785,PT,987
87785,PV,188
87793,PCO,2
87793,PRTB,4
87793,PSDB,1458
87793,PSDC,4
87793,PSOL,8
87793,PT,2850
87793,PV,167
87807,PCO,1
87807,PRTB,3
87807,PSDB,901
87807,PSDC,1
87807,PSOL,20
87807,PSTU,4
87807,PT,1264
87807,PV,102
87815,PCB,3
87815,PCO,2
87815,PRTB,16
87815,PSDB,9379
87815,PSDC,12
87815,PSOL,142
87815,PSTU,10
87815,PT,10603
87815,PV,2359
87823,PCO,1
87823,PSDB,782
87823,PSOL,35
87823,PSTU,1
87823,PT,1058
87823,PV,60
87831,PCO,1
87831,PRTB,9
87831,PSDB,2017
87831,PSDC,5
87831,PSOL,51
87831,PSTU,1
87831,PT,1970
87831,PV,336
87840,PCB,1
87840,PSDB,814
87840,PSOL,18
87840,PSTU,1
87840,PT,851
87840,PV,95
87858,PCB,26
87858,PCO,10
87858,PRTB,21
87858,PSDB,42155
87858,PSDC,47
87858,PSOL,650
87858,PSTU,127
87858,PT,53717
87858,PV,11990
87866,PSDB,462
87866,PSOL,5
87866,PT,974
87866,PV,48
87874,PCO,1
87874,PRTB,2
87874,PSDB,2095
87874,PSDC,1
87874,PSOL,48
87874,PSTU,2
87874,PT,2264
87874,PV,523
87882,PCB,2
87882,PCO,1
87882,PRTB,5
87882,PSDB,1435
87882,PSDC,4
87882,PSOL,17
87882,PSTU,2
87882,PT,1535
87882,PV,190
87890,PCB,1
87890,PCO,1
87890,PRTB,3
87890,PSDB,1164
87890,PSDC,3
87890,PSOL,16
87890,PT,1325
87890,PV,107
87904,PCB,1
87904,PCO,1
87904,PRTB,5
87904,PSDB,458
87904,PSDC,1
87904,PSOL,33
87904,PT,1172
87904,PV,65
87912,PCB,59
87912,PCO,21
87912,PRTB,94
87912,PSDB,82382
87912,PSDC,194
87912,PSOL,2855
87912,PSTU,124
87912,PT,78873
87912,PV,27650
87920,PCB,3
87920,PCO,2
87920,PRTB,6
87920,PSDB,1812
87920,PSDC,2
87920,PSOL,22
87920,PSTU,2
87920,PT,1733
87920,PV,222
87939,PCB,1
87939,PRTB,4
87939,PSDB,3271
87939,PSDC,12
87939,PSOL,63
87939,PSTU,5
87939,PT,4063
87939,PV,698
87947,PRTB,4
87947,PSDB,1005
87947,PSDC,6
87947,PSOL,65
87947,PSTU,7
87947,PT,5023
87947,PV,310
87955,PCB,4
87955,PCO,1
87955,PRTB,7
87955,PSDB,4672
87955,PSDC,14
87955,PSOL,113
87955,PSTU,5
87955,PT,6191
87955,PV,836
87963,PCB,2
87963,PCO,2
87963,PRTB,5
87963,PSDB,1459
87963,PSDC,1
87963,PSOL,24
87963,PSTU,1
87963,PT,2553
87963,PV,106
87971,PCB,3
87971,PCO,3
87971,PRTB,3
87971,PSDB,2211
87971,PSDC,5
87971,PSOL,61
87971,PSTU,10
87971,PT,3369
87971,PV,326
87980,PRTB,2
87980,PSDB,683
87980,PSOL,12
87980,PT,940
87980,PV,46
87998,PCB,3
87998,PCO,1
87998,PRTB,4
87998,PSDB,6211
87998,PSDC,12
87998,PSOL,103
87998,PSTU,13
87998,PT,9585
87998,PV,1611
88005,PSDB,844
88005,PSDC,2
88005,PSOL,9
88005,PSTU,1
88005,PT,1306
88005,PV,78
88013,PCB,333
88013,PCO,132
88013,PRTB,305
88013,PSDB,338754
88013,PSDC,801
88013,PSOL,13123
88013,PSTU,1216
88013,PT,328041
88013,PV,150083
88021,PRTB,1
88021,PSDB,459
88021,PSDC,2
88021,PSOL,4
88021,PT,517
88021,PV,30
88030,PCB,1
88030,PRTB,3
88030,PSDB,1407
88030,PSDC,3
88030,PSOL,22
88030,PT,2015
88030,PV,135
88048,PCB,1
88048,PSDB,546
88048,PSDC,1
88048,PSOL,16
88048,PSTU,1
88048,PT,613
88048,PV,60
88056,PCB,3
88056,PRTB,2
88056,PSDB,1896
88056,PSDC,1
88056,PSOL,18
88056,PSTU,8
88056,PT,4096
88056,PV,283
88064,PCB,2
88064,PCO,1
88064,PRTB,4
88064,PSDB,869
88064,PSDC,4
88064,PSOL,38
88064,PSTU,1
88064,PT,5603
88064,PV,386
88072,PCO,1
88072,PRTB,1
88072,PSDB,1197
88072,PSDC,4
88072,PSOL,23
88072,PSTU,2
88072,PT,1515
88072,PV,131
88080,PCB,1
88080,PCO,1
88080,PRTB,8
88080,PSDB,1461
88080,PSDC,1
88080,PSOL,12
88080,PSTU,1
88080,PT,1889
88080,PV,137
88099,PCB,6
88099,PRTB,7
88099,PSDB,4989
88099,PSDC,3
88099,PSOL,61
88099,PSTU,8
88099,PT,7542
88099,PV,1069
88102,PRTB,6
88102,PSDB,1236
88102,PSDC,1
88102,PSOL,21
88102,PT,1403
88102,PV,161
88110,PCB,1
88110,PCO,1
88110,PRTB,2
88110,PSDB,1247
88110,PSDC,5
88110,PSOL,37
88110,PSTU,3
88110,PT,2683
88110,PV,241
88129,PRTB,2
88129,PSDB,670
88129,PSDC,1
88129,PSOL,12
88129,PT,1841
88129,PV,101
88137,PCB,4
88137,PRTB,10
88137,PSDB,5046
88137,PSDC,10
88137,PSOL,68
88137,PSTU,1
88137,PT,4056
