codigo_tse,sigla_partido,votos
83933,PSL,2496
83933,PSOL,11
83933,PSTU,1
83933,PT,517
83933,REDE,5
83950,MDB,158
83950,NOVO,302
83950,PATRI,58
83950,PDT,476
83950,PODE,128
83950,PPL,1
83950,PSDB,359
83950,PSL,4565
83950,PSOL,27
83950,PSTU,1
83950,PT,2838
83950,REDE,37
08397,MDB,72
08397,NOVO,32
08397,PATRI,37
08397,PDT,517
08397,PODE,13
08397,PSDB,123
08397,PSL,1104
08397,PSOL,17
08397,PSTU,1
08397,PT,3119
08397,REDE,24
83976,DC,1
83976,MDB,118
83976,NOVO,484
83976,PATRI,28
83976,PDT,702
83976,PODE,87
83976,PSDB,311
83976,PSL,6315
83976,PSOL,25
83976,PSTU,6
83976,PT,1781
83976,REDE,15
08400,MDB,70
08400,NOVO,1
08400,PATRI,3
08400,PDT,189
08400,PODE,6
08400,PPL,1
08400,PSDB,63
08400,PSL,1501
08400,PT,1106
08400,REDE,7
08419,DC,3
08419,MDB,141
08419,NOVO,24
08419,PATRI,77
08419,PDT,439
08419,PODE,18
08419,PSDB,110
08419,PSL,1685
08419,PSOL,28
08419,PSTU,5
08419,PT,8178
08419,REDE,61
08427,DC,1
08427,MDB,28
08427,NOVO,3
08427,PATRI,26
08427,PDT,478
08427,PODE,7
08427,PSDB,28
08427,PSL,528
08427,PSOL,4
08427,PSTU,3
08427,PT,2438
08427,REDE,7
08435,DC,2
08435,MDB,114
08435,NOVO,11
08435,PATRI,30
08435,PDT,309
08435,PODE,4
08435,PSDB,45
08435,PSL,727
08435,PSOL,14
08435,PSTU,2
08435,PT,4971
08435,REDE,23
08443,MDB,74
08443,NOVO,5
08443,PATRI,17
08443,PDT,338
08443,PODE,2
08443,PSDB,15
08443,PSL,382
08443,PSOL,5
08443,PT,2402
08443,REDE,6
08451,MDB,71
08451,NOVO,10
08451,PATRI,3
08451,PDT,144
08451,PODE,3
08451,PPL,1
08451,PSDB,35
08451,PSL,352
08451,PSOL,3
08451,PT,2139
08451,REDE,8
84514,DC,1
84514,MDB,57
84514,NOVO,30
84514,PATRI,9
84514,PDT,479
84514,PODE,432
84514,PPL,3
84514,PSDB,219
84514,PSL,2141
84514,PSOL,20
84514,PSTU,2
84514,PT,3347
84514,REDE,17
84530,DC,2
84530,MDB,73
84530,NOVO,113
84530,PATRI,28
84530,PDT,454
84530,PODE,559
84530,PPL,3
84530,PSDB,318
84530,PSL,2774
84530,PSOL,22
84530,PSTU,3
84530,PT,4460
84530,REDE,44
84557,MDB,16
84557,NOVO,12
84557,PATRI,7
84557,PDT,124
84557,PODE,327
84557,PSDB,146
84557,PSL,807
84557,PSOL,2
84557,PT,1006
84557,REDE,8
84573,DC,1
84573,MDB,58
84573,NOVO,79
84573,PATRI,33
84573,PDT,306
84573,PODE,201
84573,PPL,1
84573,PSDB,221
84573,PSL,2193
84573,PSOL,12
84573,PSTU,1
84573,PT,1750
84573,REDE,30
84590,DC,2
84590,MDB,37
84590,NOVO,40
84590,PATRI,7
84590,PDT,192
84590,PODE,210
84590,PPL,3
84590,PSDB,173
84590,PSL,1374
84590,PSOL,9
84590,PSTU,1
84590,PT,998
84590,REDE,11
08460,MDB,65
08460,NOVO,8
08460,PATRI,33
08460,PDT,317
08460,PODE,6
08460,PSDB,39
08460,PSL,716
08460,PSOL,5
08460,PSTU,1
08460,PT,2696
08460,REDE,7
84611,DC,6
84611,MDB,641
84611,NOVO,981
84611,PATRI,492
84611,PDT,3827
84611,PODE,2808
84611,PPL,7
84611,PSDB,1865
84611,PSL,22689
84611,PSOL,252
84611,PSTU,27
84611,PT,11206
84611,REDE,420
84638,MDB,25
84638,NOVO,144
84638,PATRI,18
84638,PDT,193
84638,PODE,401
84638,PPL,1
84638,PSDB,170
84638,PSL,2593
84638,PSOL,18
84638,PT,1197
84638,REDE,21
84654,DC,1
84654,MDB,39
84654,NOVO,195
84654,PATRI,26
84654,PDT,156
84654,PODE,312
84654,PPL,2
84654,PSDB,135
84654,PSL,2861
84654,PSOL,8
84654,PSTU,3
84654,PT,1439
84654,REDE,25
84670,DC,3
84670,MDB,113
84670,NOVO,246
84670,PATRI,71
84670,PDT,770
84670,PODE,437
84670,PPL,4
84670,PSDB,390
84670,PSL,9065
84670,PSOL,34
84670,PSTU,4
84670,PT,2142
84670,REDE,58
84697,DC,1
84697,MDB,43
84697,NOVO,120
84697,PATRI,35
84697,PDT,355
84697,PODE,231
84697,PPL,2
84697,PSDB,91
84697,PSL,4289
84697,PSOL,24
84697,PSTU,1
84697,PT,1841
84697,REDE,15
84719,DC,1
84719,MDB,15
84719,NOVO,29
84719,PATRI,8
84719,PDT,131
84719,PODE,97
84719,PSDB,73
84719,PSL,1066
84719,PSOL,9
84719,PSTU,1
84719,PT,985
84719,REDE,7
84735,MDB,33
84735,NOVO,30
84735,PATRI,2
84735,PDT,151
84735,PODE,23
84735,PSDB,156
84735,PSL,1310
84735,PSOL,8
84735,PSTU,2
84735,PT,810
84735,REDE,2
84743,MDB,42
84743,NOVO,43
84743,PATRI,4
84743,PDT,198
84743,PODE,28
84743,PSDB,75
84743,PSL,1076
84743,PSOL,1
84743,PSTU,1
84743,PT,542
84743,REDE,7
84751,DC,1
84751,MDB,216
84751,NOVO,53
84751,PATRI,1
84751,PDT,94
84751,PODE,28
84751,PPL,1
84751,PSDB,127
84751,PSL,1564
84751,PSOL,9
84751,PSTU,2
84751,PT,345
84751,REDE,4
84760,DC,1
84760,MDB,88
84760,NOVO,51
84760,PATRI,3
84760,PDT,429
84760,PODE,16
84760,PSDB,179
84760,PSL,1659
84760,PSOL,10
84760,PT,1498
84760,REDE,6
84778,MDB,99
84778,NOVO,6
84778,PATRI,1
84778,PDT,141
84778,PODE,13
84778,PSDB,89
84778,PSL,577
84778,PSOL,3
84778,PSTU,1
84778,PT,663
84778,REDE,2
08478,MDB,181
08478,NOVO,83
08478,PATRI,95
08478,PDT,873
08478,PODE,10
08478,PSDB,89
08478,PSL,1378
08478,PSOL,15
08478,PSTU,4
08478,PT,6819
08478,REDE,15
84786,MDB,29
84786,NOVO,30
84786,PATRI,5
84786,PDT,435
84786,PODE,12
84786,PPL,1
84786,PSDB,105
84786,PSL,944
84786,PSOL,3
84786,PT,855
84786,REDE,3
84794,DC,1
84794,MDB,33
84794,NOVO,58
84794,PATRI,2
84794,PDT,110
84794,PODE,15
84794,PSDB,72
84794,PSL,1396
84794,PSOL,8
84794,PT,314
84794,REDE,4
84808,MDB,25
84808,NOVO,14
84808,PATRI,4
84808,PDT,311
84808,PODE,6
84808,PSDB,59
84808,PSL,650
84808,PSOL,3
84808,PT,353
84808,REDE,4
84816,DC,1
84816,MDB,191
84816,NOVO,482
84816,PATRI,86
84816,PDT,777
84816,PODE,89
84816,PPL,1
84816,PSDB,456
84816,PSL,6552
84816,PSOL,23
84816,PSTU,1
84816,PT,2875
84816,REDE,52
84824,DC,1
84824,MDB,62
84824,NOVO,33
84824,PATRI,8
84824,PDT,155
84824,PODE,32
84824,PSDB,83
84824,PSL,1543
84824,PSOL,12
84824,PT,329
84824,REDE,9
84832,MDB,63
84832,NOVO,93
84832,PATRI,2
84832,PDT,171
84832,PODE,43
84832,PPL,1
84832,PSDB,94
84832,PSL,1090
84832,PSOL,5
84832,PT,507
84840,MDB,110
84840,NOVO,21
84840,PATRI,7
84840,PDT,122
84840,PODE,3
84840,PSDB,202
84840,PSL,704
84840,PSOL,4
84840,PSTU,2
84840,PT,1423
84840,REDE,7
84859,MDB,99
84859,NOVO,81
84859,PATRI,6
84859,PDT,121
84859,PODE,17
84859,PPL,1
84859,PSDB,175
84859,PSL,1511
84859,PSOL,9
84859,PSTU,1
84859,PT,1196
84859,REDE,5
08486,MDB,88
08486,NOVO,6
08486,PATRI,15
08486,PDT,358
08486,PODE,22
08486,PSDB,36
08486,PSL,880
08486,PSOL,7
08486,PSTU,1
08486,PT,3677
08486,REDE,11
84867,MDB,37
84867,NOVO,32
84867,PATRI,1
84867,PDT,57
84867,PODE,14
84867,PSDB,59
84867,PSL,761
84867,PSOL,10
84867,PT,158
84867,REDE,4
84875,MDB,75
84875,NOVO,42
84875,PATRI,9
84875,PDT,215
84875,PODE,31
84875,PPL,1
84875,PSDB,144
84875,PSL,1772
84875,PSOL,4
84875,PT,556
84875,REDE,1
84883,MDB,35
84883,NOVO,77
84883,PATRI,6
84883,PDT,179
84883,PODE,53
84883,PPL,2
84883,PSDB,146
84883,PSL,1761
84883,PSOL,1
84883,PT,1067
84883,REDE,7
84891,DC,2
84891,MDB,149
84891,NOVO,187
84891,PATRI,79
84891,PDT,412
84891,PODE,58
84891,PPL,3
84891,PSDB,323
84891,PSL,2692
84891,PSOL,21
84891,PSTU,2
84891,PT,1672
84891,REDE,36
84905,MDB,101
84905,NOVO,26
84905,PATRI,1
84905,PDT,197
84905,PODE,7
84905,PSDB,289
84905,PSL,1072
84905,PSOL,7
84905,PT,751
84905,REDE,9
84913,MDB,32
84913,NOVO,66
84913,PATRI,1
84913,PDT,122
84913,PODE,31
84913,PPL,2
84913,PSDB,86
84913,PSL,853
84913,PSOL,7
84913,PT,322
84913,REDE,3
84921,MDB,162
84921,NOVO,66
84921,PATRI,16
84921,PDT,504
84921,PODE,29
84921,PSDB,232
84921,PSL,1778
84921,PSOL,23
84921,PT,1611
84921,REDE,8
84930,MDB,52
84930,NOVO,72
84930,PATRI,2
84930,PDT,155
84930,PODE,14
84930,PPL,1
84930,PSDB,74
84930,PSL,1330
84930,PSOL,9
84930,PSTU,1
84930,PT,157
84930,REDE,6
08494,DC,72
08494,MDB,722
08494,NOVO,351
08494,PATRI,1180
08494,PDT,5714
08494,PODE,104
08494,PPL,3
08494,PSDB,812
08494,PSL,16722
08494,PSOL,627
08494,PSTU,76
08494,PT,23069
08494,REDE,800
84948,DC,1
84948,MDB,70
84948,NOVO,28
84948,PATRI,4
84948,PDT,151
84948,PODE,32
84948,PSDB,136
84948,PSL,1450
84948,PSOL,1
84948,PT,579
84948,REDE,7
84956,MDB,36
84956,NOVO,18
84956,PATRI,4
84956,PDT,184
84956,PODE,8
84956,PSDB,114
84956,PSL,967
84956,PSOL,6
84956,PSTU,1
84956,PT,429
84956,REDE,8
84964,DC,1
84964,MDB,69
84964,NOVO,90
84964,PATRI,7
84964,PDT,269
84964,PODE,9
84964,PPL,1
84964,PSDB,162
84964,PSL,1188
84964,PSOL,4
84964,PT,961
84964,REDE,3
84972,DC,1
84972,MDB,63
84972,NOVO,82
84972,PATRI,2
84972,PDT,181
84972,PODE,15
84972,PSDB,184
84972,PSL,1160
84972,PSOL,11
84972,PSTU,1
84972,PT,1138
84972,REDE,2
84980,MDB,106
84980,NOVO,82
84980,PATRI,18
84980,PDT,573
84980,PODE,30
84980,PSDB,457
84980,PSL,2465
84980,PSOL,19
84980,PSTU,3
84980,PT,2371
84980,REDE,29
84999,DC,1
84999,MDB,116
84999,NOVO,83
84999,PATRI,9
84999,PDT,216
84999,PODE,35
84999,PSDB,230
84999,PSL,3035
84999,PSOL,15
84999,PT,568
84999,REDE,17
85006,MDB,28
85006,NOVO,49
85006,PATRI,26
85006,PDT,366
85006,PODE,30
85006,PSDB,80
85006,PSL,1407
85006,PSOL,8
85006,PSTU,2
85006,PT,1773
85006,REDE,6
85014,DC,1
85014,MDB,191
85014,NOVO,190
85014,PATRI,39
85014,PDT,714
85014,PODE,68
85014,PPL,9
85014,PSDB,618
85014,PSL,5255
85014,PSOL,36
85014,PSTU,5
85014,PT,3133
85014,REDE,40
85022,MDB,26
85022,NOVO,37
85022,PATRI,2
85022,PDT,251
85022,PODE,18
85022,PPL,2
85022,PSDB,151
85022,PSL,1104
85022,PSOL,3
85022,PT,599
85022,REDE,2
85030,DC,2
85030,MDB,47
85030,NOVO,48
85030,PATRI,12
85030,PDT,477
85030,PODE,30
85030,PPL,2
85030,PSDB,298
85030,PSL,2788
85030,PSOL,16
85030,PSTU,1
85030,PT,1165
85030,REDE,6
85049,MDB,78
85049,NOVO,10
85049,PATRI,3
85049,PDT,200
85049,PODE,25
85049,PPL,3
85049,PSDB,100
85049,PSL,727
85049,PSOL,6
85049,PT,761
85049,REDE,7
85057,MDB,129
85057,NOVO,34
85057,PATRI,9
85057,PDT,291
85057,PODE,42
85057,PSDB,211
85057,PSL,1976
85057,PSOL,7
85057,PSTU,1
85057,PT,1667
85057,REDE,16
85065,MDB,144
85065,NOVO,144
85065,PATRI,5
85065,PDT,353
85065,PODE,17
85065,PPL,1
85065,PSDB,187
85065,PSL,1523
85065,PSOL,6
85065,PT,689
85065,REDE,3
85073,DC,7
85073,MDB,944
85073,NOVO,436
85073,PATRI,303
85073,PDT,4756
85073,PODE,211
85073,PPL,13
85073,PSDB,2853
85073,PSL,18980
85073,PSOL,249
85073,PSTU,19
85073,PT,12805
85073,REDE,334
08508,MDB,75
08508,NOVO,10
08508,PATRI,66
08508,PDT,602
08508,PODE,13
08508,PPL,1
08508,PSDB,109
08508,PSL,1962
08508,PSOL,38
08508,PSTU,3
08508,PT,5183
08508,REDE,23
85081,MDB,25
85081,NOVO,26
85081,PATRI,15
85081,PDT,83
85081,PODE,24
85081,PSDB,85
85081,PSL,1009
85081,PSOL,3
85081,PSTU,3
85081,PT,676
85081,REDE,7
85090,DC,1
85090,MDB,210
85090,NOVO,34
85090,PATRI,17
85090,PDT,281
85090,PODE,30
85090,PPL,1
85090,PSDB,211
85090,PSL,1817
85090,PSOL,4
85090,PSTU,2
85090,PT,2166
85090,REDE,13
85103,DC,3
85103,MDB,69
85103,NOVO,50
85103,PATRI,22
85103,PDT,625
85103,PODE,43
85103,PPL,1
85103,PSDB,248
85103,PSL,2771
85103,PSOL,15
85103,PSTU,1
85103,PT,1832
85103,REDE,18
85111,DC,18
85111,MDB,3154
85111,NOVO,1824
85111,PATRI,995
85111,PDT,11874
85111,PODE,519
85111,PPL,66
85111,PSDB,5546
85111,PSL,48276
85111,PSOL,869
85111,PSTU,81
85111,PT,21495
85111,REDE,1364
85120,MDB,47
85120,NOVO,29
85120,PATRI,19
85120,PDT,498
85120,PODE,24
85120,PPL,1
85120,PSDB,180
85120,PSL,1669
85120,PSOL,12
85120,PSTU,1
85120,PT,667
85120,REDE,7
85138,MDB,160
85138,NOVO,55
85138,PATRI,3
85138,PDT,205
85138,PODE,36
85138,PSDB,229
85138,PSL,2774
85138,PSOL,12
85138,PSTU,3
85138,PT,352
85138,REDE,9
85146,DC,1
85146,MDB,107
85146,NOVO,80
85146,PATRI,22
85146,PDT,205
85146,PODE,19
85146,PSDB,286
85146,PSL,2501
85146,PSOL,18
85146,PSTU,1
85146,PT,1371
85146,REDE,12
85154,MDB,205
85154,NOVO,319
85154,PATRI,15
85154,PDT,393
85154,PODE,43
85154,PSDB,373
85154,PSL,6249
85154,PSOL,28
85154,PSTU,4
85154,PT,893
85154,REDE,31
08516,MDB,167
08516,NOVO,1
08516,PATRI,43
08516,PDT,369
08516,PODE,9
08516,PPL,2
08516,PSDB,114
08516,PSL,1019
08516,PSOL,16
08516,PSTU,2
08516,PT,8678
08516,REDE,30
85162,DC,1
85162,MDB,211
85162,NOVO,205
85162,PATRI,12
85162,PDT,479
85162,PODE,26
85162,PPL,1
85162,PSDB,311
85162,PSL,3281
85162,PSOL,8
85162,PSTU,4
85162,PT,1021
85162,REDE,18
85170,DC,3
85170,MDB,52
85170,NOVO,149
85170,PATRI,2
85170,PDT,254
85170,PODE,54
85170,PPL,4
85170,PSDB,209
85170,PSL,2457
85170,PSOL,5
85170,PSTU,3
85170,PT,1849
85170,REDE,4
85189,MDB,42
85189,NOVO,185
85189,PDT,183
85189,PODE,19
85189,PSDB,229
85189,PSL,1987
85189,PSOL,15
85189,PSTU,1
85189,PT,467
85189,REDE,12
85197,DC,3
85197,MDB,327
85197,NOVO,519
85197,PATRI,45
85197,PDT,970
85197,PODE,82
85197,PPL,10
85197,PSDB,736
85197,PSL,8255
85197,PSOL,52
85197,PSTU,3
85197,PT,2297
85197,REDE,45
85200,DC,2
85200,MDB,74
85200,NOVO,32
85200,PATRI,14
85200,PDT,490
85200,PODE,25
85200,PSDB,148
85200,PSL,996
85200,PSOL,3
85200,PT,609
85200,REDE,4
85219,DC,8
85219,MDB,179
85219,NOVO,153
85219,PATRI,51
85219,PDT,957
85219,PODE,34
85219,PPL,5
85219,PSDB,488
85219,PSL,3267
85219,PSOL,32
85219,PSTU,4
85219,PT,2251
85219,REDE,87
85227,DC,1
85227,MDB,33
85227,NOVO,10
85227,PATRI,6
85227,PDT,295
85227,PODE,16
85227,PSDB,94
85227,PSL,464
85227,PSOL,6
85227,PT,816
85227,REDE,2
85235,DC,2
85235,MDB,212
85235,NOVO,103
85235,PATRI,12
85235,PDT,582
85235,PODE,40
85235,PPL,1
85235,PSDB,470
85235,PSL,4034
85235,PSOL,14
85235,PSTU,7
85235,PT,2525
85235,REDE,14
08524,MDB,66
08524,NOVO,2
08524,PATRI,26
08524,PDT,120
08524,PODE,1
08524,PPL,2
08524,PSDB,26
08524,PSL,359
08524,PSOL,8
08524,PSTU,2
08524,PT,4607
08524,REDE,13
85243,MDB,27
85243,NOVO,63
85243,PATRI,4
85243,PDT,56
85243,PODE,16
85243,PSDB,89
85243,PSL,1101
85243,PSOL,4
85243,PT,207
85243,REDE,1
85251,DC,2
85251,MDB,104
85251,NOVO,199
85251,PATRI,46
85251,PDT,1794
85251,PODE,76
85251,PPL,1
85251,PSDB,828
85251,PSL,4010
85251,PSOL,83
85251,PSTU,2
85251,PT,3910
85251,REDE,74
85260,MDB,40
85260,NOVO,8
85260,PATRI,8
85260,PDT,411
85260,PODE,10
85260,PSDB,370
85260,PSL,899
85260,PSOL,7
85260,PSTU,1
85260,PT,1954
85260,REDE,5
85278,DC,1
85278,MDB,93
85278,NOVO,137
85278,PATRI,6
85278,PDT,663
85278,PODE,39
85278,PSDB,273
85278,PSL,4004
85278,PSOL,17
85278,PSTU,2
85278,PT,1396
85278,REDE,14
85286,DC,1
85286,MDB,99
85286,NOVO,169
85286,PATRI,16
85286,PDT,252
85286,PODE,55
85286,PSDB,202
85286,PSL,2355
85286,PSOL,13
85286,PSTU,1
85286,PT,752
85286,REDE,11
85294,MDB,60
85294,NOVO,49
85294,PATRI,13
85294,PDT,378
85294,PODE,39
85294,PPL,4
85294,PSDB,238
85294,PSL,2756
85294,PSOL,9
85294,PT,1087
85294,REDE,6
85308,DC,1
85308,MDB,121
85308,NOVO,233
85308,PATRI,22
85308,PDT,572
85308,PODE,24
85308,PSDB,261
85308,PSL,3187
85308,PSOL,23
85308,PSTU,1
85308,PT,774
85308,REDE,20
85316,DC,22
85316,MDB,1236
85316,NOVO,934
85316,PATRI,435
85316,PDT,5982
85316,PODE,504
85316,PPL,25
85316,PSDB,5053
85316,PSL,31074
85316,PSOL,600
85316,PSTU,43
85316,PT,18174
85316,REDE,719
08532,DC,2
08532,MDB,252
08532,NOVO,10
08532,PATRI,27
08532,PDT,592
08532,PODE,9
08532,PPL,3
08532,PSDB,114
08532,PSL,1258
08532,PSOL,9
08532,PSTU,6
08532,PT,6819
08532,REDE,22
85324,DC,2
85324,MDB,82
85324,NOVO,97
85324,PATRI,2
85324,PDT,149
85324,PODE,15
85324,PSDB,128
85324,PSL,2059
85324,PSOL,9
85324,PSTU,2
85324,PT,357
85324,REDE,6
85332,DC,1
85332,MDB,68
85332,NOVO,86
85332,PATRI,21
85332,PDT,168
85332,PODE,51
85332,PSDB,310
85332,PSL,2235
85332,PSOL,17
85332,PT,1259
85332,REDE,6
85340,MDB,44
85340,NOVO,25
85340,PATRI,6
85340,PDT,244
85340,PODE,12
85340,PSDB,100
85340,PSL,713
85340,PSOL,8
85340,PSTU,1
85340,PT,589
85340,REDE,7
85359,MDB,104
85359,NOVO,61
85359,PATRI,10
85359,PDT,146
85359,PODE,23
85359,PPL,1
85359,PSDB,183
85359,PSL,1443
85359,PSOL,5
85359,PSTU,1
85359,PT,1222
85359,REDE,8
85367,MDB,74
85367,NOVO,205
85367,PATRI,8
85367,PDT,558
85367,PODE,25
85367,PPL,4
85367,PSDB,188
85367,PSL,4386
85367,PSOL,25
85367,PT,812
85367,REDE,27
85375,MDB,187
85375,NOVO,147
85375,PATRI,24
85375,PDT,668
85375,PODE,42
85375,PPL,2
85375,PSDB,655
85375,PSL,3668
85375,PSOL,56
85375,PSTU,4
85375,PT,1888
85375,REDE,92
85383,MDB,65
85383,NOVO,85
85383,PATRI,4
85383,PDT,90
85383,PODE,13
85383,PSDB,127
85383,PSL,1157
85383,PSOL,5
85383,PT,267
85383,REDE,9
85391,MDB,380
85391,NOVO,79
85391,PATRI,8
85391,PDT,393
85391,PODE,20
85391,PPL,2
85391,PSDB,575
85391,PSL,2383
85391,PSOL,16
85391,PT,2343
85391,REDE,14
08540,MDB,95
08540,NOVO,5
08540,PATRI,7
08540,PDT,194
08540,PODE,4
08540,PSDB,36
08540,PSL,235
08540,PSOL,8
08540,PSTU,1
08540,PT,2033
08540,REDE,6
85405,MDB,78
85405,NOVO,58
85405,PATRI,4
85405,PDT,48
85405,PODE,8
85405,PPL,1
85405,PSDB,91
85405,PSL,1139
85405,PSOL,5
85405,PSTU,1
85405,PT,132
85405,REDE,3
85413,DC,20
85413,MDB,1058
85413,NOVO,2705
85413,PATRI,299
85413,PDT,4533
85413,PODE,501
85413,PPL,20
85413,PSDB,2760
85413,PSL,50294
85413,PSOL,244
85413,PSTU,16
85413,PT,7729
85413,REDE,329
85421,DC,1
85421,MDB,29
85421,NOVO,9
85421,PATRI,3
85421,PDT,127
85421,PODE,6
85421,PSDB,88
85421,PSL,610
85421,PSOL,4
85421,PT,380
85421,REDE,3
85430,DC,1
85430,MDB,45
85430,NOVO,181
85430,PATRI,4
85430,PDT,341
85430,PODE,77
85430,PPL,1
85430,PSDB,204
85430,PSL,2639
85430,PSOL,19
85430,PSTU,3
85430,PT,1040
85430,REDE,2
85448,MDB,77
85448,NOVO,13
85448,PATRI,4
85448,PDT,174
85448,PODE,17
85448,PSDB,87
85448,PSL,918
85448,PSOL,3
85448,PT,519
85448,REDE,4
85456,DC,1
85456,MDB,314
85456,NOVO,73
85456,PATRI,17
85456,PDT,459
85456,PODE,35
85456,PPL,1
85456,PSDB,658
85456,PSL,2630
85456,PSOL,15
85456,PSTU,2
85456,PT,1811
85456,REDE,19
85464,MDB,76
85464,NOVO,59
85464,PATRI,20
85464,PDT,434
85464,PODE,7
85464,PSDB,308
85464,PSL,2280
85464,PSOL,12
85464,PT,1562
85464,REDE,28
85472,DC,4
85472,MDB,137
85472,NOVO,167
85472,PATRI,36
85472,PDT,467
85472,PODE,38
85472,PPL,2
85472,PSDB,374
85472,PSL,4680
85472,PSOL,25
85472,PSTU,3
85472,PT,1471
85472,REDE,57
85480,DC,1
85480,MDB,38
85480,NOVO,37
85480,PATRI,4
85480,PDT,490
85480,PODE,25
85480,PSDB,161
85480,PSL,1898
85480,PSOL,13
85480,PSTU,2
85480,PT,1801
85480,REDE,6
85499,MDB,30
85499,NOVO,26
85499,PATRI,12
85499,PDT,310
85499,PODE,23
85499,PPL,1
85499,PSDB,235
85499,PSL,1391
85499,PSOL,12
85499,PSTU,1
85499,PT,1612
85499,REDE,9
85502,DC,1
85502,MDB,122
85502,NOVO,91
85502,PATRI,25
85502,PDT,360
85502,PODE,14
85502,PPL,1
85502,PSDB,286
85502,PSL,3233
85502,PSOL,18
85502,PSTU,2
85502,PT,679
85502,REDE,23
85510,MDB,75
85510,NOVO,10
85510,PATRI,5
85510,PDT,162
85510,PODE,9
85510,PSDB,77
85510,PSL,719
85510,PSOL,10
85510,PSTU,1
85510,PT,1081
85510,REDE,3
85529,DC,1
85529,MDB,136
85529,NOVO,33
85529,PATRI,10
85529,PDT,300
85529,PODE,40
85529,PPL,1
85529,PSDB,354
85529,PSL,1859
85529,PSOL,10
85529,PSTU,1
85529,PT,1691
85529,REDE,13
85537,DC,3
85537,MDB,196
85537,NOVO,248
85537,PATRI,61
85537,PDT,1342
85537,PODE,43
85537,PPL,23
85537,PSDB,815
85537,PSL,5076
85537,PSOL,52
85537,PSTU,6
85537,PT,3177
85537,REDE,85
85545,MDB,97
85545,NOVO,13
85545,PATRI,3
85545,PDT,221
85545,PODE,26
85545,PSDB,153
85545,PSL,1124
85545,PSOL,5
85545,PT,935
85545,REDE,7
85553,DC,8
85553,MDB,436
85553,NOVO,360
85553,PATRI,63
85553,PDT,2326
85553,PODE,101
85553,PPL,4
85553,PSDB,1195
85553,PSL,6572
85553,PSOL,144
85553,PSTU,5
85553,PT,6429
85553,REDE,137
85561,MDB,27
85561,NOVO,53
85561,PATRI,2
85561,PDT,207
85561,PODE,12
85561,PSDB,222
85561,PSL,1185
85561,PSOL,2
85561,PSTU,1
85561,PT,447
85561,REDE,1
85570,DC,3
85570,MDB,127
85570,NOVO,44
85570,PATRI,22
85570,PDT,628
85570,PODE,39
85570,PPL,2
85570,PSDB,380
85570,PSL,2603
85570,PSOL,28
85570,PSTU,1
85570,PT,2557
85570,REDE,43
85588,MDB,43
85588,NOVO,8
85588,PATRI,7
85588,PDT,193
85588,PODE,9
85588,PPL,1
85588,PSDB,65
85588,PSL,589
85588,PSOL,3
85588,PSTU,1
85588,PT,551
85588,REDE,2
08559,DC,2
08559,MDB,104
08559,NOVO,53
08559,PATRI,53
08559,PDT,956
08559,PODE,15
08559,PPL,1
08559,PSDB,163
08559,PSL,1527
08559,PSOL,16
08559,PSTU,8
08559,PT,13382
08559,REDE,58
85596,DC,14
85596,MDB,878
85596,NOVO,861
85596,PATRI,214
85596,PDT,4629
85596,PODE,290
85596,PPL,29
85596,PSDB,3353
85596,PSL,27015
85596,PSOL,258
85596,PSTU,20
85596,PT,9798
85596,REDE,551
85600,DC,1
85600,MDB,42
85600,NOVO,23
85600,PATRI,5
85600,PDT,122
85600,PODE,14
85600,PSDB,94
85600,PSL,749
85600,PSOL,3
85600,PT,993
85600,REDE,6
85618,DC,25
85618,MDB,1585
85618,NOVO,2621
85618,PATRI,606
85618,PDT,9807
85618,PODE,517
85618,PPL,42
85618,PSDB,3380
85618,PSL,44119
85618,PSOL,595
85618,PSTU,59
85618,PT,11480
85618,REDE,875
85626,DC,1
85626,MDB,82
85626,NOVO,23
85626,PATRI,2
85626,PDT,190
85626,PODE,8
85626,PSDB,139
85626,PSL,618
85626,PSOL,2
85626,PSTU,1
85626,PT,391
85626,REDE,7
85634,MDB,114
85634,NOVO,21
85634,PATRI,3
85634,PDT,116
85634,PODE,30
85634,PPL,1
85634,PSDB,104
85634,PSL,1656
85634,PSOL,4
85634,PSTU,1
85634,PT,1064
85634,REDE,5
85642,MDB,66
85642,NOVO,62
85642,PATRI,1
85642,PDT,183
85642,PODE,20
85642,PPL,2
85642,PSDB,113
85642,PSL,1725
85642,PSOL,7
85642,PSTU,1
85642,PT,625
85642,REDE,5
85650,MDB,41
85650,NOVO,62
85650,PATRI,7
85650,PDT,187
85650,PODE,28
85650,PPL,3
85650,PSDB,119
85650,PSL,1320
85650,PSOL,11
85650,PSTU,1
85650,PT,1396
85650,REDE,3
85669,MDB,28
85669,NOVO,34
85669,PATRI,2
85669,PDT,152
85669,PODE,17
85669,PSDB,141
85669,PSL,879
85669,PSOL,14
85669,PSTU,1
85669,PT,782
85669,REDE,5
08567,DC,1
08567,MDB,218
08567,NOVO,55
08567,PATRI,47
08567,PDT,1074
08567,PODE,23
08567,PPL,2
08567,PSDB,123
08567,PSL,3264
08567,PSOL,28
08567,PSTU,1
08567,PT,6173
08567,REDE,49
85677,DC,3
85677,MDB,63
85677,NOVO,41
85677,PATRI,5
85677,PDT,383
85677,PODE,27
85677,PSDB,184
85677,PSL,1520
85677,PSOL,6
85677,PSTU,2
85677,PT,1096
85677,REDE,1
85685,DC,1
