codigo_tse,codigo_ibge,municipio_tse,uf,nome_uf,Município-UF,primeira_estacao_3g,ano_primeira_3g,mes_primeira_3g,n_estacoes_3g_total,operadora_primeira,faixa_primeira,tem_3g_2010,tem_3g_2014,tem_3g_2018,tem_3g_2022,anos_com_3g_2014,anos_com_3g_2018,anos_com_3g_2022
4197,1501006,Aveiro,PA,Pará,Aveiro - PA,2015-12-01,2015,12,7,CLARO,2100,0,0,1,1,0.0,2.833675564681725,6.833675564681725
4200,1503754,Jacareacanga,PA,Pará,Jacareacanga - PA,2009-04-01,2009,4,6,TIM,2100,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
4219,1501105,Bagre,PA,Pará,Bagre - PA,2004-01-01,2004,1,27,VIVO,2100,1,1,1,1,10.74880219028063,14.74880219028063,18.748802190280628
4227,1501725,Brasil Novo,PA,Pará,Brasil Novo - PA,2017-10-01,2017,10,30,CLARO,850,0,0,1,1,0.0,0.999315537303217,4.999315537303217
4235,1501204,Baião,PA,Pará,Baião - PA,2015-03-01,2015,3,11,CLARO,2100,0,0,1,1,0.0,3.586584531143053,7.586584531143052
4243,1506351,Santa Bárbara Do Pará,PA,Pará,Santa Bárbara do Pará - PA,2015-01-01,2015,1,8,CLARO,850,0,0,1,1,0.0,3.7481177275838466,7.748117727583847
4251,1501303,Barcarena,PA,Pará,Barcarena - PA,2002-09-01,2002,9,161,VIVO,850,1,1,1,1,12.082135523613964,16.082135523613964,20.082135523613964
4260,1500347,Água Azul Do Norte,PA,Pará,Água Azul do Norte - PA,2005-04-01,2005,4,17,VIVO,2100,1,1,1,1,9.500342231348391,13.500342231348391,17.50034223134839
4278,1501402,Belém,PA,Pará,Belém - PA,1999-10-01,1999,10,2057,TIM,2100,1,1,1,1,15.000684462696784,19.000684462696782,23.000684462696782
4286,1508050,Trairão,PA,Pará,Trairão - PA,2010-02-01,2010,2,7,CLARO,850,1,1,1,1,4.662559890485968,8.66255989048597,12.66255989048597
4294,1501501,Benevides,PA,Pará,Benevides - PA,2002-09-01,2002,9,89,CLARO,850,1,1,1,1,12.082135523613964,16.082135523613964,20.082135523613964
4308,1505551,Pau D'Arco,PA,Pará,Pau D'Arco - PA,2017-10-01,2017,10,10,VIVO,850,0,0,1,1,0.0,0.999315537303217,4.999315537303217
4316,1501600,Bonito,PA,Pará,Bonito - PA,2009-03-01,2009,3,10,CLARO,850,1,1,1,1,5.585215605749487,9.585215605749486,13.585215605749486
4324,1508126,Ulianópolis,PA,Pará,Ulianópolis - PA,2008-11-01,2008,11,2,CLARO,850,1,1,1,1,5.9137577002053385,9.91375770020534,13.91375770020534
4332,1501709,Bragança,PA,Pará,Bragança - PA,2000-04-01,2000,4,58,TIM,2100,1,1,1,1,14.499657768651609,18.49965776865161,22.49965776865161
4340,1500958,Aurora Do Pará,PA,Pará,Aurora do Pará - PA,2008-12-01,2008,12,11,VIVO,2100,1,1,1,1,5.831622176591376,9.831622176591376,13.831622176591376
4359,1501808,Breves,PA,Pará,Breves - PA,2004-02-01,2004,2,63,VIVO,850,1,1,1,1,10.663928815879535,14.663928815879535,18.663928815879533
4367,1507979,Terra Santa,PA,Pará,Terra Santa - PA,2005-04-01,2005,4,23,VIVO,2100,1,1,1,1,9.500342231348391,13.500342231348391,17.50034223134839
4375,1501907,Bujaru,PA,Pará,Bujaru - PA,2014-12-01,2014,12,9,CLARO,850,0,0,1,1,0.0,3.8329911019849416,7.832991101984942
4383,1505031,Novo Progresso,PA,Pará,Novo Progresso - PA,2008-03-01,2008,3,9,CLARO,850,1,1,1,1,6.584531143052704,10.584531143052704,14.584531143052704
4391,1502004,Cachoeira Do Arari,PA,Pará,Cachoeira do Arari - PA,2009-05-01,2009,5,3,CLARO,850,1,1,1,1,5.418206707734429,9.418206707734429,13.418206707734429
4405,1508357,Vitória Do Xingu,PA,Pará,Vitória do Xingu - PA,2002-01-01,2002,1,26,VIVO,850,1,1,1,1,12.747433264887064,16.747433264887064,20.747433264887064
4413,1502103,Cametá,PA,Pará,Cametá - PA,2002-06-01,2002,6,69,VIVO,2100,1,1,1,1,12.334017796030116,16.334017796030118,20.334017796030118
4421,1505064,Novo Repartimento,PA,Pará,Novo Repartimento - PA,2006-03-01,2006,3,59,VIVO,850,1,1,1,1,8.58590006844627,12.58590006844627,16.58590006844627
4430,1502202,Capanema,PA,Pará,Capanema - PA,1999-12-01,1999,12,53,CLARO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
4448,1501782,Breu Branco,PA,Pará,Breu Branco - PA,2001-12-01,2001,12,41,CLARO,2100,1,1,1,1,12.83230663928816,16.83230663928816,20.83230663928816
4456,1502301,Capitão Poço,PA,Pará,Capitão Poço - PA,2004-12-01,2004,12,26,CLARO,850,1,1,1,1,9.831622176591376,13.831622176591376,17.831622176591377
4464,1507151,São Domingos Do Araguaia,PA,Pará,São Domingos do Araguaia - PA,2008-09-01,2008,9,15,VIVO,850,1,1,1,1,6.080766598220397,10.080766598220396,14.080766598220396
4472,1502400,Castanhal,PA,Pará,Castanhal - PA,1999-12-01,1999,12,146,CLARO,850,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
4480,1504950,Nova Esperança Do Piriá,PA,Pará,Nova Esperança do Piriá - PA,2009-03-01,2009,3,5,CLARO,850,1,1,1,1,5.585215605749487,9.585215605749486,13.585215605749486
4499,1502509,Chaves,PA,Pará,Chaves - PA,2012-05-01,2012,5,6,CLARO,850,0,1,1,1,2.4175222450376452,6.417522245037645,10.417522245037645
4502,1500131,Abel Figueiredo,PA,Pará,Abel Figueiredo - PA,2001-08-01,2001,8,13,VIVO,850,1,1,1,1,13.166324435318275,17.166324435318277,21.166324435318277
4510,1502608,Colares,PA,Pará,Colares - PA,2013-04-01,2013,4,9,CLARO,850,0,1,1,1,1.5003422313483916,5.500342231348392,9.500342231348391
4529,1502764,Cumaru Do Norte,PA,Pará,Cumaru do Norte - PA,2015-03-01,2015,3,2,CLARO,850,0,0,1,1,0.0,3.586584531143053,7.586584531143052
4537,1502707,Conceição Do Araguaia,PA,Pará,Conceição do Araguaia - PA,2003-12-01,2003,12,48,VIVO,2100,1,1,1,1,10.833675564681725,14.833675564681725,18.833675564681723
4545,1507961,Terra Alta,PA,Pará,Terra Alta - PA,2009-03-01,2009,3,11,CLARO,2100,1,1,1,1,5.585215605749487,9.585215605749486,13.585215605749486
4553,1502806,Curralinho,PA,Pará,Curralinho - PA,2007-04-01,2007,4,23,VIVO,2100,1,1,1,1,7.501711156741957,11.501711156741958,15.501711156741958
4561,1503044,Floresta Do Araguaia,PA,Pará,Floresta do Araguaia - PA,2015-02-01,2015,2,4,CLARO,850,0,0,1,1,0.0,3.6632443531827517,7.663244353182751
4570,1502905,Curuçá,PA,Pará,Curuçá - PA,2002-01-01,2002,1,36,CLARO,850,1,1,1,1,12.747433264887064,16.747433264887064,20.747433264887064
4588,1501253,Bannach,PA,Pará,Bannach - PA,2010-02-01,2010,2,15,VIVO,2100,1,1,1,1,4.662559890485968,8.66255989048597,12.66255989048597
4596,1503002,Faro,PA,Pará,Faro - PA,2017-10-01,2017,10,1,VIVO,2100,0,0,1,1,0.0,0.999315537303217,4.999315537303217
4600,1504976,Nova Ipixuna,PA,Pará,Nova Ipixuna - PA,2005-04-01,2005,4,26,CLARO,2100,1,1,1,1,9.500342231348391,13.500342231348391,17.50034223134839
4618,1503101,Gurupá,PA,Pará,Gurupá - PA,2009-03-01,2009,3,7,CLARO,2100,1,1,1,1,5.585215605749487,9.585215605749486,13.585215605749486
4626,1505650,Placas,PA,Pará,Placas - PA,2015-11-01,2015,11,11,CLARO,850,0,0,1,1,0.0,2.915811088295688,6.915811088295688
4634,1503200,Igarapé-Açu,PA,Pará,Igarapé-Açu - PA,2004-02-01,2004,2,22,TIM,2100,1,1,1,1,10.663928815879535,14.663928815879535,18.663928815879533
4642,1504422,Marituba,PA,Pará,Marituba - PA,2002-09-01,2002,9,130,VIVO,2100,1,1,1,1,12.082135523613964,16.082135523613964,20.082135523613964
4650,1503309,Igarapé-Miri,PA,Pará,Igarapé-Miri - PA,2002-01-01,2002,1,40,CLARO,850,1,1,1,1,12.747433264887064,16.747433264887064,20.747433264887064
4669,1508035,Tracuateua,PA,Pará,Tracuateua - PA,2009-03-01,2009,3,8,CLARO,850,1,1,1,1,5.585215605749487,9.585215605749486,13.585215605749486
4677,1503408,Inhangapi,PA,Pará,Inhangapi - PA,2009-03-01,2009,3,9,CLARO,850,1,1,1,1,5.585215605749487,9.585215605749486,13.585215605749486
4685,1506112,Quatipuru,PA,Pará,Quatipuru - PA,2009-05-01,2009,5,16,CLARO,850,1,1,1,1,5.418206707734429,9.418206707734429,13.418206707734429
4693,1503507,Irituia,PA,Pará,Irituia - PA,2008-07-01,2008,7,13,CLARO,2100,1,1,1,1,6.250513347022587,10.250513347022586,14.250513347022586
4707,1502152,Canaã Dos Carajás,PA,Pará,Canaã dos Carajás - PA,2004-12-01,2004,12,84,VIVO,850,1,1,1,1,9.831622176591376,13.831622176591376,17.831622176591377
4715,1503606,Itaituba,PA,Pará,Itaituba - PA,2004-07-01,2004,7,108,CLARO,2100,1,1,1,1,10.250513347022586,14.250513347022586,18.250513347022586
4723,1500859,Anapu,PA,Pará,Anapu - PA,2009-04-01,2009,4,17,CLARO,850,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
4731,1503705,Itupiranga,PA,Pará,Itupiranga - PA,2008-11-01,2008,11,26,VIVO,850,1,1,1,1,5.9137577002053385,9.91375770020534,13.91375770020534
4740,1502855,Curuá,PA,Pará,Curuá - PA,2005-04-01,2005,4,14,CLARO,850,1,1,1,1,9.500342231348391,13.500342231348391,17.50034223134839
4758,1503804,Jacundá,PA,Pará,Jacundá - PA,2004-12-01,2004,12,31,VIVO,850,1,1,1,1,9.831622176591376,13.831622176591376,17.831622176591377
4766,1501956,Cachoeira Do Piriá,PA,Pará,Cachoeira do Piriá - PA,2009-03-01,2009,3,5,CLARO,850,1,1,1,1,5.585215605749487,9.585215605749486,13.585215605749486
4774,1503903,Juruti,PA,Pará,Juruti - PA,2006-09-01,2006,9,39,VIVO,2100,1,1,1,1,8.082135523613964,12.082135523613964,16.082135523613964
4782,1505635,Piçarra,PA,Pará,Piçarra - PA,2017-10-01,2017,10,18,CLARO,2100,0,0,1,1,0.0,0.999315537303217,4.999315537303217
4790,1504000,Limoeiro Do Ajuru,PA,Pará,Limoeiro do Ajuru - PA,2007-01-01,2007,1,20,CLARO,2100,1,1,1,1,7.748117727583847,11.748117727583846,15.748117727583846
4804,1501451,Belterra,PA,Pará,Belterra - PA,2009-11-01,2009,11,15,VIVO,2100,1,1,1,1,4.914442162902122,8.914442162902121,12.914442162902121
4812,1504109,Magalhães Barata,PA,Pará,Magalhães Barata - PA,2009-03-01,2009,3,8,CLARO,2100,1,1,1,1,5.585215605749487,9.585215605749486,13.585215605749486
4820,1507466,São João Da Ponta,PA,Pará,São João da Ponta - PA,2015-02-01,2015,2,3,CLARO,850,0,0,1,1,0.0,3.6632443531827517,7.663244353182751
4839,1504208,Marabá,PA,Pará,Marabá - PA,1999-10-01,1999,10,545,CLARO,850,1,1,1,1,15.000684462696784,19.000684462696782,23.000684462696782
4847,1507755,Sapucaia,PA,Pará,Sapucaia - PA,2014-07-01,2014,7,13,VIVO,2100,0,1,1,1,0.2518822724161533,4.251882272416153,8.251882272416154
4855,1504307,Maracanã,PA,Pará,Maracanã - PA,2013-02-01,2013,2,3,CLARO,850,0,1,1,1,1.6618754277891854,5.661875427789186,9.661875427789186
4863,1504752,Mojuí Dos Campos,PA,Pará,Mojuí dos Campos - PA,2010-08-01,2010,8,11,VIVO,850,1,1,1,1,4.167008898015058,8.167008898015059,12.167008898015059
4871,1504406,Marapanim,PA,Pará,Marapanim - PA,2003-05-01,2003,5,27,CLARO,850,1,1,1,1,11.419575633127995,15.419575633127995,19.419575633127995
4898,1504505,Melgaço,PA,Pará,Melgaço - PA,2009-04-01,2009,4,13,CLARO,850,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
4910,1504604,Mocajuba,PA,Pará,Mocajuba - PA,2006-03-01,2006,3,8,CLARO,850,1,1,1,1,8.58590006844627,12.58590006844627,16.58590006844627
4936,1504703,Moju,PA,Pará,Moju - PA,2001-01-01,2001,1,36,VIVO,2100,1,1,1,1,13.74674880219028,17.746748802190282,21.746748802190282
4952,1504802,Monte Alegre,PA,Pará,Monte Alegre - PA,2008-11-01,2008,11,27,VIVO,850,1,1,1,1,5.9137577002053385,9.91375770020534,13.91375770020534
4979,1504901,Muaná,PA,Pará,Muaná - PA,2008-09-01,2008,9,16,CLARO,850,1,1,1,1,6.080766598220397,10.080766598220396,14.080766598220396
4995,1505007,Nova Timboteua,PA,Pará,Nova Timboteua - PA,2006-03-01,2006,3,14,CLARO,850,1,1,1,1,8.58590006844627,12.58590006844627,16.58590006844627
5010,1505106,Óbidos,PA,Pará,Óbidos - PA,2004-07-01,2004,7,39,VIVO,850,1,1,1,1,10.250513347022586,14.250513347022586,18.250513347022586
5037,1505205,Oeiras Do Pará,PA,Pará,Oeiras do Pará - PA,2003-05-01,2003,5,26,VIVO,2100,1,1,1,1,11.419575633127995,15.419575633127995,19.419575633127995
5053,1505304,Oriximiná,PA,Pará,Oriximiná - PA,2004-07-01,2004,7,58,VIVO,2100,1,1,1,1,10.250513347022586,14.250513347022586,18.250513347022586
5070,1505403,Ourém,PA,Pará,Ourém - PA,2004-12-01,2004,12,12,TIM,2100,1,1,1,1,9.831622176591376,13.831622176591376,17.831622176591377
5096,1505502,Paragominas,PA,Pará,Paragominas - PA,2001-12-01,2001,12,96,VIVO,850,1,1,1,1,12.83230663928816,16.83230663928816,20.83230663928816
5118,1505601,Peixe-Boi,PA,Pará,Peixe-Boi - PA,2009-05-01,2009,5,11,CLARO,850,1,1,1,1,5.418206707734429,9.418206707734429,13.418206707734429
5134,1505700,Ponta De Pedras,PA,Pará,Ponta de Pedras - PA,2009-05-01,2009,5,11,VIVO,850,1,1,1,1,5.418206707734429,9.418206707734429,13.418206707734429
5150,1505809,Portel,PA,Pará,Portel - PA,2006-03-01,2006,3,25,CLARO,850,1,1,1,1,8.58590006844627,12.58590006844627,16.58590006844627
5177,1505908,Porto De Moz,PA,Pará,Porto de Moz - PA,2010-02-01,2010,2,7,CLARO,850,1,1,1,1,4.662559890485968,8.66255989048597,12.66255989048597
5193,1506005,Prainha,PA,Pará,Prainha - PA,2009-05-01,2009,5,16,CLARO,2100,1,1,1,1,5.418206707734429,9.418206707734429,13.418206707734429
5215,1506104,Primavera,PA,Pará,Primavera - PA,2011-01-01,2011,1,17,VIVO,2100,0,1,1,1,3.7481177275838466,7.748117727583847,11.748117727583846
5231,1506203,Salinópolis,PA,Pará,Salinópolis - PA,2002-09-01,2002,9,98,TIM,2100,1,1,1,1,12.082135523613964,16.082135523613964,20.082135523613964
5258,1506302,Salvaterra,PA,Pará,Salvaterra - PA,2008-11-01,2008,11,21,CLARO,2100,1,1,1,1,5.9137577002053385,9.91375770020534,13.91375770020534
5274,1506401,Santa Cruz Do Arari,PA,Pará,Santa Cruz do Arari - PA,2011-11-01,2011,11,6,CLARO,2100,0,1,1,1,2.915811088295688,6.915811088295688,10.915811088295689
5290,1506500,Santa Izabel Do Pará,PA,Pará,Santa Izabel do Pará - PA,1999-12-01,1999,12,46,CLARO,2100,1,1,1,1,14.833675564681725,18.833675564681723,22.833675564681723
5312,1506609,Santa Maria Do Pará,PA,Pará,Santa Maria do Pará - PA,2004-02-01,2004,2,21,CLARO,2100,1,1,1,1,10.663928815879535,14.663928815879535,18.663928815879533
5339,1506708,Santana Do Araguaia,PA,Pará,Santana do Araguaia - PA,2005-07-01,2005,7,5,CLARO,850,1,1,1,1,9.25119780971937,13.25119780971937,17.251197809719372
5355,1506807,Santarém,PA,Pará,Santarém - PA,1999-11-01,1999,11,579,VIVO,850,1,1,1,1,14.915811088295689,18.915811088295687,22.915811088295687
5371,1506906,Santarém Novo,PA,Pará,Santarém Novo - PA,2014-12-01,2014,12,3,CLARO,850,0,0,1,1,0.0,3.8329911019849416,7.832991101984942
5398,1507003,Santo Antônio Do Tauá,PA,Pará,Santo Antônio do Tauá - PA,2005-07-01,2005,7,16,VIVO,850,1,1,1,1,9.25119780971937,13.25119780971937,17.251197809719372
5410,1507102,São Caetano De Odivelas,PA,Pará,São Caetano de Odivelas - PA,2005-07-01,2005,7,13,VIVO,2100,1,1,1,1,9.25119780971937,13.25119780971937,17.251197809719372
5436,1507201,São Domingos Do Capim,PA,Pará,São Domingos do Capim - PA,2005-07-01,2005,7,18,CLARO,850,1,1,1,1,9.25119780971937,13.25119780971937,17.251197809719372
5452,1507300,São Félix Do Xingu,PA,Pará,São Félix do Xingu - PA,2007-08-01,2007,8,26,CLARO,2100,1,1,1,1,7.167693360711842,11.16769336071184,15.16769336071184
5479,1507409,São Francisco Do Pará,PA,Pará,São Francisco do Pará - PA,2006-03-01,2006,3,7,TIM,2100,1,1,1,1,8.58590006844627,12.58590006844627,16.58590006844627
5495,1507508,São João Do Araguaia,PA,Pará,São João do Araguaia - PA,2009-03-01,2009,3,7,CLARO,850,1,1,1,1,5.585215605749487,9.585215605749486,13.585215605749486
5517,1507607,São Miguel Do Guamá,PA,Pará,São Miguel do Guamá - PA,2004-02-01,2004,2,12,VIVO,850,1,1,1,1,10.663928815879535,14.663928815879535,18.663928815879533
5533,1507706,São Sebastião Da Boa Vista,PA,Pará,São Sebastião da Boa Vista - PA,2008-09-01,2008,9,21,CLARO,850,1,1,1,1,6.080766598220397,10.080766598220396,14.080766598220396
5550,1507805,Senador José Porfírio,PA,Pará,Senador José Porfírio - PA,2002-06-01,2002,6,21,VIVO,2100,1,1,1,1,12.334017796030116,16.334017796030118,20.334017796030118
5576,1507904,Soure,PA,Pará,Soure - PA,2008-09-01,2008,9,15,VIVO,2100,1,1,1,1,6.080766598220397,10.080766598220396,14.080766598220396
5592,1508001,Tomé-Açu,PA,Pará,Tomé-Açu - PA,2006-03-01,2006,3,36,CLARO,2100,1,1,1,1,8.58590006844627,12.58590006844627,16.58590006844627
5614,1508100,Tucuruí,PA,Pará,Tucuruí - PA,2001-01-01,2001,1,86,VIVO,2100,1,1,1,1,13.74674880219028,17.746748802190282,21.746748802190282
5630,1508209,Vigia,PA,Pará,Vigia - PA,2004-02-01,2004,2,41,VIVO,2100,1,1,1,1,10.663928815879535,14.663928815879535,18.663928815879533
5657,1508308,Viseu,PA,Pará,Viseu - PA,2008-09-01,2008,9,22,CLARO,2100,1,1,1,1,6.080766598220397,10.080766598220396,14.080766598220396
5673,1506138,Redenção,PA,Pará,Redenção - PA,2001-01-01,2001,1,109,VIVO,850,1,1,1,1,13.74674880219028,17.746748802190282,21.746748802190282
5690,1506161,Rio Maria,PA,Pará,Rio Maria - PA,2008-07-01,2008,7,17,VIVO,850,1,1,1,1,6.250513347022587,10.250513347022586,14.250513347022586
5711,1508407,Xinguara,PA,Pará,Xinguara - PA,2001-06-01,2001,6,72,VIVO,2100,1,1,1,1,13.333333333333334,17.333333333333332,21.333333333333332
5738,1506187,Rondon Do Pará,PA,Pará,Rondon do Pará - PA,2001-01-01,2001,1,28,VIVO,2100,1,1,1,1,13.74674880219028,17.746748802190282,21.746748802190282
5754,1508159,Uruará,PA,Pará,Uruará - PA,2006-04-01,2006,4,29,CLARO,2100,1,1,1,1,8.501026694045175,12.501026694045175,16.501026694045173
5770,1504455,Medicilândia,PA,Pará,Medicilândia - PA,2003-05-01,2003,5,22,CLARO,850,1,1,1,1,11.419575633127995,15.419575633127995,19.419575633127995
5797,1507458,São Geraldo Do Araguaia,PA,Pará,São Geraldo do Araguaia - PA,2008-09-01,2008,9,6,CLARO,850,1,1,1,1,6.080766598220397,10.080766598220396,14.080766598220396
5819,1502756,Concórdia Do Pará,PA,Pará,Concórdia do Pará - PA,2003-05-01,2003,5,10,VIVO,2100,1,1,1,1,11.419575633127995,15.419575633127995,19.419575633127995
5835,1505536,Parauapebas,PA,Pará,Parauapebas - PA,2004-02-01,2004,2,319,VIVO,2100,1,1,1,1,10.663928815879535,14.663928815879535,18.663928815879533
5851,1502772,Curionópolis,PA,Pará,Curionópolis - PA,2003-05-01,2003,5,28,VIVO,850,1,1,1,1,11.419575633127995,15.419575633127995,19.419575633127995
5878,1503077,Garrafão Do Norte,PA,Pará,Garrafão do Norte - PA,2009-05-01,2009,5,17,CLARO,850,1,1,1,1,5.418206707734429,9.418206707734429,13.418206707734429
5894,1506195,Rurópolis,PA,Pará,Rurópolis - PA,2009-04-01,2009,4,8,VIVO,2100,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
5916,1505486,Pacajá,PA,Pará,Pacajá - PA,2008-09-01,2008,9,19,CLARO,850,1,1,1,1,6.080766598220397,10.080766598220396,14.080766598220396
5932,1501758,Brejo Grande Do Araguaia,PA,Pará,Brejo Grande do Araguaia - PA,2017-10-01,2017,10,10,VIVO,2100,0,0,1,1,0.0,0.999315537303217,4.999315537303217
5959,1505437,Ourilândia Do Norte,PA,Pará,Ourilândia do Norte - PA,2005-04-01,2005,4,45,VIVO,2100,1,1,1,1,9.500342231348391,13.500342231348391,17.50034223134839
5975,1502939,Dom Eliseu,PA,Pará,Dom Eliseu - PA,2002-11-01,2002,11,30,VIVO,2100,1,1,1,1,11.915126625598905,15.915126625598905,19.915126625598905
5991,1506583,Santa Maria Das Barreiras,PA,Pará,Santa Maria das Barreiras - PA,2015-04-01,2015,4,5,CLARO,850,0,0,1,1,0.0,3.5017111567419574,7.501711156741957
6009,1600550,Pracuúba,AP,Amapá,Pracuúba - AP,2015-03-01,2015,3,2,CLARO,850,0,0,1,1,0.0,3.586584531143053,7.586584531143052
6017,1600105,Amapá,AP,Amapá,Amapá - AP,2015-03-01,2015,3,4,CLARO,850,0,0,1,1,0.0,3.586584531143053,7.586584531143052
6025,1600535,Porto Grande,AP,Amapá,Porto Grande - AP,2002-01-01,2002,1,24,CLARO,2100,1,1,1,1,12.747433264887064,16.747433264887064,20.747433264887064
6033,1600204,Calçoene,AP,Amapá,Calçoene - AP,2015-04-01,2015,4,4,VIVO,850,0,0,1,1,0.0,3.5017111567419574,7.501711156741957
6041,1600253,Itaubal,AP,Amapá,Itaubal - AP,2015-03-01,2015,3,2,CLARO,850,0,0,1,1,0.0,3.586584531143053,7.586584531143052
6050,1600303,Macapá,AP,Amapá,Macapá - AP,1999-10-01,1999,10,866,VIVO,2100,1,1,1,1,15.000684462696784,19.000684462696782,23.000684462696782
6068,1600212,Cutias,AP,Amapá,Cutias - AP,2015-03-01,2015,3,4,CLARO,850,0,0,1,1,0.0,3.586584531143053,7.586584531143052
6076,1600402,Mazagão,AP,Amapá,Mazagão - AP,2003-05-01,2003,5,27,CLARO,2100,1,1,1,1,11.419575633127995,15.419575633127995,19.419575633127995
6084,1600154,Pedra Branca Do Amapari,AP,Amapá,Pedra Branca do Amapari - AP,2015-03-01,2015,3,4,CLARO,850,0,0,1,1,0.0,3.586584531143053,7.586584531143052
6092,1600501,Oiapoque,AP,Amapá,Oiapoque - AP,2008-11-01,2008,11,11,CLARO,2100,1,1,1,1,5.9137577002053385,9.91375770020534,13.91375770020534
6114,1600238,Ferreira Gomes,AP,Amapá,Ferreira Gomes - AP,2017-11-01,2017,11,14,VIVO,850,0,0,1,1,0.0,0.9144421629021219,4.914442162902122
6130,1600279,Laranjal Do Jari,AP,Amapá,Laranjal do Jari - AP,2008-11-01,2008,11,26,VIVO,850,1,1,1,1,5.9137577002053385,9.91375770020534,13.91375770020534
6157,1600600,Santana,AP,Amapá,Santana - AP,2003-02-01,2003,2,170,VIVO,2100,1,1,1,1,11.663244353182751,15.663244353182751,19.66324435318275
6173,1600709,Tartarugalzinho,AP,Amapá,Tartarugalzinho - AP,2015-03-01,2015,3,4,CLARO,850,0,0,1,1,0.0,3.586584531143053,7.586584531143052
7005,2100154,Água Doce Do Maranhão,MA,Maranhão,Água Doce do Maranhão - MA,2010-02-01,2010,2,3,VIVO,850,1,1,1,1,4.662559890485968,8.66255989048597,12.66255989048597
7013,2100105,Afonso Cunha,MA,Maranhão,Afonso Cunha - MA,2010-02-01,2010,2,6,VIVO,850,1,1,1,1,4.662559890485968,8.66255989048597,12.66255989048597
7021,2100436,Alto Alegre Do Maranhão,MA,Maranhão,Alto Alegre do Maranhão - MA,2008-09-01,2008,9,27,CLARO,850,1,1,1,1,6.080766598220397,10.080766598220396,14.080766598220396
7030,2100204,Alcântara,MA,Maranhão,Alcântara - MA,2005-07-01,2005,7,28,CLARO,850,1,1,1,1,9.25119780971937,13.25119780971937,17.251197809719372
7048,2100477,Alto Alegre Do Pindaré,MA,Maranhão,Alto Alegre do Pindaré - MA,2010-03-01,2010,3,16,VIVO,850,1,1,1,1,4.58590006844627,8.58590006844627,12.58590006844627
7056,2100303,Aldeias Altas,MA,Maranhão,Aldeias Altas - MA,2015-01-01,2015,1,5,CLARO,850,0,0,1,1,0.0,3.7481177275838466,7.748117727583847
7064,2100832,Apicum-Açu,MA,Maranhão,Apicum-Açu - MA,2009-04-01,2009,4,13,CLARO,850,1,1,1,1,5.500342231348392,9.500342231348391,13.500342231348391
7072,2100402,Altamira Do Maranhão,MA,Maranhão,Altamira do Maranhão - MA,2010-02-01,2010,2,12,CLARO,2100,1,1,1,1,4.662559890485968,8.66255989048597,12.66255989048597
