Código IBGE,primeira_estacao_4g,n_estacoes_4g_total,Município-UF,UF,operadora_primeira,faixa_primeira,ano_primeira_4g,mes_primeira_4g,trimestre_primeira_4g
3135050,2015-02-01,3,Jaíba - MG,MG,VIVO,2500,2015,2,1
1101005,2015-02-01,3,Governador Jorge Teixeira - RO,RO,CLARO,700,2015,2,1
1720655,2015-02-01,2,Silvanópolis - TO,TO,CLARO,700,2015,2,1
3133907,2015-02-01,4,Itaverava - MG,MG,TIM,700,2015,2,1
3132701,2015-02-01,5,Itambacuri - MG,MG,VIVO,2500,2015,2,1
1720804,2015-02-01,2,Sítio Novo do Tocantins - TO,TO,CLARO,700,2015,2,1
4211652,2015-02-01,3,Novo Horizonte - SC,SC,VIVO,700,2015,2,1
1720853,2015-02-01,4,Sucupira - TO,TO,CLARO,700,2015,2,1
1720978,2015-02-01,4,Talismã - TO,TO,CLARO,700,2015,2,1
1721307,2015-02-01,4,Tupiratins - TO,TO,CLARO,700,2015,2,1
2102556,2015-02-01,2,Campestre do Maranhão - MA,MA,TIM,700,2015,2,1
4207577,2015-02-01,2,Iomerê - SC,SC,TIM,700,2015,2,1
3169703,2015-02-01,6,Turmalina - MG,MG,VIVO,2500,2015,2,1
2107100,2015-02-01,8,Morros - MA,MA,VIVO,700,2015,2,1
2106904,2015-02-01,9,Monção - MA,MA,VIVO,2500,2015,2,1
4211900,2015-02-01,126,Palhoça - SC,SC,VIVO,700,2015,2,1
2112456,2015-02-01,7,Turilândia - MA,MA,CLARO,700,2015,2,1
2109551,2015-02-01,2,Ribamar Fiquene - MA,MA,CLARO,2500,2015,2,1
1507466,2015-02-01,7,São João da Ponta - PA,PA,CLARO,700,2015,2,1
1712454,2015-02-01,5,Luzinópolis - TO,TO,CLARO,700,2015,2,1
1503044,2015-02-01,2,Floresta do Araguaia - PA,PA,CLARO,2500,2015,2,1
2109205,2015-02-01,5,Presidente Juscelino - MA,MA,TIM,700,2015,2,1
1713601,2015-02-01,2,Monte do Carmo - TO,TO,CLARO,700,2015,2,1
1714203,2015-02-01,3,Natividade - TO,TO,CLARO,2500,2015,2,1
1719004,2015-02-01,3,Santa Tereza do Tocantins - TO,TO,TIM,700,2015,2,1
2108900,2015-02-01,6,Poção de Pedras - MA,MA,TIM,700,2015,2,1
1715101,2015-02-01,5,Novo Acordo - TO,TO,CLARO,700,2015,2,1
4110300,2015-02-01,2,Inajá - PR,PR,TIM,700,2015,2,1
2108256,2015-02-01,11,Pedro do Rosário - MA,MA,CLARO,700,2015,2,1
1716604,2015-02-01,3,Peixe - TO,TO,CLARO,700,2015,2,1
1718881,2015-02-01,2,Santa Maria do Tocantins - TO,TO,TIM,700,2015,2,1
4201653,2015-02-01,4,Arvoredo - SC,SC,TIM,700,2015,2,1
2108108,2015-02-01,5,Paulo Ramos - MA,MA,CLARO,700,2015,2,1
1506104,2015-02-01,7,Primavera - PA,PA,TIM,700,2015,2,1
1507003,2015-02-01,13,Santo Antônio do Tauá - PA,PA,VIVO,700,2015,2,1
3137502,2015-02-01,5,Lagoa Formosa - MG,MG,VIVO,700,2015,2,1
3137700,2015-02-01,3,Lajinha - MG,MG,VIVO,700,2015,2,1
4215109,2015-03-01,1,Rodeio - SC,SC,TIM,700,2015,3,1
3119203,2015-03-01,8,Coroaci - MG,MG,TIM,700,2015,3,1
1503457,2015-03-01,5,Ipixuna do Pará - PA,PA,TIM,700,2015,3,1
4215802,2015-03-01,6,São Bento do Sul - SC,SC,TIM,2500,2015,3,1
3117009,2015-03-01,12,Comercinho - MG,MG,VIVO,700,2015,3,1
4209151,2015-03-01,2,José Boiteux - SC,SC,VIVO,700,2015,3,1
1503507,2015-03-01,10,Irituia - PA,PA,TIM,700,2015,3,1
2101772,2015-03-01,5,Bela Vista do Maranhão - MA,MA,VIVO,700,2015,3,1
4217709,2015-03-01,4,Sombrio - SC,SC,TIM,700,2015,3,1
1301308,2015-03-01,10,Codajás - AM,AM,VIVO,2500,2015,3,1
5007406,2015-03-01,2,Rio Verde de Mato Grosso - MS,MS,VIVO,700,2015,3,1
1300805,2015-03-01,9,Borba - AM,AM,TIM,2500,2015,3,1
1300680,2015-03-01,7,Boa Vista do Ramos - AM,AM,CLARO,700,2015,3,1
2900306,2015-03-01,8,Acajutiba - BA,BA,CLARO,700,2015,3,1
1300508,2015-03-01,13,Barreirinha - AM,AM,TIM,700,2015,3,1
5103502,2015-03-01,6,Diamantino - MT,MT,CLARO,700,2015,3,1
1303205,2015-03-01,3,Novo Airão - AM,AM,TIM,700,2015,3,1
5108501,2015-03-01,3,Vera - MT,MT,VIVO,2500,2015,3,1
5205406,2015-03-01,8,Ceres - GO,GO,VIVO,700,2015,3,1
5213756,2015-03-01,3,Montividiu - GO,GO,VIVO,2500,2015,3,1
5215306,2015-03-01,2,Orizona - GO,GO,VIVO,2500,2015,3,1
5215702,2015-03-01,6,Palmeiras de Goiás - GO,GO,VIVO,700,2015,3,1
1100262,2015-03-01,2,Rio Crespo - RO,RO,CLARO,700,2015,3,1
5219308,2015-03-01,15,Santa Helena de Goiás - GO,GO,CLARO,2500,2015,3,1
5220603,2015-03-01,14,Silvânia - GO,GO,VIVO,700,2015,3,1
5204003,2015-03-01,10,Cabeceiras - GO,GO,VIVO,2500,2015,3,1
1304401,2015-03-01,5,Urucurituba - AM,AM,CLARO,700,2015,3,1
2924306,2015-03-01,5,Piatã - BA,BA,CLARO,700,2015,3,1
1400027,2015-03-01,2,Amajari - RR,RR,CLARO,2500,2015,3,1
4218350,2015-03-01,4,Treviso - SC,SC,TIM,700,2015,3,1
1502764,2015-03-01,4,Cumaru do Norte - PA,PA,TIM,700,2015,3,1
1501204,2015-03-01,9,Baião - PA,PA,TIM,700,2015,3,1
3109402,2015-03-01,5,Buritizeiro - MG,MG,VIVO,700,2015,3,1
4308078,2015-03-01,3,Fazenda Vilanova - RS,RS,VIVO,700,2015,3,1
1500701,2015-03-01,1,Anajás - PA,PA,CLARO,700,2015,3,1
3108602,2015-03-01,10,Brasília de Minas - MG,MG,VIVO,700,2015,3,1
1400605,2015-03-01,3,São Luiz - RR,RR,TIM,700,2015,3,1
1400506,2015-03-01,3,São João da Baliza - RR,RR,TIM,700,2015,3,1
1400472,2015-03-01,13,Rorainópolis - RR,RR,CLARO,700,2015,3,1
3105004,2015-03-01,3,Baldim - MG,MG,VIVO,2500,2015,3,1
1400282,2015-03-01,1,Iracema - RR,RR,CLARO,700,2015,3,1
2933158,2015-03-01,5,Várzea Nova - BA,BA,TIM,700,2015,3,1
2931509,2015-03-01,4,Teofilândia - BA,BA,CLARO,700,2015,3,1
1400233,2015-03-01,4,Caroebe - RR,RR,CLARO,700,2015,3,1
4314076,2015-03-01,1,Passo do Sobrado - RS,RS,VIVO,700,2015,3,1
1400159,2015-03-01,1,Bonfim - RR,RR,CLARO,700,2015,3,1
3116506,2015-03-01,3,Claro dos Poções - MG,MG,VIVO,700,2015,3,1
4203956,2015-03-01,2,Capivari de Baixo - SC,SC,TIM,700,2015,3,1
1600212,2015-03-01,3,Cutias - AP,AP,TIM,700,2015,3,1
3129608,2015-03-01,5,Ibiaí - MG,MG,TIM,700,2015,3,1
3204807,2015-03-01,2,São José do Calçado - ES,ES,VIVO,700,2015,3,1
2107258,2015-03-01,2,Nova Colinas - MA,MA,CLARO,700,2015,3,1
2107704,2015-03-01,2,Paraibano - MA,MA,CLARO,700,2015,3,1
3202702,2015-03-01,11,Itaguaçu - ES,ES,TIM,2500,2015,3,1
3202652,2015-03-01,4,Irupi - ES,ES,VIVO,2500,2015,3,1
1717909,2015-03-01,2,Ponte Alta do Tocantins - TO,TO,CLARO,700,2015,3,1
2108009,2015-03-01,7,Pastos Bons - MA,MA,TIM,700,2015,3,1
3202256,2015-03-01,4,Governador Lindenberg - ES,ES,VIVO,2500,2015,3,1
3201605,2015-03-01,6,Conceição da Barra - ES,ES,VIVO,2500,2015,3,1
3200805,2015-03-01,8,Baixo Guandu - ES,ES,VIVO,700,2015,3,1
2109403,2015-03-01,7,Primeira Cruz - MA,MA,CLARO,2500,2015,3,1
2109502,2015-03-01,7,Riachão - MA,MA,CLARO,2500,2015,3,1
3170602,2015-03-01,7,Vargem Bonita - MG,MG,CLARO,700,2015,3,1
2109700,2015-03-01,2,Sambaíba - MA,MA,CLARO,2500,2015,3,1
2110039,2015-03-01,9,Santa Luzia do Paruá - MA,MA,TIM,700,2015,3,1
2106706,2015-03-01,9,Mirador - MA,MA,CLARO,700,2015,3,1
2106672,2015-03-01,3,Milagres do Maranhão - MA,MA,CLARO,700,2015,3,1
2106375,2015-03-01,5,Maranhãozinho - MA,MA,VIVO,700,2015,3,1
2106300,2015-03-01,1,Magalhães de Almeida - MA,MA,CLARO,700,2015,3,1
2101970,2015-03-01,4,Boa Vista do Gurupi - MA,MA,VIVO,700,2015,3,1
2102036,2015-03-01,11,Bom Jesus das Selvas - MA,MA,TIM,700,2015,3,1
2100956,2015-03-01,9,Arame - MA,MA,CLARO,700,2015,3,1
2102309,2015-03-01,4,Buriti Bravo - MA,MA,TIM,700,2015,3,1
2100550,2015-03-01,3,Amapá do Maranhão - MA,MA,CLARO,700,2015,3,1
2103174,2015-03-01,2,Centro Novo do Maranhão - MA,MA,TIM,700,2015,3,1
2103257,2015-03-01,2,Cidelândia - MA,MA,TIM,700,2015,3,1
2110104,2015-03-01,7,Santa Quitéria do Maranhão - MA,MA,VIVO,700,2015,3,1
2103802,2015-03-01,5,Dom Pedro - MA,MA,VIVO,700,2015,3,1
2104206,2015-03-01,3,Fortuna - MA,MA,TIM,700,2015,3,1
2104404,2015-03-01,3,Gonçalves Dias - MA,MA,CLARO,700,2015,3,1
2104503,2015-03-01,3,Governador Archer - MA,MA,CLARO,700,2015,3,1
2105005,2015-03-01,6,Humberto de Campos - MA,MA,CLARO,700,2015,3,1
2105450,2015-03-01,2,Jatobá - MA,MA,TIM,700,2015,3,1
2105963,2015-03-01,7,Lagoa Grande do Maranhão - MA,MA,CLARO,700,2015,3,1
2106102,2015-03-01,2,Loreto - MA,MA,CLARO,2500,2015,3,1
2104073,2015-03-01,3,Feira Nova do Maranhão - MA,MA,CLARO,700,2015,3,1
4203709,2015-03-01,1,Canelinha - SC,SC,TIM,2500,2015,3,1
1710706,2015-03-01,1,Itaguatins - TO,TO,CLARO,700,2015,3,1
2110278,2015-03-01,9,Santo Amaro do Maranhão - MA,MA,VIVO,700,2015,3,1
3147402,2015-03-01,4,Paraopeba - MG,MG,VIVO,2500,2015,3,1
1508308,2015-03-01,13,Viseu - PA,PA,TIM,700,2015,3,1
2111805,2015-03-01,4,Sítio Novo - MA,MA,CLARO,2500,2015,3,1
2111953,2015-03-01,3,Sucupira do Riachão - MA,MA,TIM,700,2015,3,1
3144607,2015-03-01,4,Nepomuceno - MG,MG,VIVO,700,2015,3,1
1508001,2015-03-01,18,Tomé-Açu - PA,PA,VIVO,2500,2015,3,1
3142700,2015-03-01,2,Montalvânia - MG,MG,TIM,700,2015,3,1
1507508,2015-03-01,2,São João do Araguaia - PA,PA,TIM,700,2015,3,1
2112506,2015-03-01,23,Tutóia - MA,MA,VIVO,700,2015,3,1
2112605,2015-03-01,8,Urbano Santos - MA,MA,VIVO,700,2015,3,1
2112852,2015-03-01,3,Vila Nova dos Martírios - MA,MA,CLARO,700,2015,3,1
4201950,2015-03-01,4,Balneário Arroio do Silva - SC,SC,TIM,2500,2015,3,1
4202057,2015-03-01,6,Balneário Barra do Sul - SC,SC,TIM,700,2015,3,1
4202073,2015-03-01,5,Balneário Gaivota - SC,SC,VIVO,700,2015,3,1
3129657,2015-03-01,7,Ibiracatu - MG,MG,VIVO,700,2015,3,1
1600105,2015-03-01,2,Amapá - AP,AP,TIM,700,2015,3,1
1600154,2015-03-01,3,Pedra Branca do Amapari - AP,AP,TIM,700,2015,3,1
2101806,2015-03-01,3,Benedito Leite - MA,MA,CLARO,700,2015,3,1
1600253,2015-03-01,3,Itaubal - AP,AP,TIM,700,2015,3,1
2110302,2015-03-01,4,Santo Antônio dos Lopes - MA,MA,CLARO,700,2015,3,1
2110401,2015-03-01,7,São Benedito do Rio Preto - MA,MA,TIM,700,2015,3,1
2110609,2015-03-01,2,São Bernardo - MA,MA,CLARO,700,2015,3,1
2110658,2015-03-01,3,São Domingos do Azeitão - MA,MA,CLARO,2500,2015,3,1
1701903,2015-03-01,3,Araguacema - TO,TO,CLARO,700,2015,3,1
2110906,2015-03-01,3,São Francisco do Maranhão - MA,MA,CLARO,2500,2015,3,1
4101804,2015-03-01,228,Araucária - PR,PR,VIVO,2500,2015,3,1
1707306,2015-03-01,5,Dueré - TO,TO,CLARO,700,2015,3,1
2111052,2015-03-01,3,São João do Paraíso - MA,MA,CLARO,700,2015,3,1
3153806,2015-03-01,3,Queluzito - MG,MG,VIVO,700,2015,3,1
1600550,2015-03-01,3,Pracuúba - AP,AP,CLARO,700,2015,3,1
2111532,2015-03-01,1,São Pedro da Água Branca - MA,MA,CLARO,700,2015,3,1
3151503,2015-03-01,12,Piumhi - MG,MG,VIVO,2500,2015,3,1
2111573,2015-03-01,2,São Pedro dos Crentes - MA,MA,CLARO,700,2015,3,1
4104428,2015-03-01,4,Candói - PR,PR,TIM,700,2015,3,1
2111607,2015-03-01,2,São Raimundo das Mangabeiras - MA,MA,CLARO,2500,2015,3,1
1600709,2015-03-01,2,Tartarugalzinho - AP,AP,TIM,700,2015,3,1
2104107,2015-03-01,5,Fortaleza dos Nogueiras - MA,MA,CLARO,700,2015,3,1
2105922,2015-03-01,4,Lagoa do Mato - MA,MA,CLARO,2500,2015,3,1
2927705,2015-04-01,24,Santa Cruz Cabrália - BA,BA,VIVO,700,2015,4,2
1600204,2015-04-01,5,Calçoene - AP,AP,VIVO,700,2015,4,2
4322103,2015-04-01,2,Tucunduva - RS,RS,TIM,700,2015,4,2
2110807,2015-04-01,2,São Félix de Balsas - MA,MA,CLARO,2500,2015,4,2
4107256,2015-04-01,1,Douradina - PR,PR,CLARO,700,2015,4,2
3115805,2015-04-01,1,Centralina - MG,MG,VIVO,700,2015,4,2
1716208,2015-04-01,2,Paranã - TO,TO,CLARO,700,2015,4,2
4109500,2015-04-01,5,Guaraqueçaba - PR,PR,TIM,700,2015,4,2
4306809,2015-04-01,5,Encantado - RS,RS,VIVO,2500,2015,4,2
2110237,2015-04-01,3,Santana do Maranhão - MA,MA,TIM,700,2015,4,2
3112604,2015-04-01,2,Capinópolis - MG,MG,VIVO,700,2015,4,2
2910057,2015-04-01,14,Dias d'Ávila - BA,BA,CLARO,2500,2015,4,2
4128203,2015-04-01,20,União da Vitória - PR,PR,VIVO,700,2015,4,2
2100204,2015-04-01,4,Alcântara - MA,MA,TIM,700,2015,4,2
2100709,2015-04-01,10,Anajatuba - MA,MA,CLARO,700,2015,4,2
1100700,2015-04-01,2,Campo Novo de Rondônia - RO,RO,CLARO,700,2015,4,2
1506583,2015-04-01,3,Santa Maria das Barreiras - PA,PA,CLARO,700,2015,4,2
2104602,2015-04-01,7,Governador Eugênio Barros - MA,MA,TIM,700,2015,4,2
3134400,2015-04-01,5,Iturama - MG,MG,ALGAR,700,2015,4,2
3134202,2015-04-01,45,Ituiutaba - MG,MG,VIVO,700,2015,4,2
4201505,2015-04-01,3,Armazém - SC,SC,VIVO,700,2015,4,2
3155207,2015-05-01,3,Rio Espera - MG,MG,VIVO,700,2015,5,2
4208906,2015-05-01,148,Jaraguá do Sul - SC,SC,VIVO,700,2015,5,2
2112704,2015-05-01,6,Vargem Grande - MA,MA,VIVO,2500,2015,5,2
2511905,2015-05-01,16,Pitimbu - PB,PB,VIVO,2500,2015,5,2
1507805,2015-05-01,17,Senador José Porfírio - PA,PA,TIM,2500,2015,5,2
3115201,2015-05-01,3,Conceição da Barra de Minas - MG,MG,VIVO,700,2015,5,2
4113908,2015-05-01,3,Mallet - PR,PR,TIM,2500,2015,5,2
3305406,2015-05-01,4,Sapucaia - RJ,RJ,TIM,700,2015,5,2
4210803,2015-05-01,2,Meleiro - SC,SC,TIM,700,2015,5,2
4212700,2015-05-01,2,Petrolândia - SC,SC,TIM,700,2015,5,2
3166303,2015-05-01,7,Sericita - MG,MG,TIM,2500,2015,5,2
4312757,2015-05-01,2,Nova Alvorada - RS,RS,VIVO,700,2015,5,2
2301109,2015-05-01,19,Aracati - CE,CE,VIVO,2500,2015,5,2
4319356,2015-05-01,7,São Pedro da Serra - RS,RS,TIM,700,2015,5,2
4104055,2015-05-01,3,Campo Bonito - PR,PR,TIM,700,2015,5,2
4214409,2015-05-01,1,Rio das Antas - SC,SC,TIM,700,2015,5,2
4317400,2015-05-01,22,Santiago - RS,RS,TIM,2500,2015,5,2
4316006,2015-05-01,2,Rolante - RS,RS,VIVO,700,2015,5,2
2805505,2015-05-01,18,Poço Verde - SE,SE,CLARO,700,2015,5,2
3140308,2015-05-01,5,Marliéria - MG,MG,VIVO,700,2015,5,2
2304285,2015-05-01,50,Eusébio - CE,CE,TIM,700,2015,5,2
3204609,2015-05-01,8,Santa Teresa - ES,ES,VIVO,700,2015,5,2
3128501,2015-05-01,2,Guarará - MG,MG,TIM,700,2015,5,2
3204252,2015-05-01,3,Ponto Belo - ES,ES,VIVO,700,2015,5,2
3203163,2015-05-01,7,Laranja da Terra - ES,ES,VIVO,700,2015,5,2
2507705,2015-05-01,2,Juazeirinho - PB,PB,VIVO,700,2015,5,2
4301008,2015-05-01,3,Arroio do Meio - RS,RS,VIVO,2500,2015,5,2
4201901,2015-05-01,2,Aurora - SC,SC,TIM,700,2015,5,2
3303807,2015-05-01,51,Paraty - RJ,RJ,CLARO,2500,2015,5,2
5203203,2015-05-01,4,Barro Alto - GO,GO,TIM,700,2015,5,2
3112208,2015-05-01,2,Capela Nova - MG,MG,VIVO,700,2015,5,2
3172103,2015-05-01,2,Volta Grande - MG,MG,TIM,2500,2015,5,2
3150604,2015-05-01,4,Piracema - MG,MG,VIVO,700,2015,5,2
3170909,2015-05-01,8,Varzelândia - MG,MG,TIM,700,2015,5,2
4304697,2015-05-01,2,Capitão - RS,RS,TIM,700,2015,5,2
4303905,2015-05-01,15,Campo Bom - RS,RS,VIVO,2500,2015,5,2
3154002,2015-05-01,8,Raul Soares - MG,MG,VIVO,700,2015,5,2
4122156,2015-05-01,4,Rio Bonito do Iguaçu - PR,PR,TIM,700,2015,5,2
4120606,2015-05-01,29,Prudentópolis - PR,PR,VIVO,2500,2015,5,2
3140902,2015-06-01,5,Matipó - MG,MG,VIVO,2500,2015,6,2
3551108,2015-06-01,2,Sarapuí - SP,SP,VIVO,700,2015,6,2
4313656,2015-06-01,8,Palmares do Sul - RS,RS,CLARO,2500,2015,6,2
3555307,2015-06-01,4,Turmalina - SP,SP,VIVO,700,2015,6,2
3127107,2015-06-01,20,Frutal - MG,MG,VIVO,2500,2015,6,2
3141504,2015-06-01,6,Mendes Pimentel - MG,MG,TIM,700,2015,6,2
3131802,2015-06-01,2,Itabirinha - MG,MG,TIM,700,2015,6,2
4118204,2015-06-01,274,Paranaguá - PR,PR,CLARO,2500,2015,6,2
3502002,2015-06-01,3,Analândia - SP,SP,VIVO,700,2015,6,2
3140803,2015-06-01,8,Matias Barbosa - MG,MG,VIVO,700,2015,6,2
4107207,2015-06-01,13,Dois Vizinhos - PR,PR,TIM,2500,2015,6,2
4210100,2015-06-01,14,Mafra - SC,SC,VIVO,700,2015,6,2
3123403,2015-06-01,5,Doresópolis - MG,MG,VIVO,700,2015,6,2
3122702,2015-06-01,3,Dom Silvério - MG,MG,VIVO,700,2015,6,2
4310108,2015-06-01,10,Igrejinha - RS,RS,VIVO,700,2015,6,2
3502200,2015-06-01,12,Angatuba - SP,SP,CLARO,2500,2015,6,2
3522653,2015-06-01,5,Itapirapuã Paulista - SP,SP,TIM,700,2015,6,2
3168408,2015-06-01,17,Tarumirim - MG,MG,VIVO,700,2015,6,2
3523602,2015-06-01,9,Itirapina - SP,SP,VIVO,700,2015,6,2
3523305,2015-06-01,12,Itariri - SP,SP,CLARO,2500,2015,6,2
3547502,2015-06-01,5,Santa Rita do Passa Quatro - SP,SP,TIM,700,2015,6,2
3519006,2015-06-01,1,Herculândia - SP,SP,VIVO,700,2015,6,2
5203302,2015-06-01,20,Bela Vista de Goiás - GO,GO,TIM,2500,2015,6,2
3517307,2015-06-01,3,Guaimbê - SP,SP,VIVO,700,2015,6,2
3300803,2015-06-01,11,Cachoeiras de Macacu - RJ,RJ,CLARO,2500,2015,6,2
3511904,2015-06-01,1,Clementina - SP,SP,VIVO,700,2015,6,2
3302254,2015-06-01,12,Itatiaia - RJ,RJ,CLARO,2500,2015,6,2
3104601,2015-06-01,2,Astolfo Dutra - MG,MG,VIVO,700,2015,6,2
3303856,2015-06-01,6,Paty do Alferes - RJ,RJ,VIVO,700,2015,6,2
3304128,2015-06-01,10,Quatis - RJ,RJ,CLARO,700,2015,6,2
2104008,2015-06-01,3,Esperantinópolis - MA,MA,TIM,700,2015,6,2
3509452,2015-06-01,2,Campina do Monte Alegre - SP,SP,VIVO,700,2015,6,2
3509304,2015-06-01,4,Cajobi - SP,SP,VIVO,700,2015,6,2
3500907,2015-06-01,3,Altair - SP,SP,VIVO,700,2015,6,2
3501103,2015-06-01,2,Alto Alegre - SP,SP,VIVO,700,2015,6,2
2501807,2015-06-01,41,Bayeux - PB,PB,VIVO,700,2015,6,2
3524808,2015-06-01,26,Jales - SP,SP,VIVO,700,2015,6,2
3111101,2015-06-01,2,Campina Verde - MG,MG,VIVO,700,2015,6,2
4317707,2015-06-01,1,Santo Antônio das Missões - RS,RS,VIVO,700,2015,6,2
3154903,2015-06-01,2,Rio Casca - MG,MG,VIVO,700,2015,6,2
3528502,2015-06-01,27,Mairiporã - SP,SP,VIVO,2500,2015,6,2
3528809,2015-06-01,5,Maracaí - SP,SP,VIVO,700,2015,6,2
3546801,2015-06-01,18,Santa Isabel - SP,SP,VIVO,700,2015,6,2
3530201,2015-06-01,14,Mirante do Paranapanema - SP,SP,VIVO,2500,2015,6,2
3530300,2015-06-01,12,Mirassol - SP,SP,CLARO,2500,2015,6,2
3530805,2015-06-01,31,Mogi Mirim - SP,SP,VIVO,700,2015,6,2
3161700,2015-06-01,6,São Gonçalo do Abaeté - MG,MG,TIM,700,2015,6,2
3532603,2015-06-01,12,Nhandeara - SP,SP,TIM,700,2015,6,2
3539509,2015-06-01,10,Pitangueiras - SP,SP,CLARO,2500,2015,6,2
2931004,2015-06-01,2,Tanhaçu - BA,BA,TIM,700,2015,6,2
3542206,2015-06-01,10,Rancharia - SP,SP,VIVO,700,2015,6,2
2609204,2015-07-01,3,Maraial - PE,PE,VIVO,700,2015,7,3
3157906,2015-07-01,5,Santa Margarida - MG,MG,VIVO,700,2015,7,3
2601300,2015-07-01,6,Barra de Guabiraba - PE,PE,VIVO,2500,2015,7,3
2603603,2015-07-01,4,Camutanga - PE,PE,TIM,700,2015,7,3
4213609,2015-07-01,9,Porto União - SC,SC,CLARO,2500,2015,7,3
2610103,2015-07-01,9,Palmeirina - PE,PE,CLARO,700,2015,7,3
3145877,2015-07-01,3,Orizânia - MG,MG,VIVO,700,2015,7,3
2602704,2015-07-01,3,Buenos Aires - PE,PE,VIVO,700,2015,7,3
3158409,2015-07-01,3,Santana de Cataguases - MG,MG,VIVO,700,2015,7,3
2600401,2015-07-01,6,Água Preta - PE,PE,CLARO,2500,2015,7,3
4104659,2015-07-01,3,Carambeí - PR,PR,VIVO,700,2015,7,3
3164431,2015-07-01,8,São Sebastião da Vargem Alegre - MG,MG,TIM,700,2015,7,3
3511607,2015-07-01,9,Cesário Lange - SP,SP,VIVO,2500,2015,7,3
3159100,2015-07-01,3,Santana dos Montes - MG,MG,TIM,700,2015,7,3
2609709,2015-07-01,6,Orobó - PE,PE,VIVO,700,2015,7,3
3140209,2015-07-01,7,Maripá de Minas - MG,MG,TIM,700,2015,7,3
3535309,2015-07-01,5,Palmital - SP,SP,VIVO,700,2015,7,3
3102407,2015-07-01,11,Alvorada de Minas - MG,MG,VIVO,700,2015,7,3
2601805,2015-07-01,3,Betânia - PE,PE,VIVO,700,2015,7,3
2600807,2015-07-01,3,Altinho - PE,PE,VIVO,700,2015,7,3
3138609,2015-07-01,2,Lima Duarte - MG,MG,VIVO,700,2015,7,3
3150307,2015-07-01,6,Piedade do Rio Grande - MG,MG,VIVO,700,2015,7,3
2612455,2015-07-01,4,Santa Cruz - PE,PE,VIVO,2500,2015,7,3
2608602,2015-07-01,3,Lagoa do Ouro - PE,PE,VIVO,700,2015,7,3
2606507,2015-07-01,9,Iati - PE,PE,VIVO,700,2015,7,3
2801702,2015-07-01,12,Cristinápolis - SE,SE,TIM,2500,2015,7,3
2608503,2015-07-01,8,Lagoa de Itaenga - PE,PE,CLARO,700,2015,7,3
3113107,2015-07-01,6,Caranaíba - MG,MG,VIVO,700,2015,7,3
2611408,2015-07-01,3,Primavera - PE,PE,VIVO,700,2015,7,3
3127339,2015-07-01,1,Gameleiras - MG,MG,VIVO,700,2015,7,3
2801009,2015-07-01,5,Campo do Brito - SE,SE,VIVO,700,2015,7,3
3113701,2015-07-01,4,Carlos Chagas - MG,MG,VIVO,2500,2015,7,3
3113800,2015-07-01,2,Carmésia - MG,MG,VIVO,700,2015,7,3
2605608,2015-07-01,1,Flores - PE,PE,VIVO,700,2015,7,3
2611804,2015-07-01,25,Ribeirão - PE,PE,VIVO,700,2015,7,3
3118403,2015-07-01,10,Conselheiro Pena - MG,MG,VIVO,700,2015,7,3
2605509,2015-07-01,4,Ferreiros - PE,PE,VIVO,700,2015,7,3
2804003,2015-07-01,6,Maruim - SE,SE,VIVO,700,2015,7,3
2604601,2015-07-01,3,Condado - PE,PE,VIVO,700,2015,7,3
2608404,2015-07-01,8,Jurema - PE,PE,CLARO,700,2015,7,3
2604809,2015-07-01,3,Cortês - PE,PE,VIVO,700,2015,7,3
3123106,2015-07-01,6,Dores de Guanhães - MG,MG,CLARO,700,2015,7,3
2605004,2015-07-01,4,Cupira - PE,PE,VIVO,700,2015,7,3
2606705,2015-07-01,6,Ibirajuba - PE,PE,VIVO,700,2015,7,3
2616209,2015-07-01,5,Vertentes - PE,PE,VIVO,700,2015,7,3
2611309,2015-07-01,20,Pombos - PE,PE,VIVO,700,2015,7,3
3103702,2015-07-01,3,Araponga - MG,MG,VIVO,700,2015,7,3
5220108,2015-07-01,13,São Luís de Montes Belos - GO,GO,TIM,2500,2015,7,3
2608107,2015-07-01,8,João Alfredo - PE,PE,VIVO,2500,2015,7,3
3103405,2015-07-01,13,Araçuaí - MG,MG,VIVO,2500,2015,7,3
2612901,2015-07-01,3,São Benedito do Sul - PE,PE,VIVO,700,2015,7,3
2613107,2015-07-01,9,São Caitano - PE,PE,VIVO,700,2015,7,3
2613206,2015-07-01,5,São João - PE,PE,CLARO,700,2015,7,3
2612000,2015-07-01,3,Sairé - PE,PE,VIVO,700,2015,7,3
2802304,2015-07-01,10,Frei Paulo - SE,SE,VIVO,700,2015,7,3
3101102,2015-07-01,8,Aimorés - MG,MG,VIVO,700,2015,7,3
2613800,2015-07-01,6,São Vicente Ferrer - PE,PE,VIVO,2500,2015,7,3
3124302,2015-07-01,5,Espinosa - MG,MG,CLARO,700,2015,7,3
2606903,2015-07-01,11,Iguaracy - PE,PE,CLARO,700,2015,7,3
3129400,2015-07-01,3,Ibertioga - MG,MG,TIM,700,2015,7,3
5209101,2015-07-01,6,Goiatuba - GO,GO,CLARO,700,2015,7,3
3100401,2015-07-01,3,Acaiaca - MG,MG,VIVO,700,2015,7,3
3108008,2015-07-01,4,Bom Sucesso - MG,MG,VIVO,2500,2015,7,3
2607604,2015-07-01,17,Ilha de Itamaracá - PE,PE,VIVO,700,2015,7,3
