codigo_tse,sigla_partido,votos
90239,MDB,15
90239,PDT,12
90239,PL,314
90239,PT,465
90239,PTB,2
90239,UNIÃO,6
90247,MDB,54
90247,NOVO,1
90247,PCB,1
90247,PDT,27
90247,PL,1536
90247,PT,1224
90247,PTB,1
90247,UNIÃO,16
90255,MDB,178
90255,NOVO,15
90255,PDT,125
90255,PL,3221
90255,PSTU,1
90255,PT,2371
90255,PTB,6
90255,UNIÃO,45
90263,MDB,122
90263,NOVO,2
90263,PDT,38
90263,PL,2417
90263,PT,1557
90263,PTB,4
90263,UNIÃO,24
90263,UP,1
90271,MDB,194
90271,NOVO,19
90271,PCB,2
90271,PDT,98
90271,PL,6510
90271,PSTU,1
90271,PT,2264
90271,PTB,8
90271,UNIÃO,48
90271,UP,2
90280,DC,2
90280,MDB,254
90280,NOVO,17
90280,PCB,2
90280,PDT,221
90280,PL,10371
90280,PSTU,1
90280,PT,4802
90280,PTB,21
90280,UNIÃO,91
90298,MDB,255
90298,NOVO,9
90298,PCB,3
90298,PDT,85
90298,PL,2223
90298,PSTU,2
90298,PT,2072
90298,PTB,1
90298,UNIÃO,22
90301,MDB,105
90301,NOVO,2
90301,PDT,50
90301,PL,1478
90301,PSTU,1
90301,PT,1393
90301,PTB,4
90301,UNIÃO,35
90310,MDB,155
90310,NOVO,1
90310,PCB,1
90310,PDT,58
90310,PL,1636
90310,PSTU,2
90310,PT,3010
90310,PTB,8
90310,UNIÃO,26
09032,MDB,108
09032,NOVO,7
09032,PCB,7
09032,PDT,350
09032,PL,2812
09032,PSTU,1
09032,PT,8052
09032,PTB,17
09032,UNIÃO,5
90328,MDB,48
90328,NOVO,1
90328,PCB,1
90328,PDT,35
90328,PL,901
90328,PSTU,1
90328,PT,717
90328,PTB,3
90328,UNIÃO,14
90336,DC,10
90336,MDB,479
90336,NOVO,25
90336,PCB,2
90336,PDT,295
90336,PL,7905
90336,PSTU,2
90336,PT,8475
90336,PTB,50
90336,UNIÃO,123
90336,UP,1
90344,MDB,43
90344,NOVO,3
90344,PDT,42
90344,PL,885
90344,PT,992
90344,PTB,5
90344,UNIÃO,14
90344,UP,1
90352,DC,4
90352,MDB,1066
90352,NOVO,71
90352,PCB,14
90352,PDT,618
90352,PL,18492
90352,PSTU,2
90352,PT,12688
90352,PTB,45
90352,UNIÃO,193
90352,UP,8
90360,MDB,96
90360,NOVO,4
90360,PCB,1
90360,PDT,55
90360,PL,2925
90360,PT,1220
90360,PTB,6
90360,UNIÃO,23
90360,UP,1
90379,MDB,677
90379,NOVO,33
90379,PCB,2
90379,PDT,273
90379,PL,6768
90379,PSTU,1
90379,PT,5748
90379,PTB,11
90379,UNIÃO,84
90379,UP,4
90387,MDB,131
90387,NOVO,3
90387,PCB,1
90387,PDT,78
90387,PL,4958
90387,PSTU,1
90387,PT,1255
90387,PTB,16
90387,UNIÃO,28
90395,MDB,346
90395,NOVO,6
90395,PCB,3
90395,PDT,71
90395,PL,2815
90395,PT,2753
90395,PTB,4
90395,UNIÃO,23
90409,MDB,72
90409,NOVO,1
90409,PDT,41
90409,PL,1318
90409,PT,1230
90409,PTB,3
90409,UNIÃO,15
90417,DC,2
90417,MDB,453
90417,NOVO,8
90417,PCB,2
90417,PDT,122
90417,PL,6129
90417,PT,4904
90417,PTB,6
90417,UNIÃO,40
90417,UP,1
90425,DC,1
90425,MDB,135
90425,NOVO,10
90425,PCB,1
90425,PDT,96
90425,PL,3995
90425,PT,1755
90425,PTB,11
90425,UNIÃO,40
90425,UP,1
90433,DC,1
90433,MDB,482
90433,NOVO,28
90433,PCB,2
90433,PDT,214
90433,PL,7340
90433,PT,5113
90433,PTB,9
90433,UNIÃO,40
90433,UP,8
90441,DC,1
90441,MDB,66
90441,NOVO,5
90441,PDT,23
90441,PL,771
90441,PSTU,1
90441,PT,770
90441,PTB,2
90441,UNIÃO,11
90450,MDB,364
90450,NOVO,12
90450,PDT,86
90450,PL,3296
90450,PT,2451
90450,PTB,4
90450,UNIÃO,24
90468,DC,1
90468,MDB,173
90468,NOVO,1
90468,PCB,2
90468,PDT,83
90468,PL,5632
90468,PT,2229
90468,PTB,12
90468,UNIÃO,41
90476,DC,11
90476,MDB,1678
90476,NOVO,81
90476,PCB,9
90476,PDT,828
90476,PL,21725
90476,PSTU,6
90476,PT,21730
90476,PTB,68
90476,UNIÃO,313
90476,UP,5
90484,MDB,341
90484,NOVO,31
90484,PCB,2
90484,PDT,286
90484,PL,12526
90484,PSTU,5
90484,PT,6180
90484,PTB,29
90484,UNIÃO,96
90484,UP,3
90492,DC,1
90492,MDB,441
90492,NOVO,9
90492,PDT,84
90492,PL,4253
90492,PT,3559
90492,PTB,4
90492,UNIÃO,26
90492,UP,1
90506,DC,2
90506,MDB,576
90506,NOVO,54
90506,PCB,5
90506,PDT,375
90506,PL,15196
90506,PSTU,1
90506,PT,7158
90506,PTB,28
90506,UNIÃO,150
90506,UP,3
90514,DC,59
90514,MDB,34502
90514,NOVO,2938
90514,PCB,165
90514,PDT,13549
90514,PL,278642
90514,PSTU,102
90514,PT,176576
90514,PTB,457
90514,UNIÃO,3564
90514,UP,194
90522,MDB,122
90522,NOVO,17
90522,PCB,5
90522,PDT,46
90522,PL,4385
90522,PT,1534
90522,PTB,9
90522,UNIÃO,44
90530,DC,1
90530,MDB,109
90530,NOVO,5
90530,PDT,19
90530,PL,1771
90530,PT,1550
90530,UNIÃO,3
90530,UP,1
90549,MDB,99
90549,NOVO,2
90549,PDT,65
90549,PL,2559
90549,PT,1378
90549,PTB,11
90549,UNIÃO,42
90557,DC,3
90557,MDB,460
90557,NOVO,16
90557,PCB,4
90557,PDT,188
90557,PL,9003
90557,PT,6137
90557,PTB,6
90557,UNIÃO,51
90557,UP,2
90565,MDB,158
90565,NOVO,3
90565,PDT,66
90565,PL,1963
90565,PSTU,1
90565,PT,3230
90565,PTB,6
90565,UNIÃO,41
90573,DC,1
90573,MDB,760
90573,NOVO,19
90573,PCB,4
90573,PDT,183
90573,PL,6252
90573,PSTU,1
90573,PT,3598
90573,PTB,10
90573,UNIÃO,78
90573,UP,3
90581,MDB,99
90581,NOVO,3
90581,PCB,1
90581,PDT,50
90581,PL,3019
90581,PSTU,1
90581,PT,1240
90581,PTB,13
90581,UNIÃO,26
90581,UP,1
09059,MDB,100
09059,NOVO,5
09059,PCB,2
09059,PDT,160
09059,PL,1560
09059,PT,9726
09059,PTB,11
09059,UNIÃO,16
90590,MDB,376
90590,NOVO,28
90590,PDT,205
90590,PL,5722
90590,PT,6127
90590,PTB,14
90590,UNIÃO,81
90590,UP,5
90603,DC,4
90603,MDB,647
90603,NOVO,99
90603,PCB,4
90603,PDT,545
90603,PL,25571
90603,PSTU,3
90603,PT,9278
90603,PTB,37
90603,UNIÃO,144
90603,UP,4
90611,MDB,175
90611,NOVO,4
90611,PDT,44
90611,PL,1384
90611,PT,1352
90611,PTB,2
90611,UNIÃO,21
90620,DC,1
90620,MDB,194
90620,NOVO,11
90620,PDT,109
90620,PL,6661
90620,PT,2525
90620,PTB,11
90620,UNIÃO,60
90638,DC,4
90638,MDB,2968
90638,NOVO,110
90638,PCB,10
90638,PDT,878
90638,PL,22949
90638,PSTU,12
90638,PT,24073
90638,PTB,45
90638,UNIÃO,325
90638,UP,9
90646,DC,4
90646,MDB,493
90646,NOVO,64
90646,PDT,299
90646,PL,17140
90646,PSTU,1
90646,PT,6198
90646,PTB,20
90646,UNIÃO,91
90646,UP,6
90654,DC,3
90654,MDB,810
90654,NOVO,38
90654,PCB,4
90654,PDT,284
90654,PL,9149
90654,PSTU,1
90654,PT,8298
90654,PTB,11
90654,UNIÃO,83
90654,UP,5
90662,MDB,122
90662,NOVO,3
90662,PCB,1
90662,PDT,69
90662,PL,3157
90662,PT,1658
90662,PTB,9
90662,UNIÃO,26
90662,UP,1
90670,DC,41
90670,MDB,16422
90670,NOVO,1605
90670,PCB,148
90670,PDT,7573
90670,PL,192100
90670,PSTU,80
90670,PT,127067
90670,PTB,416
90670,UNIÃO,2712
90670,UP,145
90689,MDB,87
90689,NOVO,4
90689,PCB,2
90689,PDT,71
90689,PL,4751
90689,PSTU,1
90689,PT,1536
90689,PTB,14
90689,UNIÃO,37
90689,UP,1
90697,DC,1
90697,MDB,293
90697,NOVO,8
90697,PCB,1
90697,PDT,131
90697,PL,7126
90697,PSTU,3
90697,PT,4527
90697,PTB,14
90697,UNIÃO,54
90697,UP,3
90700,MDB,110
90700,NOVO,4
90700,PCB,2
90700,PDT,56
90700,PL,1962
90700,PT,1546
90700,PTB,8
90700,UNIÃO,33
90719,MDB,184
90719,NOVO,7
90719,PCB,1
90719,PDT,56
90719,PL,2430
90719,PT,1988
90719,PTB,12
90719,UNIÃO,41
90727,MDB,177
90727,NOVO,26
90727,PCB,3
90727,PDT,176
90727,PL,8572
90727,PT,3971
90727,PTB,15
90727,UNIÃO,59
90727,UP,2
90735,DC,12
90735,MDB,6536
90735,NOVO,560
90735,PCB,54
90735,PDT,3019
90735,PL,72596
90735,PSTU,20
90735,PT,46493
90735,PTB,76
90735,UNIÃO,803
90735,UP,35
90743,MDB,61
90743,PCB,1
90743,PDT,41
90743,PL,2602
90743,PSTU,1
90743,PT,1103
90743,PTB,3
90743,UNIÃO,22
09075,DC,3
09075,MDB,289
09075,NOVO,11
09075,PCB,3
09075,PDT,380
09075,PL,3574
09075,PSTU,1
09075,PT,15757
09075,PTB,12
09075,UNIÃO,25
09075,UP,2
90751,MDB,698
90751,NOVO,33
90751,PCB,3
90751,PDT,230
90751,PL,6025
90751,PSTU,3
90751,PT,5610
90751,PTB,10
90751,UNIÃO,48
90751,UP,1
90760,MDB,184
90760,NOVO,10
90760,PCB,2
90760,PDT,68
90760,PL,2980
90760,PSTU,1
90760,PT,2332
90760,PTB,14
90760,UNIÃO,73
90760,UP,1
90778,MDB,59
90778,NOVO,2
90778,PDT,42
90778,PL,1425
90778,PT,1496
90778,PTB,3
90778,UNIÃO,20
90778,UP,1
90786,DC,1
90786,MDB,47
90786,NOVO,9
90786,PDT,44
90786,PL,2815
90786,PSTU,1
90786,PT,1559
90786,PTB,11
90786,UNIÃO,21
90794,MDB,268
90794,NOVO,17
90794,PDT,91
90794,PL,2842
90794,PSTU,1
90794,PT,2630
90794,PTB,3
90794,UNIÃO,27
90808,MDB,53
90808,NOVO,2
90808,PCB,2
90808,PDT,44
90808,PL,2557
90808,PT,1106
90808,PTB,7
90808,UNIÃO,22
90816,DC,1
90816,MDB,245
90816,NOVO,7
90816,PCB,1
90816,PDT,76
90816,PL,2759
90816,PSTU,1
90816,PT,2433
90816,PTB,1
90816,UNIÃO,23
90824,DC,1
90824,MDB,60
90824,NOVO,2
90824,PDT,34
90824,PL,2568
90824,PT,1231
90824,PTB,4
90824,UNIÃO,22
90832,MDB,239
90832,NOVO,11
90832,PDT,105
90832,PL,3019
90832,PSTU,1
90832,PT,2808
90832,PTB,9
90832,UNIÃO,61
90832,UP,1
90840,MDB,42
90840,NOVO,3
90840,PDT,21
90840,PL,1416
90840,PT,741
90840,PTB,3
90840,UNIÃO,10
90859,MDB,226
90859,NOVO,11
90859,PCB,1
90859,PDT,103
90859,PL,4242
90859,PSTU,1
90859,PT,2997
90859,PTB,5
90859,UNIÃO,15
90859,UP,1
90867,MDB,79
90867,NOVO,3
90867,PDT,37
90867,PL,1760
90867,PT,1144
90867,PTB,8
90867,UNIÃO,21
90867,UP,1
90875,MDB,284
90875,NOVO,12
90875,PDT,50
90875,PL,2293
90875,PSTU,1
90875,PT,1794
90875,PTB,5
90875,UNIÃO,15
90883,MDB,109
90883,NOVO,6
90883,PCB,1
90883,PDT,70
90883,PL,3554
90883,PSTU,1
90883,PT,1743
90883,PTB,6
90883,UNIÃO,25
90891,DC,2
90891,MDB,367
90891,NOVO,31
90891,PCB,2
90891,PDT,170
90891,PL,6452
90891,PT,3854
90891,PTB,5
90891,UNIÃO,47
90905,MDB,58
90905,NOVO,4
90905,PDT,57
90905,PL,1960
90905,PT,1328
90905,PTB,2
90905,UNIÃO,24
09091,DC,1
09091,MDB,180
09091,NOVO,7
09091,PCB,7
09091,PDT,400
09091,PL,2892
09091,PT,12501
09091,PTB,37
09091,UNIÃO,25
90913,DC,2
90913,MDB,231
90913,NOVO,18
90913,PCB,2
90913,PDT,95
90913,PL,3572
90913,PT,2472
90913,PTB,10
90913,UNIÃO,67
90913,UP,1
90921,MDB,20
90921,NOVO,1
90921,PDT,17
90921,PL,724
90921,PT,374
90921,UNIÃO,4
90930,MDB,647
90930,NOVO,40
90930,PDT,239
90930,PL,8504
90930,PSTU,3
90930,PT,5896
90930,PTB,10
90930,UNIÃO,63
90930,UP,1
90948,MDB,46
90948,PCB,1
90948,PDT,17
90948,PL,723
90948,PT,472
90948,PTB,1
90948,UNIÃO,13
90956,MDB,489
90956,NOVO,19
90956,PCB,3
90956,PDT,267
90956,PL,9593
90956,PSTU,1
90956,PT,4687
90956,PTB,30
90956,UNIÃO,104
90956,UP,2
90964,MDB,35
90964,NOVO,2
90964,PCB,2
90964,PDT,34
90964,PL,894
90964,PT,737
90964,PTB,2
90964,UNIÃO,12
90972,MDB,248
90972,NOVO,13
90972,PCB,1
90972,PDT,40
90972,PL,1771
90972,PT,1889
90972,UNIÃO,20
90980,MDB,21
90980,NOVO,2
90980,PDT,17
90980,PL,821
90980,PT,419
90980,PTB,2
90980,UNIÃO,9
90999,DC,4
90999,MDB,556
90999,NOVO,24
90999,PCB,1
90999,PDT,155
90999,PL,7401
90999,PSTU,1
90999,PT,4757
90999,PTB,10
90999,UNIÃO,41
91006,MDB,42
91006,PDT,26
91006,PL,1442
91006,PT,590
91006,PTB,4
91006,UNIÃO,12
91006,UP,1
91014,MDB,188
91014,NOVO,4
91014,PCB,1
91014,PDT,51
91014,PL,1527
91014,PT,1537
91014,PTB,2
91014,UNIÃO,8
91022,MDB,29
91022,NOVO,4
91022,PDT,13
91022,PL,1365
91022,PT,468
91022,PTB,3
91022,UNIÃO,15
91030,DC,1
91030,MDB,558
91030,NOVO,13
91030,PCB,1
91030,PDT,170
91030,PL,4566
91030,PSTU,1
91030,PT,4732
91030,PTB,14
91030,UNIÃO,61
91030,UP,3
91049,DC,1
91049,MDB,47
91049,NOVO,1
91049,PDT,28
91049,PL,1032
91049,PSTU,1
91049,PT,522
91049,PTB,1
91049,UNIÃO,8
91057,MDB,36
91057,NOVO,1
91057,PDT,28
91057,PL,836
91057,PT,739
91057,PTB,2
91057,UNIÃO,10
91073,DC,2
91073,MDB,716
91073,NOVO,45
91073,PCB,3
91073,PDT,278
91073,PL,13484
91073,PSTU,1
91073,PT,7072
91073,PTB,7
91073,UNIÃO,74
91073,UP,6
91081,DC,1
91081,MDB,56
91081,NOVO,3
91081,PDT,30
91081,PL,2549
91081,PSTU,1
91081,PT,963
91081,PTB,8
91081,UNIÃO,20
91081,UP,1
91090,MDB,251
91090,NOVO,7
91090,PCB,1
91090,PDT,113
91090,PL,3863
91090,PSTU,1
91090,PT,3252
91090,PTB,7
91090,UNIÃO,54
91090,UP,1
91103,MDB,35
91103,NOVO,2
91103,PDT,19
91103,PL,2922
91103,PT,801
91103,PTB,2
91103,UNIÃO,16
91111,DC,1
91111,MDB,461
91111,NOVO,9
91111,PCB,1
91111,PDT,123
91111,PL,5194
91111,PSTU,1
91111,PT,8380
91111,PTB,11
91111,UNIÃO,88
91111,UP,2
09113,MDB,246
09113,NOVO,11
09113,PCB,1
09113,PDT,423
09113,PL,5795
09113,PSTU,4
09113,PT,13955
09113,PTB,26
09113,UNIÃO,30
09113,UP,1
91138,DC,2
91138,MDB,1010
91138,NOVO,64
91138,PCB,7
91138,PDT,469
91138,PL,16195
91138,PSTU,3
91138,PT,9124
91138,PTB,18
91138,UNIÃO,107
91138,UP,3
91154,MDB,276
91154,NOVO,13
91154,PDT,87
91154,PL,3813
91154,PSTU,1
91154,PT,3692
91154,PTB,1
91154,UNIÃO,23
91170,DC,3
91170,MDB,265
91170,NOVO,7
91170,PCB,3
91170,PDT,103
91170,PL,5659
91170,PSTU,1
91170,PT,2833
91170,PTB,9
91170,UNIÃO,79
91170,UP,2
91197,MDB,149
91197,NOVO,4
91197,PCB,1
91197,PDT,56
91197,PL,1600
91197,PT,1775
91197,PTB,4
91197,UNIÃO,29
91219,DC,1
91219,MDB,301
91219,NOVO,9
91219,PCB,2
91219,PDT,91
91219,PL,2782
91219,PT,6339
91219,PTB,9
91219,UNIÃO,102
91219,UP,1
91235,DC,1
91235,MDB,1247
91235,NOVO,77
91235,PCB,3
91235,PDT,389
91235,PL,13211
91235,PSTU,1
91235,PT,10254
91235,PTB,19
91235,UNIÃO,102
91235,UP,3
91251,DC,3
91251,MDB,1614
91251,NOVO,49
91251,PCB,3
91251,PDT,334
91251,PL,11266
91251,PSTU,10
91251,PT,9219
91251,PTB,11
91251,UNIÃO,112
91251,UP,2
91278,MDB,146
91278,NOVO,5
91278,PCB,1
91278,PDT,49
91278,PL,2063
91278,PSTU,1
91278,PT,2002
91278,PTB,1
91278,UNIÃO,17
91294,MDB,432
91294,NOVO,11
91294,PCB,3
91294,PDT,128
91294,PL,5830
91294,PSTU,2
91294,PT,11240
91294,PTB,18
91294,UNIÃO,140
91294,UP,1
09130,MDB,17
09130,PDT,40
09130,PL,626
09130,PT,2223
09130,PTB,9
09130,UNIÃO,2
91316,DC,7
91316,MDB,2208
91316,NOVO,148
91316,PCB,11
91316,PDT,983
91316,PL,28616
91316,PSTU,6
91316,PT,18761
91316,PTB,32
91316,UNIÃO,340
91316,UP,9
91332,MDB,45
91332,NOVO,7
91332,PCB,1
91332,PDT,20
91332,PL,504
91332,PT,843
91332,PTB,1
91332,UNIÃO,11
91359,DC,1
91359,MDB,57
91359,NOVO,3
91359,PDT,30
91359,PL,2049
91359,PT,771
91359,PTB,7
91359,UNIÃO,25
91375,MDB,139
91375,PDT,52
91375,PL,2697
91375,PT,2596
91375,PTB,3
91375,UNIÃO,8
91391,DC,2
91391,MDB,344
91391,NOVO,9
91391,PCB,2
91391,PDT,186
91391,PL,4467
91391,PSTU,1
91391,PT,4579
91391,PTB,19
91391,UNIÃO,80
91391,UP,4
91413,DC,1
91413,MDB,490
91413,NOVO,9
91413,PCB,3
91413,PDT,140
91413,PL,4865
91413,PSTU,1
91413,PT,4387
91413,PTB,7
91413,UNIÃO,38
91413,UP,2
91430,DC,5
91430,MDB,703
91430,NOVO,15
91430,PCB,1
91430,PDT,212
91430,PL,10106
91430,PT,7852
91430,PTB,7
91430,UNIÃO,70
91430,UP,2
91456,MDB,177
91456,NOVO,7
91456,PDT,31
91456,PL,1399
91456,PT,1338
91456,PTB,1
91456,UNIÃO,14
91456,UP,1
91472,MDB,377
91472,NOVO,12
91472,PCB,1
91472,PDT,116
91472,PL,5493
91472,PSTU,2
91472,PT,4462
91472,PTB,5
91472,UNIÃO,38
91472,UP,1
91499,MDB,215
91499,NOVO,10
91499,PCB,1
91499,PDT,63
91499,PL,1603
91499,PT,1399
91499,PTB,1
91499,UNIÃO,16
91499,UP,1
91510,DC,9
91510,MDB,3883
91510,NOVO,343
91510,PCB,21
91510,PDT,2159
91510,PL,74582
91510,PSTU,12
91510,PT,43158
91510,PTB,160
91510,UNIÃO,855
91510,UP,32
91537,MDB,299
91537,NOVO,9
91537,PDT,108
91537,PL,4075
91537,PSTU,1
91537,PT,4949
91537,PTB,15
91537,UNIÃO,92
91537,UP,2
91553,DC,1
91553,MDB,513
91553,NOVO,15
91553,PCB,3
91553,PDT,111
91553,PL,5343
91553,PSTU,1
91553,PT,6753
91553,PTB,7
91553,UNIÃO,124
91553,UP,1
09156,DC,1
09156,MDB,63
09156,NOVO,2
09156,PCB,1
09156,PDT,127
09156,PL,722
09156,PSTU,1
09156,PT,5811
09156,PTB,14
09156,UNIÃO,8
09156,UP,2
91570,DC,4
91570,MDB,995
91570,NOVO,58
91570,PCB,7
91570,PDT,345
91570,PL,12603
91570,PSTU,4
91570,PT,10845
91570,PTB,19
91570,UNIÃO,106
91570,UP,2
91596,MDB,655
91596,NOVO,17
91596,PDT,196
91596,PL,4542
91596,PSTU,1
91596,PT,4669
91596,PTB,10
91596,UNIÃO,63
91596,UP,2
91618,MDB,123
91618,NOVO,3
91618,PDT,27
91618,PL,849
91618,PT,1075
91618,PTB,3
91618,UNIÃO,31
91634,MDB,96
91634,NOVO,3
91634,PDT,32
91634,PL,1278
91634,PT,1200
91634,PTB,2
91634,UNIÃO,28
91650,DC,7
91650,MDB,3590
91650,NOVO,230
91650,PCB,21
91650,PDT,1232
91650,PL,33397
91650,PSTU,20
91650,PT,24636
91650,PTB,34
91650,UNIÃO,216
91650,UP,23
91677,DC,12
91677,MDB,5572
91677,NOVO,369
91677,PCB,33
91677,PDT,2383
91677,PL,75663
91677,PSTU,24
91677,PT,57411
91677,PTB,182
91677,UNIÃO,1186
91677,UP,24
91693,MDB,278
91693,NOVO,8
91693,PCB,1
91693,PDT,154
91693,PL,2788
91693,PT,3024
91693,UNIÃO,21
91693,UP,2
91715,MDB,133
91715,NOVO,5
91715,PDT,64
91715,PL,2962
91715,PT,2812
91715,PTB,1
91715,UNIÃO,28
09172,MDB,221
09172,NOVO,3
09172,PCB,4
09172,PDT,187
09172,PL,1751
09172,PSTU,1
09172,PT,11988
09172,PTB,7
09172,UNIÃO,36
91731,MDB,265
91731,NOVO,5
91731,PCB,1
91731,PDT,93
91731,PL,3433
91731,PSTU,2
91731,PT,2378
91731,PTB,5
91731,UNIÃO,12
91758,MDB,363
91758,NOVO,10
91758,PCB,2
91758,PDT,136
91758,PL,3849
91758,PT,3452
91758,PTB,2
91758,UNIÃO,30
91758,UP,1
91774,DC,2
91774,MDB,407
91774,NOVO,30
91774,PCB,5
91774,PDT,204
91774,PL,9085
91774,PSTU,8
91774,PT,4326
91774,PTB,42
91774,UNIÃO,85
91774,UP,1
91782,MDB,379
91782,NOVO,34
91782,PDT,220
91782,PL,10087
91782,PT,4350
91782,PTB,8
91782,UNIÃO,54
91790,DC,2
91790,MDB,282
91790,NOVO,30
91790,PCB,1
91790,PDT,162
91790,PL,6025
91790,PSTU,1
91790,PT,3863
91790,PTB,5
91790,UNIÃO,33
91790,UP,3
91804,MDB,262
91804,NOVO,6
91804,PDT,99
91804,PL,1963
91804,PT,3853
91804,UNIÃO,20
91812,DC,1
91812,MDB,325
91812,NOVO,16
91812,PCB,3
91812,PDT,133
91812,PL,5304
91812,PT,4444
91812,PTB,19
91812,UNIÃO,89
91812,UP,2
91820,DC,1
91820,MDB,104
91820,NOVO,10
91820,PDT,29
91820,PL,1793
91820,PT,2084
91820,PTB,3
91820,UNIÃO,19
91839,MDB,118
91839,NOVO,3
91839,PDT,84
91839,PL,2902
91839,PT,1910
91839,PTB,3
91839,UNIÃO,48
91847,MDB,181
91847,NOVO,3
91847,PCB,2
91847,PDT,65
91847,PL,2346
91847,PSTU,1
91847,PT,3419
91847,PTB,2
91847,UNIÃO,35
91855,DC,3
91855,MDB,1711
91855,NOVO,151
91855,PCB,9
91855,PDT,982
91855,PL,34774
91855,PSTU,4
91855,PT,13286
91855,PTB,64
91855,UNIÃO,376
91855,UP,11
91863,MDB,216
91863,NOVO,2
91863,PCB,2
91863,PDT,63
91863,PL,1721
91863,PT,1613
91863,PTB,5
91863,UNIÃO,18
91880,DC,1
91880,MDB,244
91880,NOVO,9
91880,PDT,118
91880,PL,4269
91880,PT,3567
91880,PTB,3
91880,UNIÃO,16
91898,MDB,180
91898,NOVO,8
91898,PCB,2
91898,PDT,77
91898,PL,3667
91898,PSTU,1
91898,PT,2700
91898,PTB,20
91898,UNIÃO,57
91901,DC,2
91901,MDB,329
91901,NOVO,7
91901,PDT,54
91901,PL,1632
91901,PSTU,1
91901,PT,2528
91901,PTB,3
91901,UNIÃO,14
91910,DC,4
91910,MDB,190
91910,NOVO,29
91910,PCB,3
91910,PDT,162
91910,PL,10472
91910,PSTU,2
91910,PT,3081
91910,PTB,11
91910,UNIÃO,76
91910,UP,2
91936,DC,1
91936,MDB,167
91936,NOVO,20
91936,PCB,1
91936,PDT,101
91936,PL,8650
91936,PSTU,2
91936,PT,2520
91936,PTB,21
91936,UNIÃO,73
91936,UP,2
91952,MDB,220
91952,NOVO,16
91952,PCB,3
91952,PDT,204
91952,PL,7099
91952,PSTU,1
91952,PT,3411
91952,PTB,9
91952,UNIÃO,79
91952,UP,4
91979,MDB,80
91979,NOVO,2
91979,PCB,1
91979,PDT,73
91979,PL,1359
91979,PT,1854
91979,PTB,5
91979,UNIÃO,34
09199,DC,1
09199,MDB,182
09199,NOVO,9
09199,PCB,2
09199,PDT,418
09199,PL,2801
09199,PSTU,3
09199,PT,11060
09199,PTB,16
09199,UNIÃO,16
09199,UP,3
91995,MDB,176
91995,NOVO,11
91995,PCB,1
91995,PDT,80
91995,PL,6014
91995,PT,1937
91995,PTB,20
91995,UNIÃO,69
91995,UP,1
92002,MDB,85
92002,NOVO,5
92002,PDT,43
92002,PL,1295
92002,PSTU,1
92002,PT,1278
92002,UNIÃO,6
92010,DC,1
92010,MDB,390
92010,NOVO,10
92010,PCB,1
92010,PDT,122
92010,PL,5192
92010,PT,2594
92010,PTB,1
92010,UNIÃO,68
92010,UP,1
92029,DC,1
92029,MDB,251
92029,NOVO,9
92029,PCB,1
92029,PDT,97
92029,PL,2359
92029,PSTU,1
92029,PT,2508
92029,PTB,5
92029,UNIÃO,65
92029,UP,1
92037,MDB,68
92037,NOVO,4
92037,PDT,27
92037,PL,885
92037,PT,787
92037,UNIÃO,13
92045,MDB,119
92045,PCB,1
92045,PDT,83
92045,PL,1810
92045,PSTU,3
92045,PT,2985
92045,PTB,3
92045,UNIÃO,18
92053,DC,3
92053,MDB,703
92053,NOVO,30
92053,PCB,4
92053,PDT,358
92053,PL,9486
92053,PSTU,1
92053,PT,4861
92053,PTB,18
92053,UNIÃO,144
92053,UP,8
92061,MDB,111
92061,PDT,29
92061,PL,907
92061,PSTU,1
92061,PT,1951
92061,PTB,2
92061,UNIÃO,44
92070,MDB,120
92070,NOVO,4
92070,PDT,65
92070,PL,1108
92070,PSTU,3
92070,PT,2546
92070,PTB,4
92070,UNIÃO,12
92088,MDB,56
92088,PDT,37
92088,PL,1054
92088,PT,1815
92088,PTB,3
92088,UNIÃO,7
92088,UP,1
92096,MDB,82
92096,NOVO,1
92096,PCB,1
92096,PDT,21
92096,PL,789
92096,PSTU,1
92096,PT,705
92096,PTB,1
92096,UNIÃO,24
09210,DC,122
09210,MDB,27386
09210,NOVO,1985
09210,PCB,135
09210,PDT,21917
09210,PL,210140
09210,PSTU,389
09210,PT,345123
09210,PTB,593
09210,UNIÃO,2742
09210,UP,293
92100,MDB,226
92100,NOVO,4
92100,PCB,1
92100,PDT,129
92100,PL,2751
92100,PT,2256
92100,PTB,1
92100,UNIÃO,55
92100,UP,2
92118,DC,4
92118,MDB,135
92118,NOVO,3
92118,PCB,4
92118,PDT,146
92118,PL,1758
92118,PSTU,1
92118,PT,3064
92118,PTB,3
92118,UNIÃO,40
92118,UP,2
92126,MDB,92
92126,NOVO,4
92126,PCB,1
92126,PDT,56
92126,PL,697
92126,PT,1602
92126,UNIÃO,29
92134,DC,1
92134,MDB,148
92134,NOVO,4
92134,PCB,2
92134,PDT,92
92134,PL,2772
92134,PT,2491
92134,PTB,1
92134,UNIÃO,18
92142,DC,1
92142,MDB,66
92142,NOVO,1
92142,PDT,43
92142,PL,1285
92142,PT,1465
92142,UNIÃO,12
92142,UP,1
92150,DC,1
92150,MDB,172
92150,NOVO,6
92150,PDT,98
92150,PL,2126
92150,PT,2448
92150,PTB,1
92150,UNIÃO,55
92150,UP,3
92169,MDB,73
92169,NOVO,1
92169,PCB,2
92169,PDT,32
92169,PL,1310
92169,PT,861
