codigo_tse,codigo_ibge,municipio_tse,uf,nome_uf,Município-UF,primeira_estacao_4g,ano_primeira_4g,mes_primeira_4g,n_estacoes_4g_total,operadora_primeira,faixa_primeira,tem_4g_2010,tem_4g_2014,tem_4g_2018,tem_4g_2022,anos_com_4g_2014,anos_com_4g_2018,anos_com_4g_2022
90930,5004700,Ivinhema,MS,Mato Grosso Do Sul,Ivinhema - MS,2019-08-01,2019,8,7,TIM,700,0,0,0,1,0.0,0.0,3.167693360711841
90948,5106315,Novo Santo Antônio,MT,Mato Grosso,Novo Santo Antônio - MT,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
90956,5104807,Jaciara,MT,Mato Grosso,Jaciara - MT,2014-07-01,2014,7,4,VIVO,2500,0,1,1,1,0.2518822724161533,4.251882272416153,8.251882272416154
90964,5106174,Nova Nazaré,MT,Mato Grosso,Nova Nazaré - MT,2022-11-01,2022,11,1,TIM,700,0,0,0,0,0.0,0.0,0.0
90972,5004908,Jaraguari,MS,Mato Grosso Do Sul,Jaraguari - MS,2015-12-01,2015,12,12,VIVO,2500,0,0,1,1,0.0,2.833675564681725,6.833675564681725
90980,5107743,Santa Cruz Do Xingu,MT,Mato Grosso,Santa Cruz do Xingu - MT,2019-09-01,2019,9,2,CLARO,2500,0,0,0,1,0.0,0.0,3.082819986310746
91006,5103361,Conquista D'Oeste,MT,Mato Grosso,Conquista D'Oeste - MT,2019-10-01,2019,10,2,TIM,700,0,0,0,1,0.0,0.0,3.0006844626967832
91014,5005103,Jateí,MS,Mato Grosso Do Sul,Jateí - MS,2020-10-01,2020,10,4,TIM,700,0,0,0,1,0.0,0.0,1.998631074606434
91022,5108352,Vale De São Domingos,MT,Mato Grosso,Vale de São Domingos - MT,2019-10-01,2019,10,2,TIM,700,0,0,0,1,0.0,0.0,3.0006844626967832
91030,5005202,Ladário,MS,Mato Grosso Do Sul,Ladário - MS,2013-11-01,2013,11,12,VIVO,2500,0,1,1,1,0.9144421629021219,4.914442162902122,8.914442162902121
91049,5107768,Santa Rita Do Trivelato,MT,Mato Grosso,Santa Rita do Trivelato - MT,2022-04-01,2022,4,8,CLARO,700,0,0,0,1,0.0,0.0,0.5010266940451745
91057,5105309,Luciara,MT,Mato Grosso,Luciara - MT,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
91073,5005400,Maracaju,MS,Mato Grosso Do Sul,Maracaju - MS,2019-05-01,2019,5,1,CLARO,2500,0,0,0,1,0.0,0.0,3.4195756331279945
91081,5104526,Ipiranga Do Norte,MT,Mato Grosso,Ipiranga do Norte - MT,2019-11-01,2019,11,2,TIM,700,0,0,0,1,0.0,0.0,2.915811088295688
91103,5104542,Itanhangá,MT,Mato Grosso,Itanhangá - MT,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
91111,5005608,Miranda,MS,Mato Grosso Do Sul,Miranda - MS,2012-01-01,2012,1,6,VIVO,2500,0,1,1,1,2.74880219028063,6.74880219028063,10.74880219028063
91138,5005707,Naviraí,MS,Mato Grosso Do Sul,Naviraí - MS,2012-08-01,2012,8,14,VIVO,700,0,1,1,1,2.1656399726214923,6.165639972621492,10.165639972621491
91170,5105903,Nobres,MT,Mato Grosso,Nobres - MT,2020-10-01,2020,10,4,TIM,700,0,0,0,1,0.0,0.0,1.998631074606434
91197,5106000,Nortelândia,MT,Mato Grosso,Nortelândia - MT,2012-10-01,2012,10,2,TIM,700,0,1,1,1,1.998631074606434,5.9986310746064335,9.998631074606434
91235,5006200,Nova Andradina,MS,Mato Grosso Do Sul,Nova Andradina - MS,2014-03-01,2014,3,16,CLARO,2500,0,1,1,1,0.5859000684462696,4.58590006844627,8.58590006844627
91251,5006309,Paranaíba,MS,Mato Grosso Do Sul,Paranaíba - MS,2016-02-01,2016,2,6,TIM,700,0,0,1,1,0.0,2.6639288158795345,6.663928815879535
91278,5006408,Pedro Gomes,MS,Mato Grosso Do Sul,Pedro Gomes - MS,2012-05-01,2012,5,8,VIVO,2500,0,1,1,1,2.4175222450376452,6.417522245037645,10.417522245037645
91294,5106505,Poconé,MT,Mato Grosso,Poconé - MT,2017-09-01,2017,9,9,TIM,2500,0,0,1,1,0.0,1.08145106091718,5.08145106091718
91316,5006606,Ponta Porã,MS,Mato Grosso Do Sul,Ponta Porã - MS,2012-02-01,2012,2,47,CLARO,2500,0,1,1,1,2.6639288158795345,6.663928815879535,10.663928815879535
91332,5106703,Ponte Branca,MT,Mato Grosso,Ponte Branca - MT,2020-10-01,2020,10,2,TIM,700,0,0,0,1,0.0,0.0,1.998631074606434
91359,5106802,Porto Dos Gaúchos,MT,Mato Grosso,Porto dos Gaúchos - MT,2020-06-01,2020,6,6,CLARO,700,0,0,0,1,0.0,0.0,2.3326488706365502
91375,5006903,Porto Murtinho,MS,Mato Grosso Do Sul,Porto Murtinho - MS,2020-08-01,2020,8,2,VIVO,700,0,0,0,1,0.0,0.0,2.1656399726214923
91391,5107008,Poxoréu,MT,Mato Grosso,Poxoréu - MT,2016-02-01,2016,2,20,VIVO,700,0,0,1,1,0.0,2.6639288158795345,6.663928815879535
91413,5007109,Ribas Do Rio Pardo,MS,Mato Grosso Do Sul,Ribas do Rio Pardo - MS,2020-04-01,2020,4,8,VIVO,2500,0,0,0,1,0.0,0.0,2.4996577686516086
91430,5007208,Rio Brilhante,MS,Mato Grosso Do Sul,Rio Brilhante - MS,2012-08-01,2012,8,7,CLARO,2500,0,1,1,1,2.1656399726214923,6.165639972621492,10.165639972621491
91456,5007307,Rio Negro,MS,Mato Grosso Do Sul,Rio Negro - MS,2020-10-01,2020,10,3,TIM,700,0,0,0,1,0.0,0.0,1.998631074606434
91472,5007406,Rio Verde De Mato Grosso,MS,Mato Grosso Do Sul,Rio Verde de Mato Grosso - MS,2015-03-01,2015,3,2,VIVO,700,0,0,1,1,0.0,3.586584531143053,7.586584531143052
91499,5007505,Rochedo,MS,Mato Grosso Do Sul,Rochedo - MS,2021-07-01,2021,7,1,TIM,700,0,0,0,1,0.0,0.0,1.2511978097193703
91510,5107602,Rondonópolis,MT,Mato Grosso,Rondonópolis - MT,2012-05-01,2012,5,677,TIM,2500,0,1,1,1,2.4175222450376452,6.417522245037645,10.417522245037645
91537,5107701,Rosário Oeste,MT,Mato Grosso,Rosário Oeste - MT,2019-11-01,2019,11,1,TIM,700,0,0,0,1,0.0,0.0,2.915811088295688
91553,5107800,Santo Antônio Do Leverger,MT,Mato Grosso,Santo Antônio do Leverger - MT,2018-05-01,2018,5,2,CLARO,700,0,0,1,1,0.0,0.4188911704312115,4.418891170431212
91570,5007901,Sidrolândia,MS,Mato Grosso Do Sul,Sidrolândia - MS,2012-08-01,2012,8,6,VIVO,2500,0,1,1,1,2.1656399726214923,6.165639972621492,10.165639972621491
91618,5108105,Tesouro,MT,Mato Grosso,Tesouro - MT,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
91634,5108204,Torixoréu,MT,Mato Grosso,Torixoréu - MT,2020-10-01,2020,10,3,TIM,700,0,0,0,1,0.0,0.0,1.998631074606434
91650,5008305,Três Lagoas,MS,Mato Grosso Do Sul,Três Lagoas - MS,2012-05-01,2012,5,72,TIM,2500,0,1,1,1,2.4175222450376452,6.417522245037645,10.417522245037645
91677,5108402,Várzea Grande,MT,Mato Grosso,Várzea Grande - MT,2012-12-01,2012,12,167,VIVO,2500,0,1,1,1,1.8316221765913758,5.831622176591376,9.831622176591376
91693,5000856,Angélica,MS,Mato Grosso Do Sul,Angélica - MS,2015-11-01,2015,11,9,TIM,700,0,0,1,1,0.0,2.915811088295688,6.915811088295688
91715,5001243,Aral Moreira,MS,Mato Grosso Do Sul,Aral Moreira - MS,2022-08-01,2022,8,2,TIM,700,0,0,0,1,0.0,0.0,0.16700889801505817
91731,5003751,Eldorado,MS,Mato Grosso Do Sul,Eldorado - MS,2020-10-01,2020,10,2,TIM,700,0,0,0,1,0.0,0.0,1.998631074606434
91758,5003454,Deodápolis,MS,Mato Grosso Do Sul,Deodápolis - MS,2021-09-01,2021,9,3,VIVO,700,0,0,0,1,0.0,0.0,1.08145106091718
91774,5105622,Mirassol D'Oeste,MT,Mato Grosso,Mirassol d'Oeste - MT,2013-02-01,2013,2,5,VIVO,2500,0,1,1,1,1.6618754277891854,5.661875427789186,9.661875427789186
91782,5002951,Chapadão Do Sul,MS,Mato Grosso Do Sul,Chapadão do Sul - MS,2013-02-01,2013,2,4,VIVO,2500,0,1,1,1,1.6618754277891854,5.661875427789186,9.661875427789186
91804,5003488,Dois Irmãos Do Buriti,MS,Mato Grosso Do Sul,Dois Irmãos do Buriti - MS,2020-10-01,2020,10,3,TIM,700,0,0,0,1,0.0,0.0,1.998631074606434
91812,5106372,Pedra Preta,MT,Mato Grosso,Pedra Preta - MT,2015-09-01,2015,9,4,VIVO,2500,0,0,1,1,0.0,3.082819986310746,7.082819986310746
91820,5005152,Juti,MS,Mato Grosso Do Sul,Juti - MS,2018-11-01,2018,11,4,VIVO,700,0,0,0,1,0.0,0.0,3.915126625598905
91839,5107859,São Félix Do Araguaia,MT,Mato Grosso,São Félix do Araguaia - MT,2022-04-01,2022,4,2,CLARO,700,0,0,0,1,0.0,0.0,0.5010266940451745
91847,5006358,Paranhos,MS,Mato Grosso Do Sul,Paranhos - MS,2022-12-01,2022,12,1,TIM,700,0,0,0,0,0.0,0.0,0.0
91855,5107958,Tangará Da Serra,MT,Mato Grosso,Tangará da Serra - MT,2013-02-01,2013,2,35,VIVO,700,0,1,1,1,1.6618754277891854,5.661875427789186,9.661875427789186
91863,5007554,Santa Rita Do Pardo,MS,Mato Grosso Do Sul,Santa Rita do Pardo - MS,2014-01-01,2014,1,3,CLARO,700,0,1,1,1,0.7474332648870636,4.747433264887063,8.747433264887064
91880,5007935,Sonora,MS,Mato Grosso Do Sul,Sonora - MS,2016-03-01,2016,3,6,VIVO,2500,0,0,1,1,0.0,2.5845311430527036,6.584531143052704
91898,5105200,Juscimeira,MT,Mato Grosso,Juscimeira - MT,2020-06-01,2020,6,2,VIVO,700,0,0,0,1,0.0,0.0,2.3326488706365502
91901,5008404,Vicentina,MS,Mato Grosso Do Sul,Vicentina - MS,2022-04-01,2022,4,2,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
91910,5100201,Água Boa,MT,Mato Grosso,Água Boa - MT,2021-08-01,2021,8,1,TIM,700,0,0,0,1,0.0,0.0,1.1663244353182751
91952,5106257,Nova Xavantina,MT,Mato Grosso,Nova Xavantina - MT,2014-06-01,2014,6,3,CLARO,2500,0,1,1,1,0.33401779603011633,4.334017796030117,8.334017796030116
91979,5107776,Santa Terezinha,MT,Mato Grosso,Santa Terezinha - MT,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
92002,1703206,Bernardo Sayão,TO,Tocantins,Bernardo Sayão - TO,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
92010,5200100,Abadiânia,GO,Goiás,Abadiânia - GO,2018-04-01,2018,4,3,CLARO,2500,0,0,1,1,0.0,0.5010266940451745,4.501026694045175
92029,5203559,Bonfinópolis,GO,Goiás,Bonfinópolis - GO,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
92037,5200209,Água Limpa,GO,Goiás,Água Limpa - GO,2022-05-01,2022,5,1,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
92045,1703800,Buriti Do Tocantins,TO,Tocantins,Buriti do Tocantins - TO,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
92053,5200308,Alexânia,GO,Goiás,Alexânia - GO,2012-10-01,2012,10,7,VIVO,700,0,1,1,1,1.998631074606434,5.9986310746064335,9.998631074606434
92061,5204953,Campos Verdes,GO,Goiás,Campos Verdes - GO,2021-02-01,2021,2,3,CLARO,700,0,0,0,1,0.0,0.0,1.6618754277891854
92070,1700400,Almas,TO,Tocantins,Almas - TO,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
92088,1703909,Caseara,TO,Tocantins,Caseara - TO,2015-02-01,2015,2,4,CLARO,700,0,0,1,1,0.0,3.6632443531827517,7.663244353182751
92096,5200506,Aloândia,GO,Goiás,Aloândia - GO,2022-05-01,2022,5,1,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
92100,5205455,Cezarina,GO,Goiás,Cezarina - GO,2020-06-01,2020,6,1,TIM,700,0,0,0,1,0.0,0.0,2.3326488706365502
92118,5200605,Alto Paraíso De Goiás,GO,Goiás,Alto Paraíso de Goiás - GO,2021-09-01,2021,9,2,VIVO,700,0,0,0,1,0.0,0.0,1.08145106091718
92126,5205521,Colinas Do Sul,GO,Goiás,Colinas do Sul - GO,2020-03-01,2020,3,8,CLARO,2500,0,0,0,1,0.0,0.0,2.5845311430527036
92142,1705557,Combinado,TO,Tocantins,Combinado - TO,2021-11-01,2021,11,1,TIM,700,0,0,0,1,0.0,0.0,0.9144421629021219
92169,5213855,Morro Agudo De Goiás,GO,Goiás,Morro Agudo de Goiás - GO,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
92177,5200902,Amorinópolis,GO,Goiás,Amorinópolis - GO,2020-11-01,2020,11,1,TIM,700,0,0,0,1,0.0,0.0,1.9137577002053388
92185,1707108,Divinópolis Do Tocantins,TO,Tocantins,Divinópolis do Tocantins - TO,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
92193,1701002,Ananás,TO,Tocantins,Ananás - TO,2021-07-01,2021,7,3,TIM,700,0,0,0,1,0.0,0.0,1.2511978097193703
92207,5207352,Edealina,GO,Goiás,Edealina - GO,2021-10-01,2021,10,1,TIM,700,0,0,0,1,0.0,0.0,0.999315537303217
92215,5201108,Anápolis,GO,Goiás,Anápolis - GO,2012-12-01,2012,12,183,CLARO,2500,0,1,1,1,1.8316221765913758,5.831622176591376,9.831622176591376
92223,5207535,Faina,GO,Goiás,Faina - GO,2022-06-01,2022,6,1,TIM,700,0,0,0,1,0.0,0.0,0.33401779603011633
92231,5201207,Anhangüera,GO,Goiás,Anhanguera - GO,2019-09-01,2019,9,2,TIM,700,0,0,0,1,0.0,0.0,3.082819986310746
92240,1708304,Goianorte,TO,Tocantins,Goianorte - TO,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
92258,5201306,Anicuns,GO,Goiás,Anicuns - GO,2018-01-01,2018,1,4,CLARO,2500,0,0,1,1,0.0,0.7474332648870636,4.747433264887063
92266,5209150,Gouvelândia,GO,Goiás,Gouvelândia - GO,2021-10-01,2021,10,4,TIM,700,0,0,0,1,0.0,0.0,0.999315537303217
92274,5201405,Aparecida De Goiânia,GO,Goiás,Aparecida de Goiânia - GO,2012-05-01,2012,5,260,TIM,2500,0,1,1,1,2.4175222450376452,6.417522245037645,10.417522245037645
92282,5210562,Itaguari,GO,Goiás,Itaguari - GO,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
92290,5201504,Aporé,GO,Goiás,Aporé - GO,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
92304,1712504,Marianópolis Do Tocantins,TO,Tocantins,Marianópolis do Tocantins - TO,2015-01-01,2015,1,3,TIM,700,0,0,1,1,0.0,3.7481177275838466,7.748117727583847
92312,5201603,Araçu,GO,Goiás,Araçu - GO,2021-10-01,2021,10,1,TIM,700,0,0,0,1,0.0,0.0,0.999315537303217
92320,5212956,Matrinchã,GO,Goiás,Matrinchã - GO,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
92347,5213053,Mimoso De Goiás,GO,Goiás,Mimoso de Goiás - GO,2020-10-01,2020,10,3,TIM,700,0,0,0,1,0.0,0.0,1.998631074606434
92355,5201801,Aragoiânia,GO,Goiás,Aragoiânia - GO,2020-10-01,2020,10,2,TIM,700,0,0,0,1,0.0,0.0,1.998631074606434
92363,5213756,Montividiu,GO,Goiás,Montividiu - GO,2015-03-01,2015,3,3,VIVO,2500,0,0,1,1,0.0,3.586584531143053,7.586584531143052
92371,1701903,Araguacema,TO,Tocantins,Araguacema - TO,2015-03-01,2015,3,3,CLARO,700,0,0,1,1,0.0,3.586584531143053,7.586584531143052
92401,1715002,Nova Rosalândia,TO,Tocantins,Nova Rosalândia - TO,2016-03-01,2016,3,8,CLARO,2500,0,0,1,1,0.0,2.5845311430527036,6.584531143052704
92410,1702109,Araguaína,TO,Tocantins,Araguaína - TO,2012-02-01,2012,2,108,VIVO,2500,0,1,1,1,2.6639288158795345,6.663928815879535,10.663928815879535
92436,1702208,Araguatins,TO,Tocantins,Araguatins - TO,2014-12-01,2014,12,7,CLARO,700,0,0,1,1,0.0,3.8329911019849416,7.832991101984942
92444,5215256,Novo Planalto,GO,Goiás,Novo Planalto - GO,2020-10-01,2020,10,2,TIM,700,0,0,0,1,0.0,0.0,1.998631074606434
92452,1702307,Arapoema,TO,Tocantins,Arapoema - TO,2015-01-01,2015,1,2,TIM,700,0,0,1,1,0.0,3.7481177275838466,7.748117727583847
92460,5215652,Palestina De Goiás,GO,Goiás,Palestina de Goiás - GO,2022-05-01,2022,5,1,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
92479,1702406,Arraias,TO,Tocantins,Arraias - TO,2015-01-01,2015,1,3,CLARO,700,0,0,1,1,0.0,3.7481177275838466,7.748117727583847
92487,1716653,Pequizeiro,TO,Tocantins,Pequizeiro - TO,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
92509,1718006,Porto Alegre Do Tocantins,TO,Tocantins,Porto Alegre do Tocantins - TO,2022-01-01,2022,1,1,TIM,700,0,0,0,1,0.0,0.0,0.7474332648870636
92517,5202601,Aurilândia,GO,Goiás,Aurilândia - GO,2022-11-01,2022,11,1,TIM,700,0,0,0,0,0.0,0.0,0.0
92525,1718303,Praia Norte,TO,Tocantins,Praia Norte - TO,2015-01-01,2015,1,2,CLARO,700,0,0,1,1,0.0,3.7481177275838466,7.748117727583847
92533,1702703,Aurora Do Tocantins,TO,Tocantins,Aurora do Tocantins - TO,2022-05-01,2022,5,1,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
92541,1718808,Sampaio,TO,Tocantins,Sampaio - TO,2022-05-01,2022,5,1,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
92550,5202809,Avelinópolis,GO,Goiás,Avelinópolis - GO,2020-09-01,2020,9,1,TIM,700,0,0,0,1,0.0,0.0,2.080766598220397
92568,5219258,Santa Fé De Goiás,GO,Goiás,Santa Fé de Goiás - GO,2021-01-01,2021,1,3,CLARO,700,0,0,0,1,0.0,0.0,1.7467488021902806
92576,1702901,Axixá Do Tocantins,TO,Tocantins,Axixá do Tocantins - TO,2022-04-01,2022,4,2,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
92584,1718907,Santa Rosa Do Tocantins,TO,Tocantins,Santa Rosa do Tocantins - TO,2015-01-01,2015,1,3,CLARO,700,0,0,1,1,0.0,3.7481177275838466,7.748117727583847
92592,1703008,Babaçulândia,TO,Tocantins,Babaçulândia - TO,2015-02-01,2015,2,3,CLARO,700,0,0,1,1,0.0,3.6632443531827517,7.663244353182751
92606,1719004,Santa Tereza Do Tocantins,TO,Tocantins,Santa Tereza do Tocantins - TO,2015-02-01,2015,2,3,TIM,700,0,0,1,1,0.0,3.6632443531827517,7.663244353182751
92614,5203104,Baliza,GO,Goiás,Baliza - GO,2022-07-01,2022,7,1,TIM,700,0,0,0,1,0.0,0.0,0.2518822724161533
92622,5220058,São João Da Paraúna,GO,Goiás,São João da Paraúna - GO,2021-12-01,2021,12,1,TIM,700,0,0,0,1,0.0,0.0,0.8323066392881588
92630,5203203,Barro Alto,GO,Goiás,Barro Alto - GO,2015-05-01,2015,5,4,TIM,700,0,0,1,1,0.0,3.4195756331279945,7.4195756331279945
92649,5220157,São Luiz Do Norte,GO,Goiás,São Luiz do Norte - GO,2021-04-01,2021,4,2,TIM,700,0,0,0,1,0.0,0.0,1.5003422313483916
92657,5203302,Bela Vista De Goiás,GO,Goiás,Bela Vista de Goiás - GO,2015-06-01,2015,6,20,TIM,2500,0,0,1,1,0.0,3.3347022587268995,7.3347022587268995
92665,5220264,São Miguel Do Passa Quatro,GO,Goiás,São Miguel do Passa Quatro - GO,2022-03-01,2022,3,1,TIM,700,0,0,0,1,0.0,0.0,0.5859000684462696
92673,5203401,Bom Jardim De Goiás,GO,Goiás,Bom Jardim de Goiás - GO,2020-10-01,2020,10,3,TIM,700,0,0,0,1,0.0,0.0,1.998631074606434
92681,1720499,São Valério,TO,Tocantins,São Valério - TO,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
92690,5203500,Bom Jesus De Goiás,GO,Goiás,Bom Jesus de Goiás - GO,2019-01-01,2019,1,3,CLARO,700,0,0,0,1,0.0,0.0,3.7481177275838466
92703,5220454,Senador Canedo,GO,Goiás,Senador Canedo - GO,2012-09-01,2012,9,57,CLARO,2500,0,1,1,1,2.080766598220397,6.080766598220397,10.080766598220396
92711,5203609,Brazabrantes,GO,Goiás,Brazabrantes - GO,2022-12-01,2022,12,1,TIM,700,0,0,0,0,0.0,0.0,0.0
92738,1703701,Brejinho De Nazaré,TO,Tocantins,Brejinho de Nazaré - TO,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
92762,5221080,Teresina De Goiás,GO,Goiás,Teresina de Goiás - GO,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
92789,5221452,Trombas,GO,Goiás,Trombas - GO,2019-07-01,2019,7,2,CLARO,2500,0,0,0,1,0.0,0.0,3.252566735112936
92797,5204003,Cabeceiras,GO,Goiás,Cabeceiras - GO,2015-03-01,2015,3,10,VIVO,2500,0,0,1,1,0.0,3.586584531143053,7.586584531143052
92827,5218789,Rio Quente,GO,Goiás,Rio Quente - GO,2019-08-01,2019,8,3,CLARO,2500,0,0,0,1,0.0,0.0,3.167693360711841
92835,5204201,Cachoeira De Goiás,GO,Goiás,Cachoeira de Goiás - GO,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
92860,5209457,Guarinos,GO,Goiás,Guarinos - GO,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
92894,5204508,Caldas Novas,GO,Goiás,Caldas Novas - GO,2012-05-01,2012,5,114,VIVO,700,0,1,1,1,2.4175222450376452,6.417522245037645,10.417522245037645
92908,5219738,Santo Antônio De Goiás,GO,Goiás,Santo Antônio de Goiás - GO,2021-02-01,2021,2,4,CLARO,700,0,0,0,1,0.0,0.0,1.6618754277891854
92916,5204607,Campestre De Goiás,GO,Goiás,Campestre de Goiás - GO,2019-01-01,2019,1,1,TIM,700,0,0,0,1,0.0,0.0,3.7481177275838466
92924,5205471,Chapadão Do Céu,GO,Goiás,Chapadão do Céu - GO,2020-09-01,2020,9,3,VIVO,700,0,0,0,1,0.0,0.0,2.080766598220397
92940,5200555,Alto Horizonte,GO,Goiás,Alto Horizonte - GO,2022-05-01,2022,5,1,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
92959,5204805,Campo Alegre De Goiás,GO,Goiás,Campo Alegre de Goiás - GO,2021-10-01,2021,10,1,TIM,700,0,0,0,1,0.0,0.0,0.999315537303217
92967,5205059,Castelândia,GO,Goiás,Castelândia - GO,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
92983,5212055,Jesúpolis,GO,Goiás,Jesúpolis - GO,2022-05-01,2022,5,1,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
92991,5205000,Carmo Do Rio Verde,GO,Goiás,Carmo do Rio Verde - GO,2020-10-01,2020,10,4,VIVO,700,0,0,0,1,0.0,0.0,1.998631074606434
93009,5201454,Aparecida Do Rio Doce,GO,Goiás,Aparecida do Rio Doce - GO,2022-04-01,2022,4,3,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
93017,5205109,Catalão,GO,Goiás,Catalão - GO,2012-05-01,2012,5,40,TIM,700,0,1,1,1,2.4175222450376452,6.417522245037645,10.417522245037645
93025,5205497,Cidade Ocidental,GO,Goiás,Cidade Ocidental - GO,2012-08-01,2012,8,35,CLARO,700,0,1,1,1,2.1656399726214923,6.165639972621492,10.165639972621491
93033,5205208,Caturaí,GO,Goiás,Caturaí - GO,2022-11-01,2022,11,1,TIM,700,0,0,0,0,0.0,0.0,0.0
93041,5218391,Professor Jamil,GO,Goiás,Professor Jamil - GO,2018-12-01,2018,12,2,TIM,700,0,0,0,1,0.0,0.0,3.8329911019849416
93050,5205307,Cavalcante,GO,Goiás,Cavalcante - GO,2022-05-01,2022,5,1,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
93068,5216452,Perolândia,GO,Goiás,Perolândia - GO,2021-12-01,2021,12,2,TIM,700,0,0,0,1,0.0,0.0,0.8323066392881588
93076,5205406,Ceres,GO,Goiás,Ceres - GO,2015-03-01,2015,3,8,VIVO,700,0,0,1,1,0.0,3.586584531143053,7.586584531143052
93084,5214879,Nova Iguaçu De Goiás,GO,Goiás,Nova Iguaçu de Goiás - GO,2019-10-01,2019,10,3,CLARO,2500,0,0,0,1,0.0,0.0,3.0006844626967832
93092,5208301,Divinópolis De Goiás,GO,Goiás,Divinópolis de Goiás - GO,2021-08-01,2021,8,1,TIM,700,0,0,0,1,0.0,0.0,1.1663244353182751
93106,5203939,Buriti De Goiás,GO,Goiás,Buriti de Goiás - GO,2019-01-01,2019,1,1,TIM,700,0,0,0,1,0.0,0.0,3.7481177275838466
93114,1705508,Colinas Do Tocantins,TO,Tocantins,Colinas do Tocantins - TO,2018-05-01,2018,5,5,TIM,2500,0,0,1,1,0.0,0.4188911704312115,4.418891170431212
93122,5204557,Caldazinha,GO,Goiás,Caldazinha - GO,2022-12-01,2022,12,1,TIM,700,0,0,0,0,0.0,0.0,0.0
93130,1705607,Conceição Do Tocantins,TO,Tocantins,Conceição do Tocantins - TO,2021-10-01,2021,10,1,TIM,700,0,0,0,1,0.0,0.0,0.999315537303217
93149,5209291,Guaraíta,GO,Goiás,Guaraíta - GO,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
93157,5205703,Córrego Do Ouro,GO,Goiás,Córrego do Ouro - GO,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
93165,5209937,Inaciolândia,GO,Goiás,Inaciolândia - GO,2022-05-01,2022,5,1,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
93173,5205802,Corumbá De Goiás,GO,Goiás,Corumbá de Goiás - GO,2012-08-01,2012,8,8,CLARO,2500,0,1,1,1,2.1656399726214923,6.165639972621492,10.165639972621491
93181,5213772,Montividiu Do Norte,GO,Goiás,Montividiu do Norte - GO,2021-01-01,2021,1,3,CLARO,700,0,0,0,1,0.0,0.0,1.7467488021902806
93190,5205901,Corumbaíba,GO,Goiás,Corumbaíba - GO,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
93203,5219712,Santo Antônio Da Barra,GO,Goiás,Santo Antônio da Barra - GO,2018-08-01,2018,8,2,VIVO,700,0,0,1,1,0.0,0.16700889801505817,4.167008898015058
93211,1706001,Couto Magalhães,TO,Tocantins,Couto Magalhães - TO,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
